id,base_instance_id,campus,size,transform,backdate_seed,max_shift_frac,n_wos,n_corrective,corrective_share,mean_delta_bh,max_delta_bh,n_clamped_at_zero,window_bh,u_realized,method,seed,feasible,wwt,makespan,mean_flow,breach_share,wall_seconds
c12_final_150_0023_bd,c12_final_150_0023,12,150,backdate,424242,0.5,150,129,0.86,21.7134,84.1529,89,16.4519,0.30696,v2rl301,301,1,322.0,95.3706,6.632098666666667,0.04,0.02763811801560223
c12_final_150_0023_bd,c12_final_150_0023,12,150,backdate,424242,0.5,150,129,0.86,21.7134,84.1529,89,16.4519,0.30696,v2rl302,302,1,322.0,95.3706,6.588765333333333,0.04,0.026925456942990422
c12_final_150_0023_bd,c12_final_150_0023,12,150,backdate,424242,0.5,150,129,0.86,21.7134,84.1529,89,16.4519,0.30696,v2rl303,303,1,322.0,95.3706,6.588765333333333,0.04,0.02735839004162699
c12_final_150_0023_bd,c12_final_150_0023,12,150,backdate,424242,0.5,150,129,0.86,21.7134,84.1529,89,16.4519,0.30696,v2rl304,304,1,322.0,95.3706,6.560432,0.04,0.02677401597611606
c12_final_150_0023_bd,c12_final_150_0023,12,150,backdate,424242,0.5,150,129,0.86,21.7134,84.1529,89,16.4519,0.30696,v2rl305,305,1,322.0,95.3706,6.588765333333334,0.04,0.026385708013549447
c12_final_150_0023_bd,c12_final_150_0023,12,150,backdate,424242,0.5,150,129,0.86,21.7134,84.1529,89,16.4519,0.30696,v2rl306,306,1,322.0,95.3706,6.588765333333333,0.04,0.026454452075995505
c12_final_150_0023_bd,c12_final_150_0023,12,150,backdate,424242,0.5,150,129,0.86,21.7134,84.1529,89,16.4519,0.30696,v2rl307,307,1,322.0,95.3706,6.560432,0.04,0.026841199956834316
c12_final_150_0023_bd,c12_final_150_0023,12,150,backdate,424242,0.5,150,129,0.86,21.7134,84.1529,89,16.4519,0.30696,v2rl308,308,1,322.0,95.3706,6.548765333333333,0.04,0.026452783029526472
c12_final_150_0023_bd,c12_final_150_0023,12,150,backdate,424242,0.5,150,129,0.86,21.7134,84.1529,89,16.4519,0.30696,v2rl309,309,1,322.0,95.3706,6.588765333333334,0.04,0.026412937906570733
c12_final_150_0023_bd,c12_final_150_0023,12,150,backdate,424242,0.5,150,129,0.86,21.7134,84.1529,89,16.4519,0.30696,v2rl310,310,1,322.0,95.3706,6.573765333333333,0.04,0.0262564099393785
c12_final_150_0024_bd,c12_final_150_0024,12,150,backdate,424242,0.5,150,123,0.82,25.4162,85.6939,99,8.0,0.649381,edd,301,1,114.73120000000002,97.1159,6.533522666666667,0.02,0.0005472640041261911
c12_final_150_0024_bd,c12_final_150_0024,12,150,backdate,424242,0.5,150,123,0.82,25.4162,85.6939,99,8.0,0.649381,pfifo,301,1,114.73120000000002,97.1159,6.533522666666667,0.02,0.0004791429964825511
c12_final_150_0024_bd,c12_final_150_0024,12,150,backdate,424242,0.5,150,123,0.82,25.4162,85.6939,99,8.0,0.649381,wspt,301,1,114.73120000000002,97.1159,6.482302,0.02,0.00047192908823490143
c12_final_150_0024_bd,c12_final_150_0024,12,150,backdate,424242,0.5,150,123,0.82,25.4162,85.6939,99,8.0,0.649381,atc,301,1,114.73120000000002,97.1159,6.495189333333332,0.02,0.0006813809741288424
c12_final_150_0024_bd,c12_final_150_0024,12,150,backdate,424242,0.5,150,123,0.82,25.4162,85.6939,99,8.0,0.649381,wmdd,301,1,114.73120000000002,97.1159,6.533522666666667,0.02,0.0005329929990693927
c12_final_150_0024_bd,c12_final_150_0024,12,150,backdate,424242,0.5,150,123,0.82,25.4162,85.6939,99,8.0,0.649381,lpt,301,1,114.73120000000002,97.1159,6.584073333333334,0.02,0.00045628403313457966
c12_final_150_0024_bd,c12_final_150_0024,12,150,backdate,424242,0.5,150,123,0.82,25.4162,85.6939,99,8.0,0.649381,random,301,1,114.73120000000002,97.1159,6.506855999999999,0.02,0.0004012460121884942
c12_final_150_0024_bd,c12_final_150_0024,12,150,backdate,424242,0.5,150,123,0.82,25.4162,85.6939,99,8.0,0.649381,v2rl301,301,1,114.73120000000002,97.1159,6.530740000000001,0.02,0.027381489984691143
c12_final_150_0024_bd,c12_final_150_0024,12,150,backdate,424242,0.5,150,123,0.82,25.4162,85.6939,99,8.0,0.649381,v2rl302,302,1,114.73120000000002,97.1159,6.550740000000001,0.02,0.02686949202325195
c12_final_150_0024_bd,c12_final_150_0024,12,150,backdate,424242,0.5,150,123,0.82,25.4162,85.6939,99,8.0,0.649381,v2rl303,303,1,114.73120000000002,97.1159,6.554073333333334,0.02,0.02717572101391852
c12_final_150_0024_bd,c12_final_150_0024,12,150,backdate,424242,0.5,150,123,0.82,25.4162,85.6939,99,8.0,0.649381,v2rl304,304,1,114.73120000000002,97.1159,6.498522666666668,0.02,0.026684676064178348
c12_final_150_0024_bd,c12_final_150_0024,12,150,backdate,424242,0.5,150,123,0.82,25.4162,85.6939,99,8.0,0.649381,v2rl305,305,1,114.73120000000002,97.1159,6.550740000000001,0.02,0.026390784070827067
c12_final_150_0024_bd,c12_final_150_0024,12,150,backdate,424242,0.5,150,123,0.82,25.4162,85.6939,99,8.0,0.649381,v2rl306,306,1,114.73120000000002,97.1159,6.550740000000001,0.02,0.02632901002652943
c12_final_150_0024_bd,c12_final_150_0024,12,150,backdate,424242,0.5,150,123,0.82,25.4162,85.6939,99,8.0,0.649381,v2rl307,307,1,114.73120000000002,97.1159,6.498522666666668,0.02,0.02664224593900144
c12_final_150_0024_bd,c12_final_150_0024,12,150,backdate,424242,0.5,150,123,0.82,25.4162,85.6939,99,8.0,0.649381,v2rl308,308,1,114.73120000000002,97.1159,6.530740000000001,0.02,0.026389761944301426
c12_final_150_0024_bd,c12_final_150_0024,12,150,backdate,424242,0.5,150,123,0.82,25.4162,85.6939,99,8.0,0.649381,v2rl309,309,1,114.73120000000002,97.1159,6.549073333333334,0.02,0.026238432968966663
c12_final_150_0024_bd,c12_final_150_0024,12,150,backdate,424242,0.5,150,123,0.82,25.4162,85.6939,99,8.0,0.649381,v2rl310,310,1,114.73120000000002,97.1159,6.527406666666668,0.02,0.026206232025288045
c12_final_150_0025_bd,c12_final_150_0025,12,150,backdate,424242,0.5,150,125,0.833333,19.5554,81.5354,101,8.4475,0.623054,edd,301,1,1769.9184,93.3937,6.549213333333333,0.06,0.0005820890655741096
c12_final_150_0025_bd,c12_final_150_0025,12,150,backdate,424242,0.5,150,125,0.833333,19.5554,81.5354,101,8.4475,0.623054,pfifo,301,1,1769.9184,93.3937,6.549213333333333,0.06,0.0005011380417272449
c12_final_150_0025_bd,c12_final_150_0025,12,150,backdate,424242,0.5,150,125,0.833333,19.5554,81.5354,101,8.4475,0.623054,wspt,301,1,1769.9184,93.3937,6.536165333333333,0.06,0.0005005529383197427
c12_final_150_0025_bd,c12_final_150_0025,12,150,backdate,424242,0.5,150,125,0.833333,19.5554,81.5354,101,8.4475,0.623054,atc,301,1,1769.9184,93.3937,6.536165333333333,0.06,0.0007507289992645383
c12_final_150_0025_bd,c12_final_150_0025,12,150,backdate,424242,0.5,150,125,0.833333,19.5554,81.5354,101,8.4475,0.623054,wmdd,301,1,1769.9184,93.3937,6.549213333333333,0.06,0.0005848360015079379
c12_final_150_0025_bd,c12_final_150_0025,12,150,backdate,424242,0.5,150,125,0.833333,19.5554,81.5354,101,8.4475,0.623054,lpt,301,1,1769.9184,93.3937,6.552546666666666,0.06,0.0004657829413190484
c12_final_150_0025_bd,c12_final_150_0025,12,150,backdate,424242,0.5,150,125,0.833333,19.5554,81.5354,101,8.4475,0.623054,random,301,1,1769.9184,93.3937,6.536165333333333,0.06,0.00039015791844576597
c12_final_150_0025_bd,c12_final_150_0025,12,150,backdate,424242,0.5,150,125,0.833333,19.5554,81.5354,101,8.4475,0.623054,v2rl301,301,1,1769.9184,93.3937,6.537546666666667,0.06,0.027545574004761875
c12_final_150_0025_bd,c12_final_150_0025,12,150,backdate,424242,0.5,150,125,0.833333,19.5554,81.5354,101,8.4475,0.623054,v2rl302,302,1,1769.9184,93.3937,6.552546666666666,0.06,0.027475339942611754
c12_final_150_0025_bd,c12_final_150_0025,12,150,backdate,424242,0.5,150,125,0.833333,19.5554,81.5354,101,8.4475,0.623054,v2rl303,303,1,1769.9184,93.3937,6.552546666666666,0.06,0.02724949095863849
c12_final_150_0025_bd,c12_final_150_0025,12,150,backdate,424242,0.5,150,125,0.833333,19.5554,81.5354,101,8.4475,0.623054,v2rl304,304,1,1769.9184,93.3937,6.536165333333333,0.06,0.026654465007595718
c12_final_150_0025_bd,c12_final_150_0025,12,150,backdate,424242,0.5,150,125,0.833333,19.5554,81.5354,101,8.4475,0.623054,v2rl305,305,1,1769.9184,93.3937,6.552546666666666,0.06,0.02674092596862465
c12_final_150_0025_bd,c12_final_150_0025,12,150,backdate,424242,0.5,150,125,0.833333,19.5554,81.5354,101,8.4475,0.623054,v2rl306,306,1,1769.9184,93.3937,6.552546666666666,0.06,0.026583945960737765
c12_final_150_0025_bd,c12_final_150_0025,12,150,backdate,424242,0.5,150,125,0.833333,19.5554,81.5354,101,8.4475,0.623054,v2rl307,307,1,1769.9184,93.3937,6.536165333333333,0.06,0.026902638957835734
c12_final_150_0025_bd,c12_final_150_0025,12,150,backdate,424242,0.5,150,125,0.833333,19.5554,81.5354,101,8.4475,0.623054,v2rl308,308,1,1769.9184,93.3937,6.537546666666667,0.06,0.02667165908496827
c12_final_150_0025_bd,c12_final_150_0025,12,150,backdate,424242,0.5,150,125,0.833333,19.5554,81.5354,101,8.4475,0.623054,v2rl309,309,1,1769.9184,93.3937,6.552546666666666,0.06,0.026524454937316477
c12_final_150_0025_bd,c12_final_150_0025,12,150,backdate,424242,0.5,150,125,0.833333,19.5554,81.5354,101,8.4475,0.623054,v2rl310,310,1,1769.9184,93.3937,6.54088,0.06,0.026398221030831337
c12_final_150_0026_bd,c12_final_150_0026,12,150,backdate,424242,0.5,150,108,0.72,27.574,84.3248,100,3.4117,1.326703,edd,301,1,1550.3776,93.3884,5.84272,0.02,0.0005965889431536198
c12_final_150_0026_bd,c12_final_150_0026,12,150,backdate,424242,0.5,150,108,0.72,27.574,84.3248,100,3.4117,1.326703,pfifo,301,1,1550.3776,93.3884,5.84272,0.02,0.0005130339413881302
c12_final_150_0026_bd,c12_final_150_0026,12,150,backdate,424242,0.5,150,108,0.72,27.574,84.3248,100,3.4117,1.326703,wspt,301,1,1554.3776,93.3884,5.759386666666666,0.02,0.0004976679338142276
c12_final_150_0026_bd,c12_final_150_0026,12,150,backdate,424242,0.5,150,108,0.72,27.574,84.3248,100,3.4117,1.326703,atc,301,1,1550.3776,93.3884,5.812524,0.02,0.0007901539793238044
c12_final_150_0026_bd,c12_final_150_0026,12,150,backdate,424242,0.5,150,108,0.72,27.574,84.3248,100,3.4117,1.326703,wmdd,301,1,1550.3776,93.3884,5.84272,0.02,0.0006063530454412103
c12_final_150_0026_bd,c12_final_150_0026,12,150,backdate,424242,0.5,150,108,0.72,27.574,84.3248,100,3.4117,1.326703,lpt,301,1,1550.3776,93.3884,5.973502,0.02,0.0004726110491901636
c12_final_150_0026_bd,c12_final_150_0026,12,150,backdate,424242,0.5,150,108,0.72,27.574,84.3248,100,3.4117,1.326703,random,301,1,1550.3776,93.3884,5.79772,0.02,0.00038841902278363705
c12_final_150_0026_bd,c12_final_150_0026,12,150,backdate,424242,0.5,150,108,0.72,27.574,84.3248,100,3.4117,1.326703,v2rl301,301,1,1550.3776,93.3884,5.871502,0.02,0.027557300054468215
c12_final_150_0026_bd,c12_final_150_0026,12,150,backdate,424242,0.5,150,108,0.72,27.574,84.3248,100,3.4117,1.326703,v2rl302,302,1,1550.3776,93.3884,5.948502,0.02,0.027270823949947953
c12_final_150_0026_bd,c12_final_150_0026,12,150,backdate,424242,0.5,150,108,0.72,27.574,84.3248,100,3.4117,1.326703,v2rl303,303,1,1550.3776,93.3884,5.931190666666667,0.02,0.027088334900327027
c12_final_150_0026_bd,c12_final_150_0026,12,150,backdate,424242,0.5,150,108,0.72,27.574,84.3248,100,3.4117,1.326703,v2rl304,304,1,1550.3776,93.3884,5.809190666666667,0.02,0.027553049032576382
c12_final_150_0026_bd,c12_final_150_0026,12,150,backdate,424242,0.5,150,108,0.72,27.574,84.3248,100,3.4117,1.326703,v2rl305,305,1,1550.3776,93.3884,5.948502,0.02,0.027105377055704594
c12_final_150_0026_bd,c12_final_150_0026,12,150,backdate,424242,0.5,150,108,0.72,27.574,84.3248,100,3.4117,1.326703,v2rl306,306,1,1550.3776,93.3884,5.948502,0.02,0.02699590101838112
c12_final_150_0026_bd,c12_final_150_0026,12,150,backdate,424242,0.5,150,108,0.72,27.574,84.3248,100,3.4117,1.326703,v2rl307,307,1,1550.3776,93.3884,5.80272,0.02,0.02679641905706376
c12_final_150_0026_bd,c12_final_150_0026,12,150,backdate,424242,0.5,150,108,0.72,27.574,84.3248,100,3.4117,1.326703,v2rl308,308,1,1550.3776,93.3884,5.831502,0.02,0.02713065897114575
c12_final_150_0026_bd,c12_final_150_0026,12,150,backdate,424242,0.5,150,108,0.72,27.574,84.3248,100,3.4117,1.326703,v2rl309,309,1,1550.3776,93.3884,5.942116666666666,0.02,0.026839106110855937
c12_final_150_0026_bd,c12_final_150_0026,12,150,backdate,424242,0.5,150,108,0.72,27.574,84.3248,100,3.4117,1.326703,v2rl310,310,1,1550.3776,93.3884,5.8210533333333325,0.02,0.02691492799203843
c12_final_150_0027_bd,c12_final_150_0027,12,150,backdate,424242,0.5,150,145,0.966667,14.4658,70.5642,76,16.4028,0.119964,edd,301,1,100.00000000000004,24.4753,2.4433333333333334,0.02666666666666667,0.0005268509266898036
c12_final_150_0027_bd,c12_final_150_0027,12,150,backdate,424242,0.5,150,145,0.966667,14.4658,70.5642,76,16.4028,0.119964,pfifo,301,1,100.00000000000004,24.4753,2.4433333333333334,0.02666666666666667,0.0004576219944283366
c12_final_150_0027_bd,c12_final_150_0027,12,150,backdate,424242,0.5,150,145,0.966667,14.4658,70.5642,76,16.4028,0.119964,wspt,301,1,100.00000000000004,24.4753,2.4433333333333334,0.02666666666666667,0.0004471810534596443
c12_final_150_0027_bd,c12_final_150_0027,12,150,backdate,424242,0.5,150,145,0.966667,14.4658,70.5642,76,16.4028,0.119964,atc,301,1,100.00000000000004,24.4753,2.4433333333333334,0.02666666666666667,0.0006173700094223022
c12_final_150_0027_bd,c12_final_150_0027,12,150,backdate,424242,0.5,150,145,0.966667,14.4658,70.5642,76,16.4028,0.119964,wmdd,301,1,100.00000000000004,24.4753,2.4433333333333334,0.02666666666666667,0.0004892779979854822
c12_final_150_0027_bd,c12_final_150_0027,12,150,backdate,424242,0.5,150,145,0.966667,14.4658,70.5642,76,16.4028,0.119964,lpt,301,1,100.00000000000004,24.4753,2.4483333333333333,0.02666666666666667,0.00042565492913126945
c12_final_150_0027_bd,c12_final_150_0027,12,150,backdate,424242,0.5,150,145,0.966667,14.4658,70.5642,76,16.4028,0.119964,random,301,1,100.00000000000004,24.4753,2.445,0.02666666666666667,0.0003825689200311899
c12_final_150_0027_bd,c12_final_150_0027,12,150,backdate,424242,0.5,150,145,0.966667,14.4658,70.5642,76,16.4028,0.119964,v2rl301,301,1,100.00000000000004,24.4753,2.4433333333333334,0.02666666666666667,0.026114174048416317
c12_final_150_0027_bd,c12_final_150_0027,12,150,backdate,424242,0.5,150,145,0.966667,14.4658,70.5642,76,16.4028,0.119964,v2rl302,302,1,100.00000000000004,24.4753,2.4483333333333333,0.02666666666666667,0.02632648590952158
c12_final_150_0027_bd,c12_final_150_0027,12,150,backdate,424242,0.5,150,145,0.966667,14.4658,70.5642,76,16.4028,0.119964,v2rl303,303,1,100.00000000000004,24.4753,2.4483333333333333,0.02666666666666667,0.025896735955029726
c12_final_150_0027_bd,c12_final_150_0027,12,150,backdate,424242,0.5,150,145,0.966667,14.4658,70.5642,76,16.4028,0.119964,v2rl304,304,1,100.00000000000004,24.4753,2.4433333333333334,0.02666666666666667,0.02581361006014049
c12_final_150_0027_bd,c12_final_150_0027,12,150,backdate,424242,0.5,150,145,0.966667,14.4658,70.5642,76,16.4028,0.119964,v2rl305,305,1,100.00000000000004,24.4753,2.4483333333333333,0.02666666666666667,0.02558330399915576
c12_final_150_0027_bd,c12_final_150_0027,12,150,backdate,424242,0.5,150,145,0.966667,14.4658,70.5642,76,16.4028,0.119964,v2rl306,306,1,100.00000000000004,24.4753,2.4483333333333333,0.02666666666666667,0.026078380993567407
c12_final_150_0027_bd,c12_final_150_0027,12,150,backdate,424242,0.5,150,145,0.966667,14.4658,70.5642,76,16.4028,0.119964,v2rl307,307,1,100.00000000000004,24.4753,2.4433333333333334,0.02666666666666667,0.025648889015428722
c12_final_150_0027_bd,c12_final_150_0027,12,150,backdate,424242,0.5,150,145,0.966667,14.4658,70.5642,76,16.4028,0.119964,v2rl308,308,1,100.00000000000004,24.4753,2.4433333333333334,0.02666666666666667,0.025637581944465637
c12_final_150_0027_bd,c12_final_150_0027,12,150,backdate,424242,0.5,150,145,0.966667,14.4658,70.5642,76,16.4028,0.119964,v2rl309,309,1,100.00000000000004,24.4753,2.4483333333333333,0.02666666666666667,0.025835696957074106
c12_final_150_0027_bd,c12_final_150_0027,12,150,backdate,424242,0.5,150,145,0.966667,14.4658,70.5642,76,16.4028,0.119964,v2rl310,310,1,100.00000000000004,24.4753,2.4433333333333334,0.02666666666666667,0.026359135983511806
c12_final_150_0028_bd,c12_final_150_0028,12,150,backdate,424242,0.5,150,115,0.766667,21.8269,82.7511,87,8.0,0.537926,edd,301,1,8.0,69.6364,5.4994819999999995,0.006666666666666667,0.0005485540023073554
c12_final_150_0028_bd,c12_final_150_0028,12,150,backdate,424242,0.5,150,115,0.766667,21.8269,82.7511,87,8.0,0.537926,pfifo,301,1,8.0,69.6364,5.4994819999999995,0.006666666666666667,0.00048729300033301115
c12_final_150_0028_bd,c12_final_150_0028,12,150,backdate,424242,0.5,150,115,0.766667,21.8269,82.7511,87,8.0,0.537926,wspt,301,1,8.0,69.6364,5.425032666666666,0.006666666666666667,0.0004800109891220927
c12_final_150_0028_bd,c12_final_150_0028,12,150,backdate,424242,0.5,150,115,0.766667,21.8269,82.7511,87,8.0,0.537926,atc,301,1,8.0,69.6364,5.441032666666667,0.006666666666666667,0.000696494011208415
c12_final_150_0028_bd,c12_final_150_0028,12,150,backdate,424242,0.5,150,115,0.766667,21.8269,82.7511,87,8.0,0.537926,wmdd,301,1,8.0,69.6364,5.4994819999999995,0.006666666666666667,0.0005508080357685685
c12_final_150_0028_bd,c12_final_150_0028,12,150,backdate,424242,0.5,150,115,0.766667,21.8269,82.7511,87,8.0,0.537926,lpt,301,1,8.0,69.6364,5.622616,0.006666666666666667,0.0004732270026579499
c12_final_150_0028_bd,c12_final_150_0028,12,150,backdate,424242,0.5,150,115,0.766667,21.8269,82.7511,87,8.0,0.537926,random,301,1,8.0,69.6364,5.4868153333333325,0.006666666666666667,0.00038664997555315495
c12_final_150_0028_bd,c12_final_150_0028,12,150,backdate,424242,0.5,150,115,0.766667,21.8269,82.7511,87,8.0,0.537926,v2rl301,301,1,8.0,69.6364,5.536616,0.006666666666666667,0.02766025997698307
c12_final_150_0028_bd,c12_final_150_0028,12,150,backdate,424242,0.5,150,115,0.766667,21.8269,82.7511,87,8.0,0.537926,v2rl302,302,1,8.0,69.6364,5.564949333333334,0.006666666666666667,0.02714420494157821
c12_final_150_0028_bd,c12_final_150_0028,12,150,backdate,424242,0.5,150,115,0.766667,21.8269,82.7511,87,8.0,0.537926,v2rl303,303,1,8.0,69.6364,5.550282666666667,0.006666666666666667,0.026891291956417263
c12_final_150_0028_bd,c12_final_150_0028,12,150,backdate,424242,0.5,150,115,0.766667,21.8269,82.7511,87,8.0,0.537926,v2rl304,304,1,8.0,69.6364,5.485815333333333,0.006666666666666667,0.0266799449454993
c12_final_150_0028_bd,c12_final_150_0028,12,150,backdate,424242,0.5,150,115,0.766667,21.8269,82.7511,87,8.0,0.537926,v2rl305,305,1,8.0,69.6364,5.564949333333334,0.006666666666666667,0.02680159593001008
c12_final_150_0028_bd,c12_final_150_0028,12,150,backdate,424242,0.5,150,115,0.766667,21.8269,82.7511,87,8.0,0.537926,v2rl306,306,1,8.0,69.6364,5.581949333333333,0.006666666666666667,0.027030671946704388
c12_final_150_0028_bd,c12_final_150_0028,12,150,backdate,424242,0.5,150,115,0.766667,21.8269,82.7511,87,8.0,0.537926,v2rl307,307,1,8.0,69.6364,5.488148666666666,0.006666666666666667,0.026662845979444683
c12_final_150_0028_bd,c12_final_150_0028,12,150,backdate,424242,0.5,150,115,0.766667,21.8269,82.7511,87,8.0,0.537926,v2rl308,308,1,8.0,69.6364,5.526815333333334,0.006666666666666667,0.026724310009740293
c12_final_150_0028_bd,c12_final_150_0028,12,150,backdate,424242,0.5,150,115,0.766667,21.8269,82.7511,87,8.0,0.537926,v2rl309,309,1,8.0,69.6364,5.537482,0.006666666666666667,0.027416682103648782
c12_final_150_0028_bd,c12_final_150_0028,12,150,backdate,424242,0.5,150,115,0.766667,21.8269,82.7511,87,8.0,0.537926,v2rl310,310,1,8.0,69.6364,5.542815333333333,0.006666666666666667,0.027692393981851637
c12_final_150_0029_bd,c12_final_150_0029,12,150,backdate,424242,0.5,150,125,0.833333,19.3442,83.0567,105,8.0,0.684382,edd,301,1,21.729600000000005,95.61540000000001,6.790238666666666,0.006666666666666667,0.0005415510386228561
c12_final_150_0029_bd,c12_final_150_0029,12,150,backdate,424242,0.5,150,125,0.833333,19.3442,83.0567,105,8.0,0.684382,pfifo,301,1,21.729600000000005,95.61540000000001,6.790238666666666,0.006666666666666667,0.0004920549690723419
c12_final_150_0029_bd,c12_final_150_0029,12,150,backdate,424242,0.5,150,125,0.833333,19.3442,83.0567,105,8.0,0.684382,wspt,301,1,21.729600000000005,95.61540000000001,6.790238666666666,0.006666666666666667,0.0004902459913864732
c12_final_150_0029_bd,c12_final_150_0029,12,150,backdate,424242,0.5,150,125,0.833333,19.3442,83.0567,105,8.0,0.684382,atc,301,1,21.729600000000005,95.61540000000001,6.790238666666666,0.006666666666666667,0.0007596450159326196
c12_final_150_0029_bd,c12_final_150_0029,12,150,backdate,424242,0.5,150,125,0.833333,19.3442,83.0567,105,8.0,0.684382,wmdd,301,1,21.729600000000005,95.61540000000001,6.790238666666666,0.006666666666666667,0.000583954039029777
c12_final_150_0029_bd,c12_final_150_0029,12,150,backdate,424242,0.5,150,125,0.833333,19.3442,83.0567,105,8.0,0.684382,lpt,301,1,21.729600000000005,95.61540000000001,6.790238666666666,0.006666666666666667,0.00046328199096024036
c12_final_150_0029_bd,c12_final_150_0029,12,150,backdate,424242,0.5,150,125,0.833333,19.3442,83.0567,105,8.0,0.684382,random,301,1,21.729600000000005,95.61540000000001,6.790238666666666,0.006666666666666667,0.00037275301292538643
c12_final_150_0029_bd,c12_final_150_0029,12,150,backdate,424242,0.5,150,125,0.833333,19.3442,83.0567,105,8.0,0.684382,v2rl301,301,1,21.729600000000005,95.61540000000001,6.790238666666666,0.006666666666666667,0.02706574706826359
c12_final_150_0029_bd,c12_final_150_0029,12,150,backdate,424242,0.5,150,125,0.833333,19.3442,83.0567,105,8.0,0.684382,v2rl302,302,1,21.729600000000005,95.61540000000001,6.790238666666667,0.006666666666666667,0.026665167999453843
c12_final_150_0029_bd,c12_final_150_0029,12,150,backdate,424242,0.5,150,125,0.833333,19.3442,83.0567,105,8.0,0.684382,v2rl303,303,1,21.729600000000005,95.61540000000001,6.790238666666666,0.006666666666666667,0.026489928015507758
c12_final_150_0029_bd,c12_final_150_0029,12,150,backdate,424242,0.5,150,125,0.833333,19.3442,83.0567,105,8.0,0.684382,v2rl304,304,1,21.729600000000005,95.61540000000001,6.790238666666667,0.006666666666666667,0.026562799932435155
c12_final_150_0029_bd,c12_final_150_0029,12,150,backdate,424242,0.5,150,125,0.833333,19.3442,83.0567,105,8.0,0.684382,v2rl305,305,1,21.729600000000005,95.61540000000001,6.790238666666666,0.006666666666666667,0.026709554949775338
c12_final_150_0029_bd,c12_final_150_0029,12,150,backdate,424242,0.5,150,125,0.833333,19.3442,83.0567,105,8.0,0.684382,v2rl306,306,1,21.729600000000005,95.61540000000001,6.790238666666667,0.006666666666666667,0.026555221062153578
c12_final_150_0029_bd,c12_final_150_0029,12,150,backdate,424242,0.5,150,125,0.833333,19.3442,83.0567,105,8.0,0.684382,v2rl307,307,1,21.729600000000005,95.61540000000001,6.790238666666666,0.006666666666666667,0.02649977896362543
c12_final_150_0029_bd,c12_final_150_0029,12,150,backdate,424242,0.5,150,125,0.833333,19.3442,83.0567,105,8.0,0.684382,v2rl308,308,1,21.729600000000005,95.61540000000001,6.790238666666667,0.006666666666666667,0.027183794998563826
c12_final_150_0029_bd,c12_final_150_0029,12,150,backdate,424242,0.5,150,125,0.833333,19.3442,83.0567,105,8.0,0.684382,v2rl309,309,1,21.729600000000005,95.61540000000001,6.790238666666666,0.006666666666666667,0.027606848045252264
c12_final_150_0029_bd,c12_final_150_0029,12,150,backdate,424242,0.5,150,125,0.833333,19.3442,83.0567,105,8.0,0.684382,v2rl310,310,1,21.729600000000005,95.61540000000001,6.790238666666667,0.006666666666666667,0.027313023922033608
c12_final_400_0000_bd,c12_final_400_0000,12,400,backdate,424242,0.5,400,339,0.8475,20.1431,85.6579,170,25.3814,0.579198,edd,301,1,1961.1776,114.3867,7.429532249999999,0.0275,0.0012097229482606053
c12_final_400_0000_bd,c12_final_400_0000,12,400,backdate,424242,0.5,400,339,0.8475,20.1431,85.6579,170,25.3814,0.579198,pfifo,301,1,1961.1776,114.3867,7.429532249999999,0.0275,0.001161770080216229
c12_final_400_0000_bd,c12_final_400_0000,12,400,backdate,424242,0.5,400,339,0.8475,20.1431,85.6579,170,25.3814,0.579198,wspt,301,1,1961.1776,114.3867,7.2152822500000005,0.0275,0.0011506379814818501
c12_final_400_0000_bd,c12_final_400_0000,12,400,backdate,424242,0.5,400,339,0.8475,20.1431,85.6579,170,25.3814,0.579198,atc,301,1,1961.1776,114.3867,7.242032249999999,0.0275,0.0017468329751864076
c12_final_400_0000_bd,c12_final_400_0000,12,400,backdate,424242,0.5,400,339,0.8475,20.1431,85.6579,170,25.3814,0.579198,wmdd,301,1,1961.1776,114.3867,7.429532249999999,0.0275,0.0013507410185411572
c12_final_400_0000_bd,c12_final_400_0000,12,400,backdate,424242,0.5,400,339,0.8475,20.1431,85.6579,170,25.3814,0.579198,lpt,301,1,2024.064,114.3867,8.205620750000001,0.03,0.0011152609949931502
c12_final_400_0000_bd,c12_final_400_0000,12,400,backdate,424242,0.5,400,339,0.8475,20.1431,85.6579,170,25.3814,0.579198,random,301,1,1967.1776,114.3867,7.53828225,0.0275,0.0009250789880752563
c12_final_400_0000_bd,c12_final_400_0000,12,400,backdate,424242,0.5,400,339,0.8475,20.1431,85.6579,170,25.3814,0.579198,v2rl301,301,1,1961.1776,114.3867,7.86163125,0.0275,0.07249824702739716
c12_final_400_0000_bd,c12_final_400_0000,12,400,backdate,424242,0.5,400,339,0.8475,20.1431,85.6579,170,25.3814,0.579198,v2rl302,302,1,1961.1776,114.3867,7.70527975,0.0275,0.07190582994371653
c12_final_400_0000_bd,c12_final_400_0000,12,400,backdate,424242,0.5,400,339,0.8475,20.1431,85.6579,170,25.3814,0.579198,v2rl303,303,1,1961.1776,114.3867,7.71852975,0.0275,0.0736681210109964
c12_final_400_0000_bd,c12_final_400_0000,12,400,backdate,424242,0.5,400,339,0.8475,20.1431,85.6579,170,25.3814,0.579198,v2rl304,304,1,1961.1776,114.3867,7.45590725,0.0275,0.0734265869250521
