id,base_id,campus,size,condition,sla_multiplier,crew_multiplier,method,seed,feasible,wwt,makespan,mean_flow,breach_share,breach_p1,breach_p2,breach_p3,breach_p4,wall_seconds
c12_replay_400_0077_sla0.5,c12_replay_400_0077,12,400,sla0.5,0.5,1.0,lpt,301,1,1875.4128,114.3729,4.9903925000000005,0.055,0.22413793103448276,0.08888888888888889,0.018018018018018018,0.016129032258064516,0.0010129199363291264
c12_replay_400_0077_sla0.5,c12_replay_400_0077,12,400,sla0.5,0.5,1.0,random,301,1,1875.4128,114.3729,4.986984250000001,0.055,0.22413793103448276,0.08888888888888889,0.018018018018018018,0.016129032258064516,0.0009245880646631122
c12_replay_400_0077_sla0.5,c12_replay_400_0077,12,400,sla0.5,0.5,1.0,rl301,301,1,1875.4128,114.3729,4.9885175,0.055,0.22413793103448276,0.08888888888888889,0.018018018018018018,0.016129032258064516,0.10444319003727287
c12_replay_400_0077_sla0.5,c12_replay_400_0077,12,400,sla0.5,0.5,1.0,rl302,302,1,1875.4128,114.3729,4.9903925000000005,0.055,0.22413793103448276,0.08888888888888889,0.018018018018018018,0.016129032258064516,0.07157646608538926
c12_replay_400_0077_sla0.5,c12_replay_400_0077,12,400,sla0.5,0.5,1.0,rl303,303,1,1875.4128,114.3729,4.9903925000000005,0.055,0.22413793103448276,0.08888888888888889,0.018018018018018018,0.016129032258064516,0.07170213805511594
c12_replay_400_0077_sla1.5,c12_replay_400_0077,12,400,sla1.5,1.5,1.0,edd,301,1,1187.9184,114.3729,4.9878925,0.015,0.08620689655172414,0.022222222222222223,0.0,0.0,0.001030578976497054
c12_replay_400_0077_sla1.5,c12_replay_400_0077,12,400,sla1.5,1.5,1.0,wspt,301,1,1188.9184,114.3729,4.98698425,0.015,0.08620689655172414,0.022222222222222223,0.0,0.0,0.0010185489663854241
c12_replay_400_0077_sla1.5,c12_replay_400_0077,12,400,sla1.5,1.5,1.0,atc,301,1,1187.9184,114.3729,4.986984250000001,0.015,0.08620689655172414,0.022222222222222223,0.0,0.0,0.0013840110041201115
c12_replay_400_0077_sla1.5,c12_replay_400_0077,12,400,sla1.5,1.5,1.0,pfifo,301,1,1187.9184,114.3729,4.9878925,0.015,0.08620689655172414,0.022222222222222223,0.0,0.0,0.0010019229957833886
c12_replay_400_0077_sla1.5,c12_replay_400_0077,12,400,sla1.5,1.5,1.0,lpt,301,1,1187.9184,114.3729,4.9903925000000005,0.015,0.08620689655172414,0.022222222222222223,0.0,0.0,0.0010115510085597634
c12_replay_400_0077_sla1.5,c12_replay_400_0077,12,400,sla1.5,1.5,1.0,random,301,1,1187.9184,114.3729,4.986984250000001,0.015,0.08620689655172414,0.022222222222222223,0.0,0.0,0.0009215431055054069
c12_replay_400_0077_sla1.5,c12_replay_400_0077,12,400,sla1.5,1.5,1.0,rl301,301,1,1187.9184,114.3729,4.986984250000001,0.015,0.08620689655172414,0.022222222222222223,0.0,0.0,0.17229519097600132
c12_replay_400_0077_sla1.5,c12_replay_400_0077,12,400,sla1.5,1.5,1.0,rl302,302,1,1187.9184,114.3729,4.9903925000000005,0.015,0.08620689655172414,0.022222222222222223,0.0,0.0,0.07410729501862079
c12_replay_400_0077_sla1.5,c12_replay_400_0077,12,400,sla1.5,1.5,1.0,rl303,303,1,1187.9184,114.3729,4.9903925000000005,0.015,0.08620689655172414,0.022222222222222223,0.0,0.0,0.07093778403941542
c12_replay_400_0077_m0.75,c12_replay_400_0077,12,400,crew0.75,1.0,0.75,edd,301,1,1439.9184,114.3729,5.023852,0.0225,0.13793103448275862,0.022222222222222223,0.0,0.0,0.0010866150259971619
c12_replay_400_0077_m0.75,c12_replay_400_0077,12,400,crew0.75,1.0,0.75,wspt,301,1,1443.9184,114.3729,5.015437499999999,0.0225,0.13793103448275862,0.022222222222222223,0.0,0.0,0.00103412801399827
c12_replay_400_0077_m0.75,c12_replay_400_0077,12,400,crew0.75,1.0,0.75,atc,301,1,1439.9184,114.3729,5.016062499999999,0.0225,0.13793103448275862,0.022222222222222223,0.0,0.0,0.0015018199337646365
c12_replay_400_0077_m0.75,c12_replay_400_0077,12,400,crew0.75,1.0,0.75,pfifo,301,1,1439.9184,114.3729,5.023852,0.0225,0.13793103448275862,0.022222222222222223,0.0,0.0,0.0010138660436496139
c12_replay_400_0077_m0.75,c12_replay_400_0077,12,400,crew0.75,1.0,0.75,lpt,301,1,1439.9184,114.3729,5.06095,0.0225,0.13793103448275862,0.022222222222222223,0.0,0.0,0.0009919479489326477
c12_replay_400_0077_m0.75,c12_replay_400_0077,12,400,crew0.75,1.0,0.75,random,301,1,1443.9184,114.3729,5.021007,0.0225,0.13793103448275862,0.022222222222222223,0.0,0.0,0.00093006098177284
c12_replay_400_0077_m0.75,c12_replay_400_0077,12,400,crew0.75,1.0,0.75,rl301,301,1,1439.9184,114.3729,5.016062499999999,0.0225,0.13793103448275862,0.022222222222222223,0.0,0.0,0.19475845608394593
c12_replay_400_0077_m0.75,c12_replay_400_0077,12,400,crew0.75,1.0,0.75,rl302,302,1,1439.9184,114.3729,5.0572,0.0225,0.13793103448275862,0.022222222222222223,0.0,0.0,0.2516104899113998
c12_replay_400_0077_m0.75,c12_replay_400_0077,12,400,crew0.75,1.0,0.75,rl303,303,1,1439.9184,114.3729,5.055409,0.0225,0.13793103448275862,0.022222222222222223,0.0,0.0,0.13182432390749454
c12_replay_400_0077_m1.25,c12_replay_400_0077,12,400,crew1.25,1.0,1.25,edd,301,1,1439.9184,114.3729,4.983898,0.0225,0.13793103448275862,0.022222222222222223,0.0,0.0,0.003878292045556009
c12_replay_400_0077_m1.25,c12_replay_400_0077,12,400,crew1.25,1.0,1.25,wspt,301,1,1439.9184,114.3729,4.983898,0.0225,0.13793103448275862,0.022222222222222223,0.0,0.0,0.0010493840090930462
c12_replay_400_0077_m1.25,c12_replay_400_0077,12,400,crew1.25,1.0,1.25,atc,301,1,1439.9184,114.3729,4.983898,0.0225,0.13793103448275862,0.022222222222222223,0.0,0.0,0.0014141330029815435
c12_replay_400_0077_m1.25,c12_replay_400_0077,12,400,crew1.25,1.0,1.25,pfifo,301,1,1439.9184,114.3729,4.983898,0.0225,0.13793103448275862,0.022222222222222223,0.0,0.0,0.0010285429889336228
c12_replay_400_0077_m1.25,c12_replay_400_0077,12,400,crew1.25,1.0,1.25,lpt,301,1,1439.9184,114.3729,4.983898,0.0225,0.13793103448275862,0.022222222222222223,0.0,0.0,0.0010036129970103502
c12_replay_400_0077_m1.25,c12_replay_400_0077,12,400,crew1.25,1.0,1.25,random,301,1,1439.9184,114.3729,4.983898,0.0225,0.13793103448275862,0.022222222222222223,0.0,0.0,0.0009256430203095078
c12_replay_400_0077_m1.25,c12_replay_400_0077,12,400,crew1.25,1.0,1.25,rl301,301,1,1439.9184,114.3729,4.983898,0.0225,0.13793103448275862,0.022222222222222223,0.0,0.0,1.22635910497047
c12_replay_400_0077_m1.25,c12_replay_400_0077,12,400,crew1.25,1.0,1.25,rl302,302,1,1439.9184,114.3729,4.983898,0.0225,0.13793103448275862,0.022222222222222223,0.0,0.0,0.14231264498084784
c12_replay_400_0077_m1.25,c12_replay_400_0077,12,400,crew1.25,1.0,1.25,rl303,303,1,1439.9184,114.3729,4.983898,0.0225,0.13793103448275862,0.022222222222222223,0.0,0.0,0.269632266019471
c12_replay_400_0078,c12_replay_400_0078,12,400,baseline,1.0,1.0,edd,301,1,1841.2,107.31700000000001,5.6152675,0.0325,0.17142857142857143,0.019230769230769232,0.0,0.0,0.0011386530240997672
c12_replay_400_0078,c12_replay_400_0078,12,400,baseline,1.0,1.0,wspt,301,1,1849.2,107.31700000000001,5.61316075,0.0325,0.17142857142857143,0.019230769230769232,0.0,0.0,0.0010906360112130642
c12_replay_400_0078,c12_replay_400_0078,12,400,baseline,1.0,1.0,atc,301,1,1841.2,107.31700000000001,5.61451125,0.0325,0.17142857142857143,0.019230769230769232,0.0,0.0,0.0014276729198172688
c12_replay_400_0078,c12_replay_400_0078,12,400,baseline,1.0,1.0,pfifo,301,1,1841.2,107.31700000000001,5.6152675,0.0325,0.17142857142857143,0.019230769230769232,0.0,0.0,0.0010335709666833282
c12_replay_400_0078,c12_replay_400_0078,12,400,baseline,1.0,1.0,lpt,301,1,1841.2,107.31700000000001,5.62927825,0.0325,0.17142857142857143,0.019230769230769232,0.0,0.0,0.0010034999577328563
c12_replay_400_0078,c12_replay_400_0078,12,400,baseline,1.0,1.0,random,301,1,1841.2,107.31700000000001,5.6121425,0.0325,0.17142857142857143,0.019230769230769232,0.0,0.0,0.0009084540652111173
c12_replay_400_0078,c12_replay_400_0078,12,400,baseline,1.0,1.0,rl301,301,1,1841.2,107.31700000000001,5.615278000000001,0.0325,0.17142857142857143,0.019230769230769232,0.0,0.0,0.12437679804861546
c12_replay_400_0078,c12_replay_400_0078,12,400,baseline,1.0,1.0,rl302,302,1,1841.2,107.31700000000001,5.616528,0.0325,0.17142857142857143,0.019230769230769232,0.0,0.0,0.14787832600995898
c12_replay_400_0078,c12_replay_400_0078,12,400,baseline,1.0,1.0,rl303,303,1,1841.2,107.31700000000001,5.615624499999999,0.0325,0.17142857142857143,0.019230769230769232,0.0,0.0,0.08851566398516297
c12_replay_400_0078_sla0.5,c12_replay_400_0078,12,400,sla0.5,0.5,1.0,edd,301,1,2486.5296000000003,107.31700000000001,5.6152675,0.0675,0.3,0.057692307692307696,0.010309278350515464,0.011049723756906077,0.001085120951756835
c12_replay_400_0078_sla0.5,c12_replay_400_0078,12,400,sla0.5,0.5,1.0,wspt,301,1,2494.5296000000003,107.31700000000001,5.61316075,0.0675,0.3,0.057692307692307696,0.010309278350515464,0.011049723756906077,0.0040978529723361135
c12_replay_400_0078_sla0.5,c12_replay_400_0078,12,400,sla0.5,0.5,1.0,atc,301,1,2486.5296000000003,107.31700000000001,5.61451125,0.0675,0.3,0.057692307692307696,0.010309278350515464,0.011049723756906077,0.0014513869537040591
c12_replay_400_0078_sla0.5,c12_replay_400_0078,12,400,sla0.5,0.5,1.0,pfifo,301,1,2486.5296000000003,107.31700000000001,5.6152675,0.0675,0.3,0.057692307692307696,0.010309278350515464,0.011049723756906077,0.001041637035086751
c12_replay_400_0078_sla0.5,c12_replay_400_0078,12,400,sla0.5,0.5,1.0,lpt,301,1,2486.5296000000003,107.31700000000001,5.62927825,0.0675,0.3,0.057692307692307696,0.010309278350515464,0.011049723756906077,0.0040144630474969745
c12_replay_400_0078_sla0.5,c12_replay_400_0078,12,400,sla0.5,0.5,1.0,random,301,1,2486.5296000000003,107.31700000000001,5.6121425,0.0675,0.3,0.057692307692307696,0.010309278350515464,0.011049723756906077,0.0009100179886445403
c12_replay_400_0078_sla0.5,c12_replay_400_0078,12,400,sla0.5,0.5,1.0,rl301,301,1,2486.5296000000003,107.31700000000001,5.615278000000001,0.0675,0.3,0.057692307692307696,0.010309278350515464,0.011049723756906077,0.4822475890396163
c12_replay_400_0078_sla0.5,c12_replay_400_0078,12,400,sla0.5,0.5,1.0,rl302,302,1,2486.5296000000003,107.31700000000001,5.616528,0.0675,0.3,0.057692307692307696,0.010309278350515464,0.011049723756906077,0.20287678204476833
c12_replay_400_0078_sla0.5,c12_replay_400_0078,12,400,sla0.5,0.5,1.0,rl303,303,1,2486.5296000000003,107.31700000000001,5.61626,0.0675,0.3,0.057692307692307696,0.010309278350515464,0.011049723756906077,0.20385407702997327
c12_replay_400_0078_sla1.5,c12_replay_400_0078,12,400,sla1.5,1.5,1.0,edd,301,1,1488.0,107.31700000000001,5.6152675,0.0225,0.12857142857142856,0.0,0.0,0.0,0.0011246519861742854
c12_replay_400_0078_sla1.5,c12_replay_400_0078,12,400,sla1.5,1.5,1.0,wspt,301,1,1496.0,107.31700000000001,5.61316075,0.0225,0.12857142857142856,0.0,0.0,0.0,0.0010719930287450552
c12_replay_400_0078_sla1.5,c12_replay_400_0078,12,400,sla1.5,1.5,1.0,atc,301,1,1488.0,107.31700000000001,5.61451125,0.0225,0.12857142857142856,0.0,0.0,0.0,0.0014909489545971155
c12_replay_400_0078_sla1.5,c12_replay_400_0078,12,400,sla1.5,1.5,1.0,pfifo,301,1,1488.0,107.31700000000001,5.6152675,0.0225,0.12857142857142856,0.0,0.0,0.0,0.0010502459481358528
c12_replay_400_0078_sla1.5,c12_replay_400_0078,12,400,sla1.5,1.5,1.0,lpt,301,1,1488.0,107.31700000000001,5.62927825,0.0225,0.12857142857142856,0.0,0.0,0.0,0.0010511050932109356
c12_replay_400_0078_sla1.5,c12_replay_400_0078,12,400,sla1.5,1.5,1.0,random,301,1,1488.0,107.31700000000001,5.6121425,0.0225,0.12857142857142856,0.0,0.0,0.0,0.0009441250003874302
c12_replay_400_0078_sla1.5,c12_replay_400_0078,12,400,sla1.5,1.5,1.0,rl301,301,1,1488.0,107.31700000000001,5.615278000000001,0.0225,0.12857142857142856,0.0,0.0,0.0,0.14458215597551316
c12_replay_400_0078_sla1.5,c12_replay_400_0078,12,400,sla1.5,1.5,1.0,rl302,302,1,1488.0,107.31700000000001,5.616528,0.0225,0.12857142857142856,0.0,0.0,0.0,0.10804322408512235
c12_replay_400_0078_sla1.5,c12_replay_400_0078,12,400,sla1.5,1.5,1.0,rl303,303,1,1488.0,107.31700000000001,5.615624499999999,0.0225,0.12857142857142856,0.0,0.0,0.0,0.07150764099787921
c12_replay_400_0078_m0.75,c12_replay_400_0078,12,400,crew0.75,1.0,0.75,edd,301,1,1851.6848,107.8648,5.958333249999999,0.0325,0.17142857142857143,0.019230769230769232,0.0,0.0,0.0010724279563874006
c12_replay_400_0078_m0.75,c12_replay_400_0078,12,400,crew0.75,1.0,0.75,wspt,301,1,1919.6784000000002,107.8648,5.81079975,0.035,0.18571428571428572,0.019230769230769232,0.0,0.0,0.0010563780087977648
c12_replay_400_0078_m0.75,c12_replay_400_0078,12,400,crew0.75,1.0,0.75,atc,301,1,1877.6784000000002,107.8648,5.86894175,0.0325,0.17142857142857143,0.019230769230769232,0.0,0.0,0.0014956980012357235
c12_replay_400_0078_m0.75,c12_replay_400_0078,12,400,crew0.75,1.0,0.75,pfifo,301,1,1851.6848,107.8648,5.958333249999999,0.0325,0.17142857142857143,0.019230769230769232,0.0,0.0,0.0010722620645537972
c12_replay_400_0078_m0.75,c12_replay_400_0078,12,400,crew0.75,1.0,0.75,lpt,301,1,1855.8020000000001,107.5604,6.16360375,0.0325,0.17142857142857143,0.019230769230769232,0.0,0.0,0.001050031976774335
c12_replay_400_0078_m0.75,c12_replay_400_0078,12,400,crew0.75,1.0,0.75,random,301,1,1870.1136000000001,107.3648,5.9868445,0.0325,0.17142857142857143,0.019230769230769232,0.0,0.0,0.0009097540751099586
c12_replay_400_0078_m0.75,c12_replay_400_0078,12,400,crew0.75,1.0,0.75,rl301,301,1,1851.6848,107.6148,5.947713,0.0325,0.17142857142857143,0.019230769230769232,0.0,0.0,0.12572588806506246
c12_replay_400_0078_m0.75,c12_replay_400_0078,12,400,crew0.75,1.0,0.75,rl302,302,1,1851.6848,107.8648,6.0018135,0.0325,0.17142857142857143,0.019230769230769232,0.0,0.0,0.08125405700411648
c12_replay_400_0078_m0.75,c12_replay_400_0078,12,400,crew0.75,1.0,0.75,rl303,303,1,1851.6848,107.8648,5.9677165,0.0325,0.17142857142857143,0.019230769230769232,0.0,0.0,0.11418831907212734
c12_replay_400_0078_m1.25,c12_replay_400_0078,12,400,crew1.25,1.0,1.25,edd,301,1,1841.2,107.31700000000001,5.596332749999999,0.0325,0.17142857142857143,0.019230769230769232,0.0,0.0,0.0011533709475770593
c12_replay_400_0078_m1.25,c12_replay_400_0078,12,400,crew1.25,1.0,1.25,wspt,301,1,1841.2,107.31700000000001,5.596332749999999,0.0325,0.17142857142857143,0.019230769230769232,0.0,0.0,0.0011478990782052279
c12_replay_400_0078_m1.25,c12_replay_400_0078,12,400,crew1.25,1.0,1.25,atc,301,1,1841.2,107.31700000000001,5.596332749999999,0.0325,0.17142857142857143,0.019230769230769232,0.0,0.0,0.001506607048213482
c12_replay_400_0078_m1.25,c12_replay_400_0078,12,400,crew1.25,1.0,1.25,pfifo,301,1,1841.2,107.31700000000001,5.596332749999999,0.0325,0.17142857142857143,0.019230769230769232,0.0,0.0,0.0010599259985610843
c12_replay_400_0078_m1.25,c12_replay_400_0078,12,400,crew1.25,1.0,1.25,lpt,301,1,1841.2,107.31700000000001,5.597582749999999,0.0325,0.17142857142857143,0.019230769230769232,0.0,0.0,0.0010900349589064717
c12_replay_400_0078_m1.25,c12_replay_400_0078,12,400,crew1.25,1.0,1.25,random,301,1,1841.2,107.31700000000001,5.596332749999999,0.0325,0.17142857142857143,0.019230769230769232,0.0,0.0,0.0009986700024455786
c12_replay_400_0078_m1.25,c12_replay_400_0078,12,400,crew1.25,1.0,1.25,rl301,301,1,1841.2,107.31700000000001,5.596332749999999,0.0325,0.17142857142857143,0.019230769230769232,0.0,0.0,0.42653958906885237
c12_replay_400_0078_m1.25,c12_replay_400_0078,12,400,crew1.25,1.0,1.25,rl302,302,1,1841.2,107.31700000000001,5.596332749999999,0.0325,0.17142857142857143,0.019230769230769232,0.0,0.0,0.10753822105471045
c12_replay_400_0078_m1.25,c12_replay_400_0078,12,400,crew1.25,1.0,1.25,rl303,303,1,1841.2,107.31700000000001,5.596332749999999,0.0325,0.17142857142857143,0.019230769230769232,0.0,0.0,0.0699882940389216
c12_replay_400_0079,c12_replay_400_0079,12,400,baseline,1.0,1.0,edd,301,1,2114.848,114.8648,5.780536,0.0425,0.1728395061728395,0.03076923076923077,0.013333333333333334,0.0,0.0010331650264561176
c12_replay_400_0079,c12_replay_400_0079,12,400,baseline,1.0,1.0,wspt,301,1,2114.848,114.8648,5.780536,0.0425,0.1728395061728395,0.03076923076923077,0.013333333333333334,0.0,0.0009946390055119991
c12_replay_400_0079,c12_replay_400_0079,12,400,baseline,1.0,1.0,atc,301,1,2114.848,114.8648,5.780536,0.0425,0.1728395061728395,0.03076923076923077,0.013333333333333334,0.0,0.0012769430177286267
c12_replay_400_0079,c12_replay_400_0079,12,400,baseline,1.0,1.0,pfifo,301,1,2114.848,114.8648,5.780536,0.0425,0.1728395061728395,0.03076923076923077,0.013333333333333334,0.0,0.0009737689979374409
c12_replay_400_0079,c12_replay_400_0079,12,400,baseline,1.0,1.0,lpt,301,1,2114.848,114.8648,5.780536,0.0425,0.1728395061728395,0.03076923076923077,0.013333333333333334,0.0,0.0009819869883358479
c12_replay_400_0079,c12_replay_400_0079,12,400,baseline,1.0,1.0,random,301,1,2114.848,114.8648,5.780536,0.0425,0.1728395061728395,0.03076923076923077,0.013333333333333334,0.0,0.0009430560749024153
c12_replay_400_0079,c12_replay_400_0079,12,400,baseline,1.0,1.0,rl301,301,1,2114.848,114.8648,5.780536,0.0425,0.1728395061728395,0.03076923076923077,0.013333333333333334,0.0,0.07043045700993389
c12_replay_400_0079,c12_replay_400_0079,12,400,baseline,1.0,1.0,rl302,302,1,2114.848,114.8648,5.780536,0.0425,0.1728395061728395,0.03076923076923077,0.013333333333333334,0.0,0.06994647101964802
c12_replay_400_0079,c12_replay_400_0079,12,400,baseline,1.0,1.0,rl303,303,1,2114.848,114.8648,5.780536,0.0425,0.1728395061728395,0.03076923076923077,0.013333333333333334,0.0,0.07113557797856629
c12_replay_400_0079_sla0.5,c12_replay_400_0079,12,400,sla0.5,0.5,1.0,edd,301,1,2987.348,114.8648,5.780536,0.0775,0.2839506172839506,0.06153846153846154,0.04,0.00558659217877095,0.0010847970843315125
c12_replay_400_0079_sla0.5,c12_replay_400_0079,12,400,sla0.5,0.5,1.0,wspt,301,1,2987.348,114.8648,5.780536,0.0775,0.2839506172839506,0.06153846153846154,0.04,0.00558659217877095,0.0010283879237249494
c12_replay_400_0079_sla0.5,c12_replay_400_0079,12,400,sla0.5,0.5,1.0,atc,301,1,2987.348,114.8648,5.780536,0.0775,0.2839506172839506,0.06153846153846154,0.04,0.00558659217877095,0.0013431080151349306
c12_replay_400_0079_sla0.5,c12_replay_400_0079,12,400,sla0.5,0.5,1.0,pfifo,301,1,2987.348,114.8648,5.780536,0.0775,0.2839506172839506,0.06153846153846154,0.04,0.00558659217877095,0.000991877052001655
c12_replay_400_0079_sla0.5,c12_replay_400_0079,12,400,sla0.5,0.5,1.0,lpt,301,1,2987.348,114.8648,5.780536,0.0775,0.2839506172839506,0.06153846153846154,0.04,0.00558659217877095,0.001004114979878068
c12_replay_400_0079_sla0.5,c12_replay_400_0079,12,400,sla0.5,0.5,1.0,random,301,1,2987.348,114.8648,5.780536,0.0775,0.2839506172839506,0.06153846153846154,0.04,0.00558659217877095,0.0009309760062023997
c12_replay_400_0079_sla0.5,c12_replay_400_0079,12,400,sla0.5,0.5,1.0,rl301,301,1,2987.348,114.8648,5.780536,0.0775,0.2839506172839506,0.06153846153846154,0.04,0.00558659217877095,0.1394667219137773
c12_replay_400_0079_sla0.5,c12_replay_400_0079,12,400,sla0.5,0.5,1.0,rl302,302,1,2987.348,114.8648,5.780536,0.0775,0.2839506172839506,0.06153846153846154,0.04,0.00558659217877095,0.09740785998292267
c12_replay_400_0079_sla0.5,c12_replay_400_0079,12,400,sla0.5,0.5,1.0,rl303,303,1,2987.348,114.8648,5.780536,0.0775,0.2839506172839506,0.06153846153846154,0.04,0.00558659217877095,0.09057945001404732
c12_replay_400_0079_sla1.5,c12_replay_400_0079,12,400,sla1.5,1.5,1.0,edd,301,1,1615.1184,114.8648,5.780536,0.0275,0.12345679012345678,0.015384615384615385,0.0,0.0,0.0010682028951123357
c12_replay_400_0079_sla1.5,c12_replay_400_0079,12,400,sla1.5,1.5,1.0,wspt,301,1,1615.1184,114.8648,5.780536,0.0275,0.12345679012345678,0.015384615384615385,0.0,0.0,0.0010302240261808038
c12_replay_400_0079_sla1.5,c12_replay_400_0079,12,400,sla1.5,1.5,1.0,atc,301,1,1615.1184,114.8648,5.780536,0.0275,0.12345679012345678,0.015384615384615385,0.0,0.0,0.0013342209858819842
c12_replay_400_0079_sla1.5,c12_replay_400_0079,12,400,sla1.5,1.5,1.0,pfifo,301,1,1615.1184,114.8648,5.780536,0.0275,0.12345679012345678,0.015384615384615385,0.0,0.0,0.0010236890520900488
c12_replay_400_0079_sla1.5,c12_replay_400_0079,12,400,sla1.5,1.5,1.0,lpt,301,1,1615.1184,114.8648,5.780536,0.0275,0.12345679012345678,0.015384615384615385,0.0,0.0,0.0010124529944732785
c12_replay_400_0079_sla1.5,c12_replay_400_0079,12,400,sla1.5,1.5,1.0,random,301,1,1615.1184,114.8648,5.780536,0.0275,0.12345679012345678,0.015384615384615385,0.0,0.0,0.0009340241085737944
c12_replay_400_0079_sla1.5,c12_replay_400_0079,12,400,sla1.5,1.5,1.0,rl301,301,1,1615.1184,114.8648,5.780536,0.0275,0.12345679012345678,0.015384615384615385,0.0,0.0,0.07329975091852248
c12_replay_400_0079_sla1.5,c12_replay_400_0079,12,400,sla1.5,1.5,1.0,rl302,302,1,1615.1184,114.8648,5.780536,0.0275,0.12345679012345678,0.015384615384615385,0.0,0.0,0.11529184796381742
c12_replay_400_0079_sla1.5,c12_replay_400_0079,12,400,sla1.5,1.5,1.0,rl303,303,1,1615.1184,114.8648,5.780536,0.0275,0.12345679012345678,0.015384615384615385,0.0,0.0,0.071780152968131
c12_replay_400_0079_m0.75,c12_replay_400_0079,12,400,crew0.75,1.0,0.75,edd,301,1,2114.848,114.8648,5.8007729999999995,0.0425,0.1728395061728395,0.03076923076923077,0.013333333333333334,0.0,0.004060136037878692
c12_replay_400_0079_m0.75,c12_replay_400_0079,12,400,crew0.75,1.0,0.75,wspt,301,1,2114.848,114.8648,5.8007729999999995,0.0425,0.1728395061728395,0.03076923076923077,0.013333333333333334,0.0,0.0009885710896924138
c12_replay_400_0079_m0.75,c12_replay_400_0079,12,400,crew0.75,1.0,0.75,atc,301,1,2114.848,114.8648,5.8007729999999995,0.0425,0.1728395061728395,0.03076923076923077,0.013333333333333334,0.0,0.004321729997172952
c12_replay_400_0079_m0.75,c12_replay_400_0079,12,400,crew0.75,1.0,0.75,pfifo,301,1,2114.848,114.8648,5.8007729999999995,0.0425,0.1728395061728395,0.03076923076923077,0.013333333333333334,0.0,0.0009540400933474302
c12_replay_400_0079_m0.75,c12_replay_400_0079,12,400,crew0.75,1.0,0.75,lpt,301,1,2114.848,114.8648,5.8007729999999995,0.0425,0.1728395061728395,0.03076923076923077,0.013333333333333334,0.0,0.000967466039583087
c12_replay_400_0079_m0.75,c12_replay_400_0079,12,400,crew0.75,1.0,0.75,random,301,1,2114.848,114.8648,5.8007729999999995,0.0425,0.1728395061728395,0.03076923076923077,0.013333333333333334,0.0,0.0008883420377969742
c12_replay_400_0079_m0.75,c12_replay_400_0079,12,400,crew0.75,1.0,0.75,rl301,301,1,2114.848,114.8648,5.8007729999999995,0.0425,0.1728395061728395,0.03076923076923077,0.013333333333333334,0.0,0.1992109400453046
c12_replay_400_0079_m0.75,c12_replay_400_0079,12,400,crew0.75,1.0,0.75,rl302,302,1,2114.848,114.8648,5.8007729999999995,0.0425,0.1728395061728395,0.03076923076923077,0.013333333333333334,0.0,0.19861533993389457
c12_replay_400_0079_m0.75,c12_replay_400_0079,12,400,crew0.75,1.0,0.75,rl303,303,1,2114.848,114.8648,5.8007729999999995,0.0425,0.1728395061728395,0.03076923076923077,0.013333333333333334,0.0,0.17574468301609159
c12_replay_400_0079_m1.25,c12_replay_400_0079,12,400,crew1.25,1.0,1.25,edd,301,1,2114.848,114.8648,5.77342575,0.0425,0.1728395061728395,0.03076923076923077,0.013333333333333334,0.0,0.0010313880629837513
c12_replay_400_0079_m1.25,c12_replay_400_0079,12,400,crew1.25,1.0,1.25,wspt,301,1,2114.848,114.8648,5.77342575,0.0425,0.1728395061728395,0.03076923076923077,0.013333333333333334,0.0,0.0010026340605691075
c12_replay_400_0079_m1.25,c12_replay_400_0079,12,400,crew1.25,1.0,1.25,atc,301,1,2114.848,114.8648,5.77342575,0.0425,0.1728395061728395,0.03076923076923077,0.013333333333333334,0.0,0.0012990760151296854
c12_replay_400_0079_m1.25,c12_replay_400_0079,12,400,crew1.25,1.0,1.25,pfifo,301,1,2114.848,114.8648,5.77342575,0.0425,0.1728395061728395,0.03076923076923077,0.013333333333333334,0.0,0.0009847929468378425
c12_replay_400_0079_m1.25,c12_replay_400_0079,12,400,crew1.25,1.0,1.25,lpt,301,1,2114.848,114.8648,5.77342575,0.0425,0.1728395061728395,0.03076923076923077,0.013333333333333334,0.0,0.0009852329967543483
c12_replay_400_0079_m1.25,c12_replay_400_0079,12,400,crew1.25,1.0,1.25,random,301,1,2114.848,114.8648,5.773425749999999,0.0425,0.1728395061728395,0.03076923076923077,0.013333333333333334,0.0,0.0009240659419447184
c12_replay_400_0079_m1.25,c12_replay_400_0079,12,400,crew1.25,1.0,1.25,rl301,301,1,2114.848,114.8648,5.773425749999999,0.0425,0.1728395061728395,0.03076923076923077,0.013333333333333334,0.0,0.13231265102513134
c12_replay_400_0079_m1.25,c12_replay_400_0079,12,400,crew1.25,1.0,1.25,rl302,302,1,2114.848,114.8648,5.77342575,0.0425,0.1728395061728395,0.03076923076923077,0.013333333333333334,0.0,0.13687538402155042
c12_replay_400_0079_m1.25,c12_replay_400_0079,12,400,crew1.25,1.0,1.25,rl303,303,1,2114.848,114.8648,5.77342575,0.0425,0.1728395061728395,0.03076923076923077,0.013333333333333334,0.0,0.12507416389416903
c12_replay_400_0080,c12_replay_400_0080,12,400,baseline,1.0,1.0,edd,301,1,1121.7296000000001,110.5998,5.49244425,0.0375,0.1590909090909091,0.0,0.007352941176470588,0.0,0.0011028070002794266
