check,arm,stratum,method,reference,reference_role,family,n_configs,n_clusters,mean_ref,mean_method,mean_diff,ci_lo,ci_hi,margin,wilcoxon_p,holm_p,verdict
backdate,baseline,verdict,v2rl305,v2rl302,baseline_best,policy-vs-policy,180,180,444.6810166666667,444.76037666666673,0.07935999999999695,0.011111111111111112,0.1811377777777731,4.446810166666667,0.043114446783075355,0.3880300210476782,equivalent
backdate,baseline,verdict,v2rl306,v2rl302,baseline_best,policy-vs-policy,180,180,444.6810166666667,444.85855888888887,0.17754222222222324,0.007160000000000208,0.4840222222222249,4.446810166666667,0.06788915486182899,0.3880300210476782,equivalent
backdate,baseline,verdict,v2rl307,v2rl302,baseline_best,policy-vs-policy,180,180,444.6810166666667,444.7699366666667,0.08892000000000182,0.014346666666668284,0.1844848888888913,4.446810166666667,0.046399461870904594,0.3880300210476782,equivalent
backdate,baseline,verdict,v2rl308,v2rl302,baseline_best,policy-vs-policy,180,180,444.6810166666667,444.70772111111114,0.026704444444443552,0.0,0.06570666666666258,4.446810166666667,0.10880943004054568,0.4352377201621827,equivalent
backdate,baseline,verdict,v2rl309,v2rl302,baseline_best,policy-vs-policy,180,180,444.6810166666667,444.95305222222225,0.27203555555555725,0.022222222222222223,0.6309955555555606,4.446810166666667,0.043114446783075355,0.3880300210476782,equivalent
backdate,baseline,verdict,v2rl310,v2rl302,baseline_best,policy-vs-policy,180,180,444.6810166666667,444.7120755555556,0.031058888888890836,-0.003246666666665574,0.08191333333333752,4.446810166666667,0.27332167829229814,0.4352377201621827,equivalent
backdate,baseline,campus1,edd,atc,baseline_best,rule-vs-rule,30,30,80.41734666666666,80.41734666666666,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
backdate,baseline,campus1,pfifo,atc,baseline_best,rule-vs-rule,30,30,80.41734666666666,80.41734666666666,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
backdate,baseline,campus1,wspt,atc,baseline_best,rule-vs-rule,30,30,80.41734666666666,81.29713333333332,0.8797866666666664,0.0,2.292906666666666,1.0,0.17971249487899976,1.0,inconclusive
backdate,baseline,campus1,wmdd,atc,baseline_best,rule-vs-rule,30,30,80.41734666666666,80.41734666666666,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
backdate,baseline,campus1,lpt,atc,baseline_best,rule-vs-rule,30,30,80.41734666666666,80.41734666666666,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
backdate,baseline,campus1,random,atc,baseline_best,rule-vs-rule,30,30,80.41734666666666,81.12109333333335,0.7037466666666667,0.0,1.7748666666666664,1.0,0.17971249487899976,1.0,inconclusive
backdate,baseline,campus1,v2rl301,atc,baseline_best,policy-vs-rule,30,30,80.41734666666666,80.41734666666666,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
backdate,baseline,campus1,v2rl302,atc,baseline_best,policy-vs-rule,30,30,80.41734666666666,80.41734666666666,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
backdate,baseline,campus1,v2rl303,atc,baseline_best,policy-vs-rule,30,30,80.41734666666666,80.41734666666666,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
backdate,baseline,campus1,v2rl304,atc,baseline_best,policy-vs-rule,30,30,80.41734666666666,80.41734666666666,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
backdate,baseline,campus1,v2rl305,atc,baseline_best,policy-vs-rule,30,30,80.41734666666666,80.41734666666666,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
backdate,baseline,campus1,v2rl306,atc,baseline_best,policy-vs-rule,30,30,80.41734666666666,80.41734666666666,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
backdate,baseline,campus1,v2rl307,atc,baseline_best,policy-vs-rule,30,30,80.41734666666666,80.41734666666666,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
backdate,baseline,campus1,v2rl308,atc,baseline_best,policy-vs-rule,30,30,80.41734666666666,80.41734666666666,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
backdate,baseline,campus1,v2rl309,atc,baseline_best,policy-vs-rule,30,30,80.41734666666666,80.41734666666666,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
backdate,baseline,campus1,v2rl310,atc,baseline_best,policy-vs-rule,30,30,80.41734666666666,80.41734666666666,0.0,0.0,0.0,1.0,1.0,1.0,equivalent
backdate,baseline,campus2,edd,wmdd,baseline_best,rule-vs-rule,17,17,1218.2288470588235,1311.322141176471,93.09329411764713,-16.080898529411773,241.62539264705882,12.182288470588235,0.8588630128278887,1.0,inconclusive
backdate,baseline,campus2,pfifo,wmdd,baseline_best,rule-vs-rule,17,17,1218.2288470588235,1311.322141176471,93.09329411764713,-17.152174117647075,243.8366014705883,12.182288470588235,0.8588630128278887,1.0,inconclusive
backdate,baseline,campus2,wspt,wmdd,baseline_best,rule-vs-rule,17,17,1218.2288470588235,1291.2388588235294,73.01001176470588,35.82570205882346,116.20650029411762,12.182288470588235,0.0014737808438751421,0.008842685063250852,worse
backdate,baseline,campus2,atc,wmdd,baseline_best,rule-vs-rule,17,17,1218.2288470588235,1252.115717647059,33.88687058823534,12.381511764705891,59.91621058823537,12.182288470588235,0.004741768038406972,0.014225304115220917,worse
backdate,baseline,campus2,lpt,wmdd,baseline_best,rule-vs-rule,17,17,1218.2288470588235,2615.1118352941176,1396.8829882352936,669.9937747058823,2234.6120217647044,12.182288470588235,0.0018714329102470324,0.009357164551235163,worse
backdate,baseline,campus2,random,wmdd,baseline_best,rule-vs-rule,17,17,1218.2288470588235,1636.0305647058824,417.80171764705887,211.7449555882353,665.8938135294119,12.182288470588235,0.0018714329102470324,0.009357164551235163,worse
backdate,baseline,campus2,v2rl301,wmdd,baseline_best,policy-vs-rule,17,17,1218.2288470588235,1851.2520352941176,633.0231882352942,223.4623270588236,1132.553999117647,12.182288470588235,0.012063323418854825,0.08444326393198377,worse
backdate,baseline,campus2,v2rl302,wmdd,baseline_best,policy-vs-rule,17,17,1218.2288470588235,1420.4514,202.22255294117647,70.07362264705876,363.9202052941173,12.182288470588235,0.012063323418854825,0.08444326393198377,worse
backdate,baseline,campus2,v2rl303,wmdd,baseline_best,policy-vs-rule,17,17,1218.2288470588235,2171.692823529412,953.4639764705884,457.66471735294124,1511.3058355882356,12.182288470588235,0.0028734139278525227,0.028734139278525226,worse
backdate,baseline,campus2,v2rl304,wmdd,baseline_best,policy-vs-rule,17,17,1218.2288470588235,1447.724082352941,229.49523529411763,31.0483576470588,513.3193561764704,12.182288470588235,0.08437944259396049,0.2531383277818815,worse
backdate,baseline,campus2,v2rl305,wmdd,baseline_best,policy-vs-rule,17,17,1218.2288470588235,1720.644105882353,502.4152588235294,186.17393441176475,914.7654649999996,12.182288470588235,0.004741768038406972,0.04267591234566275,worse
backdate,baseline,campus2,v2rl306,wmdd,baseline_best,policy-vs-rule,17,17,1218.2288470588235,1863.508082352941,645.2792352941175,262.08669852941176,1108.90796617647,12.182288470588235,0.004741768038406972,0.04267591234566275,worse
