check,arm,stratum,method,family,rank,n_rows,coverage,mean,best_method,mean_best,pct_from_best,abs_from_best,n_tied_with_best,n_configs,n_clusters,mean_diff,ci_lo,ci_hi,margin,wilcoxon_p,verdict,in_equivalence_set
pmodel,single,verdict,v2rl302,policy,10,179,1.0,21.5481530726257,wmdd,17.193426815642457,25.32785525350503,4.354726256983241,1,179,179,4.354726256983241,-0.10845586592178788,12.234966145251393,1.0,0.17629637444051116,inconclusive,0
pmodel,single,verdict,v2rl305,policy,11,179,1.0,23.0951156424581,wmdd,17.193426815642457,34.32526214870865,5.9016888268156436,1,179,179,5.901688826815644,0.004586703910615495,14.414595418994416,1.0,0.17552335081205495,inconclusive,0
pmodel,single,verdict,v2rl307,policy,12,179,1.0,23.355766480446928,wmdd,17.193426815642457,35.84125335153094,6.16233966480447,1,179,179,6.16233966480447,0.091928491620112,15.166835139664805,1.0,0.17629637444051116,inconclusive,0
pmodel,single,verdict,v2rl301,policy,13,179,1.0,23.784700558659218,wmdd,17.193426815642457,38.33600953255035,6.59127374301676,1,179,179,6.591273743016759,0.0020436871508386916,16.07655312849161,1.0,0.17629637444051116,inconclusive,0
pmodel,single,verdict,v2rl303,policy,14,179,1.0,24.107385474860333,wmdd,17.193426815642457,40.21280186523146,6.913958659217876,1,179,179,6.913958659217878,0.04944357541899461,17.187015642458096,1.0,0.17629637444051116,inconclusive,0
pmodel,single,verdict,v2rl306,policy,15,179,1.0,24.516284357541902,wmdd,17.193426815642457,42.59102981865815,7.322857541899445,1,179,179,7.322857541899444,0.25130603351955355,17.696196536312854,1.0,0.06297905121445523,inconclusive,0
pmodel,single,verdict,random,random,16,179,1.0,42.751170949720674,wmdd,17.193426815642457,148.6483433938019,25.557744134078217,1,179,179,25.557744134078217,8.810679553072625,52.10619374301676,1.0,2.4225434693825012e-08,worse,0
pmodel,single,verdict,lpt,processing,17,179,1.0,78.33846089385476,wmdd,17.193426815642457,355.6302925172717,61.145034078212305,1,179,179,61.14503407821231,15.337258435754187,140.26645776536313,1.0,1.7333066441991056e-06,worse,0
pmodel,single,campus1,atc,weighted,1,30,1.0,31.180439999999997,atc,31.180439999999997,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
pmodel,single,campus1,edd,duedate,1,30,1.0,31.180439999999997,atc,31.180439999999997,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
pmodel,single,campus1,lpt,processing,1,30,1.0,31.180439999999997,atc,31.180439999999997,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
pmodel,single,campus1,pfifo,duedate,1,30,1.0,31.180439999999997,atc,31.180439999999997,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
pmodel,single,campus1,v2rl301,policy,1,30,1.0,31.180439999999997,atc,31.180439999999997,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
pmodel,single,campus1,v2rl302,policy,1,30,1.0,31.180439999999997,atc,31.180439999999997,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
pmodel,single,campus1,v2rl303,policy,1,30,1.0,31.180439999999997,atc,31.180439999999997,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
pmodel,single,campus1,v2rl304,policy,1,30,1.0,31.180439999999997,atc,31.180439999999997,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
pmodel,single,campus1,v2rl305,policy,1,30,1.0,31.180439999999997,atc,31.180439999999997,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
pmodel,single,campus1,v2rl306,policy,1,30,1.0,31.180439999999997,atc,31.180439999999997,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
pmodel,single,campus1,v2rl307,policy,1,30,1.0,31.180439999999997,atc,31.180439999999997,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
pmodel,single,campus1,v2rl308,policy,1,30,1.0,31.180439999999997,atc,31.180439999999997,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
pmodel,single,campus1,v2rl309,policy,1,30,1.0,31.180439999999997,atc,31.180439999999997,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
pmodel,single,campus1,v2rl310,policy,1,30,1.0,31.180439999999997,atc,31.180439999999997,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
pmodel,single,campus1,wmdd,weighted,1,30,1.0,31.180439999999997,atc,31.180439999999997,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
pmodel,single,campus1,random,random,16,30,1.0,31.18929333333333,atc,31.180439999999997,0.028393869147884027,0.00885333333333449,15,30,30,0.008853333333333543,0.0,0.026560000000000628,1.0,0.31731050786291415,equivalent,1
pmodel,single,campus1,wspt,processing,17,30,1.0,32.3486,atc,31.180439999999997,3.7464513008796554,1.1681600000000003,15,30,30,1.1681600000000003,0.0,2.9371066666666676,1.0,0.17971249487899976,inconclusive,0
pmodel,single,campus2,atc,weighted,1,17,1.0,0.0,atc,0.0,,0.0,15,17,17,0.0,0.0,0.0,1.0,1.0,equivalent,1
pmodel,single,campus2,edd,duedate,1,17,1.0,0.0,atc,0.0,,0.0,15,17,17,0.0,0.0,0.0,1.0,1.0,equivalent,1
pmodel,single,campus2,pfifo,duedate,1,17,1.0,0.0,atc,0.0,,0.0,15,17,17,0.0,0.0,0.0,1.0,1.0,equivalent,1
pmodel,single,campus2,v2rl301,policy,1,17,1.0,0.0,atc,0.0,,0.0,15,17,17,0.0,0.0,0.0,1.0,1.0,equivalent,1
pmodel,single,campus2,v2rl302,policy,1,17,1.0,0.0,atc,0.0,,0.0,15,17,17,0.0,0.0,0.0,1.0,1.0,equivalent,1
pmodel,single,campus2,v2rl303,policy,1,17,1.0,0.0,atc,0.0,,0.0,15,17,17,0.0,0.0,0.0,1.0,1.0,equivalent,1
pmodel,single,campus2,v2rl304,policy,1,17,1.0,0.0,atc,0.0,,0.0,15,17,17,0.0,0.0,0.0,1.0,1.0,equivalent,1
pmodel,single,campus2,v2rl305,policy,1,17,1.0,0.0,atc,0.0,,0.0,15,17,17,0.0,0.0,0.0,1.0,1.0,equivalent,1
pmodel,single,campus2,v2rl306,policy,1,17,1.0,0.0,atc,0.0,,0.0,15,17,17,0.0,0.0,0.0,1.0,1.0,equivalent,1
pmodel,single,campus2,v2rl307,policy,1,17,1.0,0.0,atc,0.0,,0.0,15,17,17,0.0,0.0,0.0,1.0,1.0,equivalent,1
pmodel,single,campus2,v2rl308,policy,1,17,1.0,0.0,atc,0.0,,0.0,15,17,17,0.0,0.0,0.0,1.0,1.0,equivalent,1
pmodel,single,campus2,v2rl309,policy,1,17,1.0,0.0,atc,0.0,,0.0,15,17,17,0.0,0.0,0.0,1.0,1.0,equivalent,1
pmodel,single,campus2,v2rl310,policy,1,17,1.0,0.0,atc,0.0,,0.0,15,17,17,0.0,0.0,0.0,1.0,1.0,equivalent,1
pmodel,single,campus2,wmdd,weighted,1,17,1.0,0.0,atc,0.0,,0.0,15,17,17,0.0,0.0,0.0,1.0,1.0,equivalent,1
pmodel,single,campus2,wspt,processing,1,17,1.0,0.0,atc,0.0,,0.0,15,17,17,0.0,0.0,0.0,1.0,1.0,equivalent,1
pmodel,single,campus2,random,random,16,17,1.0,6.4117647058823595,atc,0.0,,6.4117647058823595,15,17,17,6.4117647058823595,0.0,18.818023529411782,1.0,0.17971249487899976,inconclusive,0
pmodel,single,campus2,lpt,processing,17,17,1.0,36.343905882352935,atc,0.0,,36.343905882352935,15,17,17,36.343905882352935,4.52310588235293,76.34070588235295,1.0,0.043114446783075355,worse,0
capacity,q0.95,verdict,v2rl302,policy,1,180,1.0,444.68101666666666,v2rl302,444.68101666666666,0.0,0.0,1,180,180,0.0,0.0,0.0,4.446810166666666,1.0,equivalent,1
capacity,q0.95,verdict,v2rl308,policy,2,180,1.0,444.70772111111114,v2rl302,444.68101666666666,0.006005303452045958,0.026704444444476394,1,180,180,0.026704444444443552,0.0,0.0645444444444441,4.446810166666667,0.10880943004054568,equivalent,1
capacity,q0.95,verdict,v2rl310,policy,3,180,1.0,444.7120755555556,v2rl302,444.68101666666666,0.0069845322208160225,0.0310588888889356,1,180,180,0.031058888888890836,-0.003246666666665574,0.0825688888888917,4.446810166666667,0.27332167829229814,equivalent,1
capacity,q0.95,verdict,v2rl303,policy,4,180,1.0,444.73146333333335,v2rl302,444.68101666666666,0.011344461484961939,0.05044666666668718,1,180,180,0.05044666666666823,0.0,0.12979450000000672,4.446810166666667,0.10880943004054568,equivalent,1
capacity,q0.95,verdict,v2rl301,policy,5,180,1.0,444.75599888888894,v2rl302,444.68101666666666,0.01686202455511642,0.07498222222227469,1,180,180,0.07498222222222037,0.014309222222222638,0.15945366666666724,4.446810166666667,0.043114446783075355,equivalent,1
capacity,q0.95,verdict,v2rl305,policy,6,180,1.0,444.76037666666673,v2rl302,444.68101666666666,0.017846500530863337,0.07936000000006516,1,180,180,0.07935999999999695,0.011111111111111112,0.18044444444444202,4.446810166666667,0.043114446783075355,equivalent,1
capacity,q0.95,verdict,v2rl304,policy,7,180,1.0,444.7625444444445,v2rl302,444.68101666666666,0.018333991045748,0.08152777777780784,1,180,180,0.08152777777777974,-0.002406666666666663,0.19521222222222528,4.446810166666667,0.14412703481601533,equivalent,1
capacity,q0.95,verdict,v2rl307,policy,8,180,1.0,444.7699366666667,v2rl302,444.68101666666666,0.01999635618956152,0.08892000000003009,1,180,180,0.08892000000000182,0.012000000000001402,0.18329366666666883,4.446810166666667,0.046399461870904594,equivalent,1
capacity,q0.95,verdict,v2rl306,policy,9,180,1.0,444.8585588888889,v2rl302,444.68101666666666,0.03992574802340689,0.17754222222225735,1,180,180,0.17754222222222324,0.007160000000000208,0.48380000000000284,4.446810166666667,0.06788915486182899,equivalent,1
capacity,q0.95,verdict,edd,duedate,10,180,1.0,444.8689277777778,v2rl302,444.68101666666666,0.042257506857323886,0.18791111111113423,1,180,180,0.1879111111111126,0.023322222222222265,0.4062266666666695,4.446810166666667,0.03546586462402558,equivalent,1
capacity,q0.95,verdict,pfifo,duedate,10,180,1.0,444.8689277777778,v2rl302,444.68101666666666,0.042257506857323886,0.18791111111113423,1,180,180,0.1879111111111126,0.026617777777777955,0.4040193333333374,4.446810166666667,0.03546586462402558,equivalent,1
capacity,q0.95,verdict,v2rl309,policy,12,180,1.0,444.95305222222225,v2rl302,444.68101666666666,0.061175437079543225,0.2720355555555898,1,180,180,0.27203555555555725,0.02955555555555551,0.6347733333333385,4.446810166666667,0.043114446783075355,equivalent,1
capacity,q0.95,verdict,wmdd,weighted,13,180,1.0,445.33198999999996,v2rl302,444.68101666666666,0.14639107785913597,0.6509733333332974,1,180,180,0.6509733333333377,0.16524922222222213,1.2735096111111235,4.446810166666667,0.020879263166351643,equivalent,1
capacity,q0.95,verdict,atc,weighted,14,180,1.0,445.55514999999997,v2rl302,444.68101666666666,0.1965753653901884,0.8741333333333046,1,180,180,0.8741333333333341,0.2628995,1.6410129444444428,4.446810166666667,0.012792160247732852,equivalent,1
capacity,q0.95,verdict,lpt,processing,15,180,1.0,445.5785988888889,v2rl302,444.68101666666666,0.2018485585354027,0.8975822222222405,1,180,180,0.8975822222222226,0.07433955555555252,2.4381644444444497,4.446810166666667,0.007685794055213263,equivalent,1
capacity,q0.95,verdict,random,random,16,180,1.0,446.3160666666667,v2rl302,444.68101666666666,0.36769053292546333,1.6350500000000352,1,180,180,1.6350499999999972,0.5723388888888871,3.181273361111108,4.446810166666667,0.0001318338889828333,equivalent,1
capacity,q0.95,verdict,wspt,processing,17,180,1.0,446.6459477777778,v2rl302,444.68101666666666,0.441874295835759,1.9649311111111274,1,180,180,1.9649311111111145,0.8907340555555577,3.3120528888888994,4.446810166666667,1.7564851371585654e-05,equivalent,1
capacity,q0.95,campus1,atc,weighted,1,30,1.0,80.41734666666666,atc,80.41734666666666,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
capacity,q0.95,campus1,edd,duedate,1,30,1.0,80.41734666666666,atc,80.41734666666666,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
capacity,q0.95,campus1,lpt,processing,1,30,1.0,80.41734666666666,atc,80.41734666666666,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
capacity,q0.95,campus1,pfifo,duedate,1,30,1.0,80.41734666666666,atc,80.41734666666666,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
capacity,q0.95,campus1,v2rl301,policy,1,30,1.0,80.41734666666666,atc,80.41734666666666,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
capacity,q0.95,campus1,v2rl302,policy,1,30,1.0,80.41734666666666,atc,80.41734666666666,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
capacity,q0.95,campus1,v2rl303,policy,1,30,1.0,80.41734666666666,atc,80.41734666666666,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
capacity,q0.95,campus1,v2rl304,policy,1,30,1.0,80.41734666666666,atc,80.41734666666666,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
capacity,q0.95,campus1,v2rl305,policy,1,30,1.0,80.41734666666666,atc,80.41734666666666,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
capacity,q0.95,campus1,v2rl306,policy,1,30,1.0,80.41734666666666,atc,80.41734666666666,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
capacity,q0.95,campus1,v2rl307,policy,1,30,1.0,80.41734666666666,atc,80.41734666666666,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
capacity,q0.95,campus1,v2rl308,policy,1,30,1.0,80.41734666666666,atc,80.41734666666666,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
capacity,q0.95,campus1,v2rl309,policy,1,30,1.0,80.41734666666666,atc,80.41734666666666,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
capacity,q0.95,campus1,v2rl310,policy,1,30,1.0,80.41734666666666,atc,80.41734666666666,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
capacity,q0.95,campus1,wmdd,weighted,1,30,1.0,80.41734666666666,atc,80.41734666666666,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
capacity,q0.95,campus1,random,random,16,30,1.0,81.12109333333333,atc,80.41734666666666,0.8751179886396084,0.7037466666666745,15,30,30,0.7037466666666667,0.0,1.7748666666666664,1.0,0.17971249487899976,inconclusive,0
capacity,q0.95,campus1,wspt,processing,17,30,1.0,81.29713333333332,atc,80.41734666666666,1.0940259821222578,0.8797866666666607,15,30,30,0.8797866666666664,0.0,2.292906666666666,1.0,0.17971249487899976,inconclusive,0
capacity,q0.95,campus2,wmdd,weighted,1,17,1.0,1218.2288470588235,wmdd,1218.2288470588235,0.0,0.0,1,17,17,0.0,0.0,0.0,12.182288470588235,1.0,equivalent,1
capacity,q0.95,campus2,atc,weighted,2,17,1.0,1252.1157176470588,wmdd,1218.2288470588235,2.7816506455292496,33.8868705882353,1,17,17,33.88687058823534,12.320760000000067,59.461952941176534,12.182288470588235,0.004741768038406972,worse,0
capacity,q0.95,campus2,wspt,processing,3,17,1.0,1291.2388588235294,wmdd,1218.2288470588235,5.993127805253867,73.01001176470595,1,17,17,73.01001176470588,35.21711176470586,113.92594147058831,12.182288470588235,0.0014737808438751421,worse,0
capacity,q0.95,campus2,edd,duedate,4,17,1.0,1311.3221411764705,wmdd,1218.2288470588235,7.641691816968763,93.09329411764702,1,17,17,93.09329411764713,-17.24791117647057,242.40648529411772,12.182288470588235,0.8588630128278887,inconclusive,0
capacity,q0.95,campus2,pfifo,duedate,4,17,1.0,1311.3221411764705,wmdd,1218.2288470588235,7.641691816968763,93.09329411764702,1,17,17,93.09329411764713,-16.389175882352987,241.6933029411764,12.182288470588235,0.8588630128278887,inconclusive,0
capacity,q0.95,campus2,v2rl310,policy,6,17,1.0,1324.8887411764706,wmdd,1218.2288470588235,8.755324943680055,106.65989411764713,1,17,17,106.65989411764711,9.845770294117656,226.40966617647067,12.182288470588235,0.15793931050013033,inconclusive,0
capacity,q0.95,campus2,v2rl302,policy,7,17,1.0,1420.4514,wmdd,1218.2288470588235,16.599717978227446,202.22255294117645,1,17,17,202.22255294117647,67.39359117647068,367.7740394117647,12.182288470588235,0.012063323418854825,worse,0
capacity,q0.95,campus2,v2rl304,policy,8,17,1.0,1447.7240823529412,wmdd,1218.2288470588235,18.8384338335272,229.49523529411772,1,17,17,229.49523529411763,33.03737205882359,520.3425738235293,12.182288470588235,0.08437944259396049,worse,0
capacity,q0.95,campus2,v2rl309,policy,9,17,1.0,1453.0060823529411,wmdd,1218.2288470588235,19.272014109741498,234.77723529411765,1,17,17,234.7772352941176,57.099894117647096,525.7912141176469,12.182288470588235,0.012063323418854825,worse,0
capacity,q0.95,campus2,v2rl308,policy,10,17,1.0,1494.2145294117647,wmdd,1218.2288470588235,22.654666487274124,275.98568235294124,1,17,17,275.98568235294124,15.247808823529455,683.8380873529409,12.182288470588235,0.13609738111439368,worse,0
capacity,q0.95,campus2,random,random,11,17,1.0,1636.0305647058824,wmdd,1218.2288470588235,34.2958319084103,417.8017176470589,1,17,17,417.80171764705887,215.39784558823533,661.251451764706,12.182288470588235,0.0018714329102470324,worse,0
capacity,q0.95,campus2,v2rl305,policy,12,17,1.0,1720.644105882353,wmdd,1218.2288470588235,41.24145147576446,502.4152588235295,1,17,17,502.4152588235294,188.44146500000002,917.3618438235292,12.182288470588235,0.004741768038406972,worse,0
capacity,q0.95,campus2,v2rl307,policy,13,17,1.0,1751.246494117647,wmdd,1218.2288470588235,43.75349084416207,533.0176470588235,1,17,17,533.0176470588236,193.12754735294124,968.1324120588234,12.182288470588235,0.012063323418854825,worse,0
capacity,q0.95,campus2,v2rl301,policy,14,17,1.0,1851.2520352941178,wmdd,1218.2288470588235,51.96258402217331,633.0231882352944,1,17,17,633.0231882352942,225.05518117647065,1116.0518982352937,12.182288470588235,0.012063323418854825,worse,0
capacity,q0.95,campus2,v2rl306,policy,15,17,1.0,1863.508082352941,wmdd,1218.2288470588235,52.96863859791358,645.2792352941176,1,17,17,645.2792352941175,260.127394117647,1105.5040597058812,12.182288470588235,0.004741768038406972,worse,0
capacity,q0.95,campus2,v2rl303,policy,16,17,1.0,2171.692823529412,wmdd,1218.2288470588235,78.26640936738134,953.4639764705887,1,17,17,953.4639764705884,451.92441588235295,1507.92646,12.182288470588235,0.0028734139278525227,worse,0
capacity,q0.95,campus2,lpt,processing,17,17,1.0,2615.111835294117,wmdd,1218.2288470588235,114.66507229801657,1396.8829882352936,1,17,17,1396.8829882352936,683.1075429411763,2224.13401352941,12.182288470588235,0.0018714329102470324,worse,0
capacity,q0.90,verdict,v2rl301,policy,1,180,1.0,446.13819888888884,v2rl301,446.13819888888884,0.0,0.0,1,180,180,0.0,0.0,0.0,4.461381988888888,1.0,equivalent,1
capacity,q0.90,verdict,v2rl305,policy,2,180,1.0,446.17625888888887,v2rl301,446.13819888888884,0.008530988849378675,0.03806000000002996,1,180,180,0.038060000000000906,-0.052414777777778324,0.17444461111111428,4.461381988888888,0.892738400944348,equivalent,1
capacity,q0.90,verdict,v2rl310,policy,3,180,1.0,446.18442444444446,v2rl301,446.13819888888884,0.010361263767762486,0.04622555555562258,1,180,180,0.04622555555555839,-0.0751168888888885,0.18323894444445044,4.461381988888888,0.49896229860376107,equivalent,1
capacity,q0.90,verdict,v2rl307,policy,4,180,1.0,446.20065,v2rl301,446.13819888888884,0.013998153770892922,0.06245111111115875,1,180,180,0.06245111111111383,-0.02373777777777772,0.17736444444444968,4.461381988888888,0.34523107177184,equivalent,1
capacity,q0.90,verdict,v2rl302,policy,5,180,1.0,446.20275,v2rl301,446.13819888888884,0.014468859934412322,0.0645511111111432,1,180,180,0.06455111111111414,-0.052053333333333285,0.25647111111111875,4.461381988888888,0.7150006546880893,equivalent,1
capacity,q0.90,verdict,v2rl303,policy,6,180,1.0,446.2115788888889,v2rl301,446.13819888888884,0.016447818228252233,0.07338000000004286,1,180,180,0.07338000000000117,-0.05901777777777776,0.2823977777777789,4.461381988888888,0.6858304344516057,equivalent,1
capacity,q0.90,verdict,v2rl304,policy,7,180,1.0,446.2519211111111,v2rl301,446.13819888888884,0.02549035758548864,0.11372222222223627,1,180,180,0.11372222222222317,-0.02778266666666713,0.3048715000000001,4.461381988888888,0.2626182904425206,equivalent,1
capacity,q0.90,verdict,v2rl308,policy,8,180,1.0,446.27958555555557,v2rl301,446.13819888888884,0.03169122639999397,0.14138666666673316,1,180,180,0.14138666666666874,-0.057165444444443506,0.43573088888889366,4.461381988888888,0.49896229860376107,equivalent,1
capacity,q0.90,verdict,v2rl309,policy,9,180,1.0,446.45682555555555,v2rl301,446.13819888888884,0.071418826601322,0.3186266666667166,1,180,180,0.3186266666666694,0.004871111111111127,0.8016223333333369,4.461381988888888,0.09289194088370532,equivalent,1
capacity,q0.90,verdict,edd,duedate,10,180,1.0,446.52333,v2rl301,446.13819888888884,0.08632551798306498,0.38513111111114995,1,180,180,0.3851311111111122,0.048270611111111146,0.8519190000000024,4.461381988888888,0.028401837044201694,equivalent,1
capacity,q0.90,verdict,pfifo,duedate,10,180,1.0,446.52333,v2rl301,446.13819888888884,0.08632551798306498,0.38513111111114995,1,180,180,0.3851311111111122,0.05114444444444501,0.836392500000002,4.461381988888888,0.028401837044201694,equivalent,1
capacity,q0.90,verdict,v2rl306,policy,12,180,1.0,446.59578555555555,v2rl301,446.13819888888884,0.10256612587900735,0.4575866666667139,1,180,180,0.4575866666666684,-0.052053333333333285,1.4248133333333386,4.461381988888888,0.6547208460185769,equivalent,1
capacity,q0.90,verdict,wmdd,weighted,13,180,1.0,446.9786177777778,v2rl301,446.13819888888884,0.18837635759099597,0.8404188888889621,1,180,180,0.8404188888888903,0.20260744444444484,1.6745651944444464,4.461381988888888,0.00764908205529392,equivalent,1
capacity,q0.90,verdict,atc,weighted,14,180,1.0,447.4043866666667,v2rl301,446.13819888888884,0.2838106624654254,1.2661877777778727,1,180,180,1.2661877777777746,0.36291077777778064,2.442541666666663,4.461381988888888,0.006318521553682498,equivalent,1
capacity,q0.90,verdict,wspt,processing,15,180,1.0,448.9091166666667,v2rl301,446.13819888888884,0.6210895602929458,2.7709177777778677,1,180,180,2.7709177777777763,1.4235978611111098,4.404932722222219,4.461381988888888,7.08874923203644e-07,equivalent,1
capacity,q0.90,verdict,random,random,16,180,1.0,448.9651344444444,v2rl301,446.13819888888884,0.6336457094676208,2.826935555555565,1,180,180,2.826935555555553,1.1029460555555524,5.204436611111108,4.461381988888888,2.8591590114049322e-05,inconclusive,0
capacity,q0.90,verdict,lpt,processing,17,180,1.0,449.60809666666665,v2rl301,446.13819888888884,0.7777629860925669,3.469897777777817,1,180,180,3.469897777777781,0.2900977777777778,8.157208000000004,4.461381988888888,0.011718685599768628,inconclusive,0
capacity,q0.90,campus1,atc,weighted,1,30,1.0,80.41734666666666,atc,80.41734666666666,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
capacity,q0.90,campus1,edd,duedate,1,30,1.0,80.41734666666666,atc,80.41734666666666,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
capacity,q0.90,campus1,lpt,processing,1,30,1.0,80.41734666666666,atc,80.41734666666666,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
capacity,q0.90,campus1,pfifo,duedate,1,30,1.0,80.41734666666666,atc,80.41734666666666,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
capacity,q0.90,campus1,v2rl301,policy,1,30,1.0,80.41734666666666,atc,80.41734666666666,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
capacity,q0.90,campus1,v2rl302,policy,1,30,1.0,80.41734666666666,atc,80.41734666666666,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
capacity,q0.90,campus1,v2rl303,policy,1,30,1.0,80.41734666666666,atc,80.41734666666666,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
capacity,q0.90,campus1,v2rl304,policy,1,30,1.0,80.41734666666666,atc,80.41734666666666,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
capacity,q0.90,campus1,v2rl305,policy,1,30,1.0,80.41734666666666,atc,80.41734666666666,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
capacity,q0.90,campus1,v2rl306,policy,1,30,1.0,80.41734666666666,atc,80.41734666666666,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
capacity,q0.90,campus1,v2rl307,policy,1,30,1.0,80.41734666666666,atc,80.41734666666666,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
capacity,q0.90,campus1,v2rl308,policy,1,30,1.0,80.41734666666666,atc,80.41734666666666,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
capacity,q0.90,campus1,v2rl309,policy,1,30,1.0,80.41734666666666,atc,80.41734666666666,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
capacity,q0.90,campus1,v2rl310,policy,1,30,1.0,80.41734666666666,atc,80.41734666666666,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
capacity,q0.90,campus1,wmdd,weighted,1,30,1.0,80.41734666666666,atc,80.41734666666666,0.0,0.0,15,30,30,0.0,0.0,0.0,1.0,1.0,equivalent,1
capacity,q0.90,campus1,random,random,16,30,1.0,80.88776,atc,80.41734666666666,0.5849650017467296,0.47041333333334023,15,30,30,0.47041333333333457,0.0,1.4074933333333357,1.0,0.17971249487899976,inconclusive,0
capacity,q0.90,campus1,wspt,processing,17,30,1.0,81.58550666666666,atc,80.41734666666666,1.4526219135805032,1.1681600000000003,15,30,30,1.16816,0.0,2.937106666666667,1.0,0.17971249487899976,inconclusive,0
capacity,q0.90,campus2,wmdd,weighted,1,17,1.0,1417.143705882353,wmdd,1417.143705882353,0.0,0.0,1,17,17,0.0,0.0,0.0,14.17143705882353,1.0,equivalent,1
capacity,q0.90,campus2,atc,weighted,2,17,1.0,1480.3090470588236,wmdd,1417.143705882353,4.457229066768639,63.16534117647052,1,17,17,63.16534117647058,25.9391335294117,106.3318135294118,14.17143705882353,0.002610776740525937,worse,0
capacity,q0.90,campus2,wspt,processing,3,17,1.0,1519.5474000000002,wmdd,1417.143705882353,7.226062797483739,102.40369411764709,1,17,17,102.40369411764696,50.65213588235284,162.5530858823529,14.17143705882353,0.001887179308509098,worse,0
capacity,q0.90,campus2,v2rl310,policy,4,17,1.0,1752.254105882353,wmdd,1417.143705882353,23.646889063473697,335.1104,1,17,17,335.1103999999999,75.85190411764704,676.7283782352938,14.17143705882353,0.08840247992639415,worse,0
capacity,q0.90,campus2,edd,duedate,5,17,1.0,1770.1799882352943,wmdd,1417.143705882353,24.911819520316826,353.03628235294127,1,17,17,353.03628235294116,59.68170294117657,749.4181238235293,14.17143705882353,0.30028987962532416,worse,0
capacity,q0.90,campus2,pfifo,duedate,5,17,1.0,1770.1799882352943,wmdd,1417.143705882353,24.911819520316826,353.03628235294127,1,17,17,353.03628235294116,61.904065000000024,745.3445047058821,14.17143705882353,0.30028987962532416,worse,0
