id,cluster,source,arm,campus,track,regime,size,crew_multiplier,crew_q,n_technicians,window_bh,n_trades,n_trades_active,n_trades_no_crew,n_fallback_trades,total_p_bh,u_realized,u_recomputed,u_bin,overload_share,ov_band,overload_share_even,overload_excess,max_u_trade,cv_u_weighted,share_trades_over,wwt_edd,wwt_wmdd,wwt_atc,wwt_min_common,argmin_method,d_wmdd,d_atc,rel_d_wmdd,rel_d_atc
c12_final_150_0007_m0.8,c12_final_150_0007,evalb,m0.8,12,replay,final-empirical,150,0.8,0.95,147,7.5394,13,12,0,0,623.8000000000002,0.5628481596633668,0.5628481596633668,0.5-0.8,0.10820775889708241,<0.25,0.10820775889708238,2.7755575615628914e-17,1.7905934159216916,0.5344772467730858,0.08333333333333333,60.0,60.0,60.0,60.0,edd,0.0,0.0,0.0,0.0
c12_final_150_0008_m0.8,c12_final_150_0008,evalb,m0.8,12,replay,final-empirical,150,0.8,0.95,147,10.6686,13,12,0,0,922.1648,0.5880087295402198,0.5880087295402198,0.5-0.8,0.0,<0.25,0.0,0.0,0.943135306725656,0.25509975454318773,0.0,926.0,926.0,926.0,926.0,edd,0.0,0.0,0.0,0.0
c12_final_150_0009_m0.8,c12_final_150_0009,evalb,m0.8,12,replay,final-empirical,150,0.8,0.95,147,16.0,13,12,0,0,765.3000000000001,0.3253826530612245,0.3253826530612245,<0.5,0.0,<0.25,0.0,0.0,0.9321180555555555,0.5935599616395795,0.0,276.8,276.8,276.8,276.8,edd,0.0,0.0,0.0,0.0
c12_final_150_0010_m0.8,c12_final_150_0010,evalb,m0.8,12,replay,final-empirical,150,0.8,0.95,147,9.02,13,11,0,0,1091.1148,0.8228990753729432,0.8228990753729432,0.8-1.0,0.6462333752598719,0.5-0.75,0.6462333752598719,0.0,2.0595239337420113,0.49189298103945284,0.18181818181818182,1026.4,1026.4,1026.4,1026.4,edd,0.0,0.0,0.0,0.0
c12_final_150_0011_m0.8,c12_final_150_0011,evalb,m0.8,12,replay,final-empirical,150,0.8,0.95,147,9.5369,13,12,0,0,956.4833000000001,0.6822645844715012,0.6822645844715012,0.5-0.8,0.5350328646616203,0.5-0.75,0.5350328646616203,0.0,2.044689574180289,0.5726414754472728,0.25,614.0,614.0,614.0,614.0,edd,0.0,0.0,0.0,0.0
c12_final_150_0012_m0.8,c12_final_150_0012,evalb,m0.8,12,replay,final-empirical,150,0.8,0.95,147,5.6297,13,12,0,0,685.3648000000001,0.8281694545413243,0.8281694545413243,0.8-1.0,0.6909674964340158,0.5-0.75,0.6909674964340158,0.0,1.7466886927071308,0.40683849165955527,0.3333333333333333,579.4592,579.4592,579.4592,579.4592,edd,0.0,0.0,0.0,0.0
c12_final_150_0013_m0.8,c12_final_150_0013,evalb,m0.8,12,replay,final-empirical,150,0.8,0.95,147,5.5775,13,13,0,0,830.05,1.0123888192659405,1.0123888192659405,1.0-1.2,0.6830913800373472,0.5-0.75,0.6830913800373472,0.0,6.329000448229493,1.0386106290741124,0.3076923076923077,1188.9488,1188.9488,1236.9488,1188.9488,edd,0.0,-48.0,0.0,-0.04037179733896027
c12_final_150_0014_m0.8,c12_final_150_0014,evalb,m0.8,12,replay,final-empirical,150,0.8,0.95,147,8.0,13,12,0,0,955.4944,0.8124952380952382,0.8124952380952382,0.8-1.0,0.3676785546833137,0.25-0.5,0.649448494936234,-0.28176994025292035,3.171875,0.6177775969243023,0.3333333333333333,407.0,407.0,407.0,407.0,edd,0.0,0.0,0.0,0.0
c12_final_150_0015_m0.8,c12_final_150_0015,evalb,m0.8,12,replay,final-empirical,150,0.8,0.95,147,24.0,13,11,0,0,1261.3148,0.3575155328798186,0.35751553287981863,<0.5,0.23209907629720988,<0.25,0.23209907629720986,2.7755575615628914e-17,1.5247395833333333,0.7448943124749922,0.09090909090909091,520.0,520.0,520.0,520.0,edd,0.0,0.0,0.0,0.0
c12_final_150_0016_m0.8,c12_final_150_0016,evalb,m0.8,12,replay,final-empirical,150,0.8,0.95,147,11.0431,13,11,0,0,764.8000000000001,0.4711286765885824,0.47112867658858243,<0.5,0.0,<0.25,0.07126046025104602,-0.07126046025104602,0.9870416821363566,0.36492288421202507,0.0,293.2,293.2,293.2,293.2,edd,0.0,0.0,0.0,0.0
c12_final_150_0017_m0.8,c12_final_150_0017,evalb,m0.8,12,replay,final-empirical,150,0.8,0.95,147,16.0,13,11,0,0,788.6,0.3352891156462585,0.3352891156462585,<0.5,0.0,<0.25,0.0,0.0,0.9215625,0.48003079124266096,0.0,434.0,434.0,434.0,434.0,edd,0.0,0.0,0.0,0.0
c12_final_150_0018_m0.8,c12_final_150_0018,evalb,m0.8,12,replay,final-empirical,150,0.8,0.95,147,8.6172,13,11,0,0,777.0648000000001,0.6134423132851526,0.6134423132851526,0.5-0.8,0.46278611513479956,0.25-0.5,0.4627861151347995,5.551115123125783e-17,1.2803652736809679,0.372835638812175,0.18181818181818182,193.72960000000003,193.72960000000003,193.72960000000003,193.72960000000003,edd,0.0,0.0,0.0,0.0
c12_final_150_0019_m0.8,c12_final_150_0019,evalb,m0.8,12,replay,final-empirical,150,0.8,0.95,147,7.6922,13,12,0,0,787.9148,0.696805156632737,0.696805156632737,0.5-0.8,0.46053811909612563,0.25-0.5,0.46053811909612563,0.0,1.3812693377707288,0.32781372183939306,0.16666666666666666,56.0,56.0,56.0,56.0,edd,0.0,0.0,0.0,0.0
c12_final_150_0020_m0.8,c12_final_150_0020,evalb,m0.8,12,replay,final-empirical,150,0.8,0.95,147,8.0,13,11,0,0,1147.974,0.9761683673469388,0.9761683673469387,0.8-1.0,0.6420650641913493,0.5-0.75,0.6420650641913493,0.0,2.5701,0.47554760597982937,0.18181818181818182,835.648,835.648,835.648,835.648,edd,0.0,0.0,0.0,0.0
c12_final_150_0021_m0.8,c12_final_150_0021,evalb,m0.8,12,replay,final-empirical,150,0.8,0.95,147,8.0,13,8,0,0,313.09999999999997,0.2662414965986394,0.26624149659863944,<0.5,0.0,<0.25,0.0,0.0,0.8958333333333334,0.4424550745963415,0.0,166.0,166.0,166.0,166.0,edd,0.0,0.0,0.0,0.0
c12_final_150_0022_m0.8,c12_final_150_0022,evalb,m0.8,12,replay,final-empirical,150,0.8,0.95,147,8.0,13,11,0,0,765.3148,0.6507778911564626,0.6507778911564626,0.5-0.8,0.6396907520931256,0.5-0.75,0.6396907520931256,0.0,1.1875,0.2936287396707616,0.2727272727272727,176.0,176.0,176.0,176.0,edd,0.0,0.0,0.0,0.0
c12_final_150_0023_m0.8,c12_final_150_0023,evalb,m0.8,12,replay,final-empirical,150,0.8,0.95,147,16.4519,13,11,0,0,939.3148,0.3883987015870176,0.38839870158701767,<0.5,0.12163121458322598,<0.25,0.12163121458322598,0.0,1.7361216637592012,0.6533788995999065,0.09090909090909091,322.0,322.0,322.0,322.0,edd,0.0,0.0,0.0,0.0
c12_final_150_0024_m0.8,c12_final_150_0024,evalb,m0.8,12,replay,final-empirical,150,0.8,0.95,147,8.0,13,13,0,0,966.2796000000001,0.8216663265306123,0.8216663265306123,0.8-1.0,0.6747835719599172,0.5-0.75,0.6747835719599172,0.0,2.9654833333333332,0.6166278712706482,0.3076923076923077,113.08240000000002,113.08240000000002,113.08240000000002,113.08240000000002,edd,0.0,0.0,0.0,0.0
c12_final_150_0025_m0.8,c12_final_150_0025,evalb,m0.8,12,replay,final-empirical,150,0.8,0.95,147,8.4475,13,13,0,0,978.9648000000001,0.7883544823670813,0.7883544823670813,0.5-0.8,0.5058555731523748,0.5-0.75,0.5058555731523748,0.0,1.899970405445398,0.4203385334061109,0.3076923076923077,1769.9184,1769.9184,1769.9184,1769.9184,edd,0.0,0.0,0.0,0.0
c12_final_150_0026_m0.8,c12_final_150_0026,evalb,m0.8,12,replay,final-empirical,150,0.8,0.95,147,3.4117,13,10,0,0,841.8944,1.6786859305084405,1.6786859305084405,>=1.2,0.8847836498259164,>=0.75,0.8847836498259164,0.0,7.427733974265029,0.6761907063362345,0.8,1550.502,1550.502,1550.502,1550.502,edd,0.0,0.0,0.0,0.0
c12_final_150_0027_m0.8,c12_final_150_0027,evalb,m0.8,12,replay,final-empirical,150,0.8,0.95,147,16.4028,13,11,0,0,366.0,0.1517909087696824,0.15179090876968243,<0.5,0.0,<0.25,0.0,0.0,0.24072288949232484,0.2907920721425853,0.0,100.00000000000004,100.00000000000004,100.00000000000004,100.00000000000004,edd,0.0,0.0,0.0,0.0
c12_final_150_0028_m0.8,c12_final_150_0028,evalb,m0.8,12,replay,final-empirical,150,0.8,0.95,147,8.0,13,11,0,0,800.4333000000001,0.6806405612244899,0.6806405612244899,0.5-0.8,0.7487610772815174,0.5-0.75,0.7487610772815174,0.0,1.542245138888889,0.344324076258695,0.2727272727272727,8.0,8.0,8.0,8.0,edd,0.0,0.0,0.0,0.0
c12_final_150_0029_m0.8,c12_final_150_0029,evalb,m0.8,12,replay,final-empirical,150,0.8,0.95,147,8.0,13,13,0,0,1018.3611000000003,0.8659533163265308,0.8659533163265308,0.8-1.0,0.4796722891320181,0.25-0.5,0.4796722891320181,0.0,3.54265,0.6523443495890572,0.3076923076923077,21.729600000000005,21.729600000000005,21.729600000000005,21.729600000000005,edd,0.0,0.0,0.0,0.0
c12_final_400_0000_m0.8,c12_final_400_0000,evalb,m0.8,12,replay,final-empirical,400,0.8,0.95,147,25.3814,13,13,0,0,2734.3592000000003,0.7328627653792652,0.7328627653792652,0.5-0.8,0.23777051676312316,<0.25,0.23777051676312316,0.0,2.328655844616351,0.7077320197576121,0.07692307692307693,1961.1776,1961.1776,1961.1776,1961.1776,edd,0.0,0.0,0.0,0.0
c12_final_400_0001_m0.8,c12_final_400_0001,evalb,m0.8,12,replay,final-empirical,400,0.8,0.95,147,23.4031,13,13,0,0,2938.0388000000003,0.8540175661942804,0.8540175661942804,0.8-1.0,0.6427158143724991,0.5-0.75,0.642715814372499,1.1102230246251565e-16,2.0900205528327445,0.3822336072390181,0.46153846153846156,1954.668,1954.668,1954.668,1954.668,edd,0.0,0.0,0.0,0.0
c12_final_400_0002_m0.8,c12_final_400_0002,evalb,m0.8,12,replay,final-empirical,400,0.8,0.95,147,32.0,13,13,0,0,2732.8683999999994,0.5809669217687073,0.5809669217687073,0.5-0.8,0.533665946007499,0.5-0.75,0.5336659460074988,1.1102230246251565e-16,1.1221700000000001,0.35731759417080683,0.15384615384615385,1828.2192,1860.4714,1882.1714,1817.9354,v2rl302,-32.2521999999999,-53.95219999999995,-0.01764132003427155,-0.029510793891673354
c12_final_400_0003_m0.8,c12_final_400_0003,evalb,m0.8,12,replay,final-empirical,400,0.8,0.95,147,30.9725,13,13,0,0,2720.2295999999997,0.5974643075407577,0.5974643075407577,0.5-0.8,0.0,<0.25,0.0,0.0,0.9365450918441475,0.24327159859357886,0.0,2889.9184,2889.9184,2889.9184,2889.9184,edd,0.0,0.0,0.0,0.0
c12_final_400_0004_m0.8,c12_final_400_0004,evalb,m0.8,12,replay,final-empirical,400,0.8,0.95,147,25.0431,13,13,0,0,2797.1592,0.7598218222804295,0.7598218222804295,0.5-0.8,0.4932788952448613,0.25-0.5,0.49327889524486124,5.551115123125783e-17,1.5626393431058188,0.4228209988746457,0.15384615384615385,2874.4784,2874.4784,2874.4784,2862.4784,v2rl301,0.0,0.0,0.0,0.0
c12_final_400_0005_m0.8,c12_final_400_0005,evalb,m0.8,12,replay,final-empirical,400,0.8,0.95,147,24.0,13,13,0,0,2776.1443999999997,0.7868890022675736,0.7868890022675736,0.5-0.8,0.6112000514094296,0.5-0.75,0.6112000514094296,0.0,1.5943452380952383,0.39357229728284804,0.3076923076923077,1720.1256,1720.1256,1721.6256,1720.1256,edd,0.0,-1.5,0.0,-0.0008720293448338888
c12_final_400_0006_m0.8,c12_final_400_0006,evalb,m0.8,12,replay,final-empirical,400,0.8,0.95,147,26.1925,13,13,0,0,1944.6648000000002,0.5050687122228867,0.5050687122228867,0.5-0.8,0.0,<0.25,0.0,0.0,0.8892494670866342,0.3237508086759898,0.0,970.5296,970.5296,970.5296,970.5296,edd,0.0,0.0,0.0,0.0
c12_final_400_0007_m0.8,c12_final_400_0007,evalb,m0.8,12,replay,final-empirical,400,0.8,0.95,147,43.3444,13,13,0,0,2113.4,0.3316892320184227,0.3316892320184227,<0.5,0.0,<0.25,0.0,0.0,0.5575499180209362,0.25631239823764534,0.0,748.0,748.0,748.0,748.0,edd,0.0,0.0,0.0,0.0
c12_final_400_0008_m0.8,c12_final_400_0008,evalb,m0.8,12,replay,final-empirical,400,0.8,0.95,147,24.0,13,12,0,0,1785.1296000000002,0.5059891156462586,0.5059891156462586,0.5-0.8,0.0,<0.25,0.0,0.0,0.8914222222222222,0.3161931305132574,0.0,1202.648,1202.648,1202.648,1202.648,edd,0.0,0.0,0.0,0.0
c12_final_400_0009_m0.8,c12_final_400_0009,evalb,m0.8,12,replay,final-empirical,400,0.8,0.95,147,23.5156,13,13,0,0,2645.6407,0.7653453784854702,0.7653453784854702,0.5-0.8,0.3150955456649877,0.25-0.5,0.3150955456649877,0.0,1.4395748637783714,0.28433885261489206,0.23076923076923078,246.05240000000003,246.05240000000003,246.05240000000003,246.05240000000003,edd,0.0,0.0,0.0,0.0
c12_final_400_0010_m0.8,c12_final_400_0010,evalb,m0.8,12,replay,final-empirical,400,0.8,0.95,147,25.4,13,13,0,0,3281.6423999999984,0.8789014944560498,0.8789014944560498,0.8-1.0,0.503558218287282,0.5-0.75,0.503558218287282,0.0,1.3221440481704496,0.28182984762029156,0.23076923076923078,1471.9072,1471.9072,1471.9072,1471.9072,edd,0.0,0.0,0.0,0.0
c12_final_400_0011_m0.8,c12_final_400_0011,evalb,m0.8,12,replay,final-empirical,400,0.8,0.95,147,24.0,13,13,0,0,2205.3796,0.6251075963718822,0.6251075963718822,0.5-0.8,0.32789348373404736,0.25-0.5,0.32789348373404736,0.0,1.6739111111111111,0.6076592594787151,0.07692307692307693,566.0824,566.0824,566.0824,566.0824,edd,0.0,0.0,0.0,0.0
c12_final_400_0012_m0.8,c12_final_400_0012,evalb,m0.8,12,replay,final-empirical,400,0.8,0.95,147,10.8297,13,11,0,0,1586.0092,0.9962582741250926,0.9962582741250926,0.8-1.0,0.8038788173486006,>=0.75,0.8038788173486006,0.0,2.409226479034507,0.38885552170759347,0.6363636363636364,1670.502,1670.502,1670.502,1670.502,edd,0.0,0.0,0.0,0.0
c12_final_400_0013_m0.8,c12_final_400_0013,evalb,m0.8,12,replay,final-empirical,400,0.8,0.95,147,15.7369,13,12,0,0,2036.8796000000002,0.8804989425823262,0.8804989425823262,0.8-1.0,0.8151093466692877,>=0.75,0.8151093466692877,0.0,3.5759901886648575,0.7174167021559281,0.4166666666666667,1026.8,1027.5376,1027.5376,1026.8,edd,-0.7376000000001568,-0.7376000000001568,-0.0007183482664590542,-0.0007183482664590542
c12_final_400_0014_m0.8,c12_final_400_0014,evalb,m0.8,12,replay,final-empirical,400,0.8,0.95,147,24.0,13,13,0,0,2428.8795999999998,0.6884579365079364,0.6884579365079364,0.5-0.8,0.32744101436728273,0.25-0.5,0.3274410143672828,-5.551115123125783e-17,1.6145833333333333,0.46684460451107324,0.23076923076923078,1466.0,1466.0,1466.0,1462.0,lpt,0.0,0.0,0.0,0.0
c12_final_400_0015_m0.8,c12_final_400_0015,evalb,m0.8,12,replay,final-empirical,400,0.8,0.95,147,24.88,13,13,0,0,3500.848,0.9572062908764792,0.9572062908764792,0.8-1.0,0.6480053975493938,0.5-0.75,0.6480053975493938,0.0,2.417368703108253,0.41218460603182666,0.23076923076923078,6209.962,6217.962,6229.770799999999,6201.962,v2rl301,-8.0,-19.808799999998882,-0.001288252649533121,-0.003189842385508781
c12_final_400_0016_m0.8,c12_final_400_0016,evalb,m0.8,12,replay,final-empirical,400,0.8,0.95,147,32.0,13,13,0,0,2260.0944,0.4804622448979592,0.4804622448979592,<0.5,0.0,<0.25,0.0,0.0,0.758325,0.297947303046644,0.0,1456.0,1456.0,1456.0,1456.0,edd,0.0,0.0,0.0,0.0
c12_final_400_0017_m0.8,c12_final_400_0017,evalb,m0.8,12,replay,final-empirical,400,0.8,0.95,147,26.13,13,13,0,0,2630.3592,0.6847914274779947,0.6847914274779947,0.5-0.8,0.5470714418015609,0.5-0.75,0.5470714418015609,0.0,2.017458859548412,0.5000507417037512,0.23076923076923078,1902.9544,1923.5464,1944.8728,1879.6664,v2rl305,-20.59199999999987,-41.91840000000002,-0.01082106854478482,-0.022028063310397777
c12_final_400_0018_m0.8,c12_final_400_0018,evalb,m0.8,12,replay,final-empirical,400,0.8,0.95,147,17.4172,13,13,0,0,3043.825799999999,1.1888419469939866,1.1888419469939866,1.0-1.2,0.6560748975844808,0.5-0.75,0.6207082218699901,0.0353666757144907,3.6196260018831956,0.61923767210683,0.5384615384615384,740.2294,748.2294,738.7744,738.7744,atc,-8.0,1.455000000000041,-0.010807460498056412,0.0019656068780840655
c12_final_400_0019_m0.8,c12_final_400_0019,evalb,m0.8,12,replay,final-empirical,400,0.8,0.95,147,20.1333,13,12,0,0,2160.6092000000003,0.7300354024778595,0.7300354024778595,0.5-0.8,0.4412944275160913,0.25-0.5,0.4412944275160913,0.0,1.5378750627070574,0.33963622311504843,0.16666666666666666,2759.8368,2759.8368,2759.8368,2759.8368,edd,0.0,0.0,0.0,0.0
c12_final_400_0020_m0.8,c12_final_400_0020,evalb,m0.8,12,replay,final-empirical,400,0.8,0.95,147,24.0,13,13,0,0,2414.2629,0.684314880952381,0.684314880952381,0.5-0.8,0.27474070864444794,0.25-0.5,0.274740708644448,-5.551115123125783e-17,1.201623731884058,0.34697902153421883,0.07692307692307693,182.00000000000003,182.00000000000003,182.00000000000003,182.00000000000003,edd,0.0,0.0,0.0,0.0
c12_final_400_0021_m0.8,c12_final_400_0021,evalb,m0.8,12,replay,final-empirical,400,0.8,0.95,147,16.375,13,13,0,0,1760.2629,0.7312719115126967,0.7312719115126967,0.5-0.8,0.2647415905885422,0.25-0.5,0.2647415905885422,0.0,2.23346320610687,0.5451374840317599,0.23076923076923078,190.2,190.2,190.2,190.2,edd,0.0,0.0,0.0,0.0
c12_final_400_0022_m0.8,c12_final_400_0022,evalb,m0.8,12,replay,final-empirical,400,0.8,0.95,147,22.0997,13,12,0,0,2343.1258000000003,0.721260075590031,0.721260075590031,0.5-0.8,0.388623777690468,0.25-0.5,0.38862377769046796,5.551115123125783e-17,2.0267997604794035,0.49946929405069784,0.25,287.91200000000003,287.91200000000003,287.91200000000003,287.91200000000003,edd,0.0,0.0,0.0,0.0
c12_final_400_0023_m0.8,c12_final_400_0023,evalb,m0.8,12,replay,final-empirical,400,0.8,0.95,147,24.0,13,13,0,0,2924.0888,0.8288233560090703,0.8288233560090703,0.8-1.0,0.24787715065288035,<0.25,0.5237921639041879,-0.2759150132513076,1.6574404761904762,0.32261088604773636,0.23076923076923078,2151.5776,2151.5776,2151.5776,2151.5776,edd,0.0,0.0,0.0,0.0
c12_final_400_0024_m0.8,c12_final_400_0024,evalb,m0.8,12,replay,final-empirical,400,0.8,0.95,147,16.0,13,13,0,0,1157.3815,0.4920839710884354,0.4920839710884354,<0.5,0.0,<0.25,0.0,0.0,0.8263888888888888,0.24900156220566175,0.0,1208.9184,1208.9184,1208.9184,1208.9184,edd,0.0,0.0,0.0,0.0
c12_final_400_0025_m0.8,c12_final_400_0025,evalb,m0.8,12,replay,final-empirical,400,0.8,0.95,147,33.6069,13,13,0,0,2690.0444,0.5445197792330587,0.5445197792330587,0.5-0.8,0.10230314414141269,<0.25,0.16191732746121218,-0.059614183319799494,1.0235993203776603,0.3168168369810837,0.07692307692307693,1753.4592,1753.4592,1753.4592,1753.4592,edd,0.0,0.0,0.0,0.0
c12_final_400_0026_m0.8,c12_final_400_0026,evalb,m0.8,12,replay,final-empirical,400,0.8,0.95,147,29.9678,13,12,0,0,3496.4036,0.7936871743471781,0.7936871743471781,0.5-0.8,0.6045322685287248,0.5-0.75,0.6045322685287248,0.0,1.887932262981875,0.5031740964690564,0.16666666666666666,5890.4628,5922.5464,5934.9104,5878.618,v2rl301,-32.08359999999993,-44.44759999999951,-0.005446702761623404,-0.00754568893975521
c12_final_400_0027_m0.8,c12_final_400_0027,evalb,m0.8,12,replay,final-empirical,400,0.8,0.95,147,15.2428,13,13,0,0,2607.1591999999996,1.1635511107374168,1.1635511107374168,1.0-1.2,0.4813398429984635,0.25-0.5,0.48133984299846366,-1.6653345369377348e-16,3.2858661138373533,0.609303354039245,0.38461538461538464,1278.2128,1292.842,1290.7196,1248.1264,v2rl301,-14.629200000000083,-12.506799999999885,-0.011445042640787264,-0.009784599246698111
c12_final_400_0028_m0.8,c12_final_400_0028,evalb,m0.8,12,replay,final-empirical,400,0.8,0.95,147,32.0,13,13,0,0,2141.5648,0.4552646258503401,0.45526462585034017,<0.5,0.0,<0.25,0.0,0.0,0.8268518382352942,0.37446205261397636,0.0,3256.3972,3287.2920000000004,3284.4184,3254.4184,v2rl302,-30.894800000000487,-28.021200000000135,-0.009487417566874363,-0.008604969934257448
c12_final_400_0029_m0.8,c12_final_400_0029,evalb,m0.8,12,replay,final-empirical,400,0.8,0.95,147,32.2964,13,13,0,0,3007.3202,0.6334439920306192,0.6334439920306192,0.5-0.8,0.4363599193727358,0.25-0.5,0.4363599193727358,0.0,1.5824777168146709,0.530519866745886,0.3076923076923077,878.9668,890.7668,893.9667999999999,877.184,random,-11.799999999999955,-14.999999999999886,-0.013424852906844666,-0.017065490983277053
c01_final_150_0000,c01_final_150_0000,evalb,m1.0,1,replay,final-empirical,150,1.0,0.95,94,13.8719,11,10,0,0,787.7296,0.6041062960127722,0.6041062960127722,0.5-0.8,0.6312186313679212,0.5-0.75,0.6312186313679211,1.1102230246251565e-16,1.2136588243970794,0.3825711967915573,0.4,422.4592,422.4592,422.4592,422.4592,edd,0.0,0.0,0.0,0.0
c01_final_150_0001,c01_final_150_0001,evalb,m1.0,1,replay,final-empirical,150,1.0,0.95,94,3.1106,11,7,0,0,368.8648,1.2615230556874162,1.2615230556874162,>=1.2,0.8630934694771635,>=0.75,0.8630934694771635,0.0,3.3177549976378113,0.36046563285864724,0.2857142857142857,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c01_final_150_0002,c01_final_150_0002,evalb,m1.0,1,replay,final-empirical,150,1.0,0.95,94,16.0,11,9,0,0,403.75,0.2684507978723404,0.26845079787234044,<0.5,0.0,<0.25,0.0,0.0,0.5875,0.27826635478359774,0.0,8.0,8.0,8.0,8.0,edd,0.0,0.0,0.0,0.0
c01_final_150_0003,c01_final_150_0003,evalb,m1.0,1,replay,final-empirical,150,1.0,0.95,94,8.2836,11,8,0,0,299.0,0.3839938026739324,0.38399380267393246,<0.5,0.0,<0.25,0.0,0.0,0.8264708395086491,0.3888607394599239,0.0,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c01_final_150_0004,c01_final_150_0004,evalb,m1.0,1,replay,final-empirical,150,1.0,0.95,94,1.0,11,7,0,0,283.0,3.0106382978723403,3.0106382978723403,>=1.2,0.9611307420494699,>=0.75,0.9611307420494699,0.0,16.0,0.7809703110170678,0.7142857142857143,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c01_final_150_0005,c01_final_150_0005,evalb,m1.0,1,replay,final-empirical,150,1.0,0.95,94,16.0,11,11,0,0,482.8648,0.3210537234042553,0.3210537234042553,<0.5,0.2699819908181338,0.25-0.5,0.2699819908181338,0.0,1.3579666666666668,0.6394769453385483,0.09090909090909091,41.90400000000001,41.90400000000001,41.90400000000001,41.90400000000001,edd,0.0,0.0,0.0,0.0
c01_final_150_0006,c01_final_150_0006,evalb,m1.0,1,replay,final-empirical,150,1.0,0.95,94,15.3353,11,8,0,0,634.1148000000001,0.4398937176096701,0.43989371760967017,<0.5,0.0,<0.25,0.0,0.0,0.828905404098926,0.2929928163905433,0.0,292.0,292.0,292.0,292.0,edd,0.0,0.0,0.0,0.0
c01_final_150_0007,c01_final_150_0007,evalb,m1.0,1,replay,final-empirical,150,1.0,0.95,94,17.2303,11,10,0,0,717.9796,0.4432935497968015,0.4432935497968015,<0.5,0.0,<0.25,0.0,0.0,0.8114060248962137,0.30731444719896606,0.0,36.0,36.0,36.0,36.0,edd,0.0,0.0,0.0,0.0
c01_final_150_0008,c01_final_150_0008,evalb,m1.0,1,replay,final-empirical,150,1.0,0.95,94,15.1819,11,9,0,0,426.75,0.2990332973489008,0.2990332973489008,<0.5,0.0,<0.25,0.0,0.0,0.6059847581659739,0.28584483746263123,0.0,26.0,26.0,26.0,26.0,edd,0.0,0.0,0.0,0.0
c01_final_150_0009,c01_final_150_0009,evalb,m1.0,1,replay,final-empirical,150,1.0,0.95,94,8.2975,11,7,0,0,403.5,0.5173309058739816,0.5173309058739816,0.5-0.8,0.0,<0.25,0.0,0.0,0.8596966957919052,0.19217882987626564,0.0,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c01_final_150_0010,c01_final_150_0010,evalb,m1.0,1,replay,final-empirical,150,1.0,0.95,94,4.8317,11,9,0,0,462.8648,1.0191223828096274,1.0191223828096274,1.0-1.2,0.7342636553913799,0.5-0.75,0.7342636553913799,0.0,4.703824050886162,0.7725586334726445,0.4444444444444444,21.729600000000005,21.729600000000005,21.729600000000005,21.729600000000005,edd,0.0,0.0,0.0,0.0
c01_final_150_0011,c01_final_150_0011,evalb,m1.0,1,replay,final-empirical,150,1.0,0.95,94,8.0,11,8,0,0,547.0,0.7273936170212766,0.7273936170212766,0.5-0.8,0.7938756855575868,>=0.75,0.7938756855575868,0.0,1.7201086956521738,0.3737727459585781,0.25,48.0,48.0,48.0,48.0,edd,0.0,0.0,0.0,0.0
c01_final_150_0012,c01_final_150_0012,evalb,m1.0,1,replay,final-empirical,150,1.0,0.95,94,7.1936,11,10,0,0,468.7296,0.6931835390323313,0.6931835390323313,0.5-0.8,0.5775816163519436,0.5-0.75,0.5775816163519436,0.0,3.608953990849009,0.7261971264488801,0.2,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c01_final_150_0013,c01_final_150_0013,evalb,m1.0,1,replay,final-empirical,150,1.0,0.95,94,5.0236,11,9,0,0,464.5,0.9836550206429906,0.9836550206429906,0.8-1.0,0.9171151776103337,>=0.75,0.9171151776103337,0.0,4.4290946731427665,0.6087179731744377,0.5555555555555556,282.0,282.0,282.0,282.0,edd,0.0,0.0,0.0,0.0
c01_final_150_0014,c01_final_150_0014,evalb,m1.0,1,replay,final-empirical,150,1.0,0.95,94,13.1739,11,7,0,0,430.75,0.3478428414145119,0.3478428414145119,<0.5,0.4689495066744051,0.25-0.5,0.4689495066744051,0.0,1.0222232343244344,0.5085910146646555,0.14285714285714285,152.0,152.0,152.0,152.0,edd,0.0,0.0,0.0,0.0
c01_final_150_0015,c01_final_150_0015,evalb,m1.0,1,replay,final-empirical,150,1.0,0.95,94,12.6453,11,8,0,0,464.6148,0.3908733393670274,0.39087333936702745,<0.5,0.1955701798565177,<0.25,0.1955701798565177,0.0,1.0265225589179945,0.4229517212147406,0.125,0.0,0.0,0.0,0.0,edd,0.0,0.0,,
c01_final_150_0016,c01_final_150_0016,evalb,m1.0,1,replay,final-empirical,150,1.0,0.95,94,25.0833,11,7,0,0,633.2296,0.2685645471841016,0.26856454718410167,<0.5,0.286988479376201,0.25-0.5,0.286988479376201,0.0,1.0350062164297134,0.6486700996644487,0.14285714285714285,4.0,4.0,4.0,4.0,edd,0.0,0.0,0.0,0.0
c01_final_150_0017,c01_final_150_0017,evalb,m1.0,1,replay,final-empirical,150,1.0,0.95,94,16.4069,11,9,0,0,621.3648000000001,0.4028953568186089,0.4028953568186089,<0.5,0.0,<0.25,0.0,0.0,0.8304162591189762,0.41443309278634527,0.0,220.0,220.0,220.0,220.0,edd,0.0,0.0,0.0,0.0
