scope_type,scope,method,family,n_rows,coverage,mean,best_method,mean_best,pct_from_best,ratio_to_best,n_configs,n_clusters,mean_diff,ci_lo,ci_hi,margin,wilcoxon_p,holm_p,verdict,in_equivalence_set
gen_utarget,u_target=1.0,wmdd,rule-vs-policy,60,1.0,3139.498493333333,rl301,3104.700156666667,1.1208276133185993,1.011208276133186,60,60,34.79833666666597,19.16925608333311,52.34756108333258,31.04700156666667,0.00018857054669039856,0.0005657116400711957,inconclusive,0
gen_utarget,u_target=1.0,atc,rule-vs-policy,60,1.0,3141.090583333333,rl301,3104.700156666667,1.172107605577479,1.0117210760557749,60,60,36.39042666666616,20.33812274999976,54.21369699999928,31.04700156666667,2.363931532256878e-05,9.455726129027512e-05,inconclusive,0
gen_utarget,u_target=1.0,v2at308,policy-vs-policy,60,1.0,3153.165906666667,rl301,3104.700156666667,1.5610444665946308,1.0156104446659464,60,60,48.465749999999616,27.990025499999817,72.08612683333214,31.04700156666667,4.487318151616948e-05,0.0005833513597102032,inconclusive,0
gen_utarget,u_target=1.0,v2at303,policy-vs-policy,60,1.0,3170.6737333333335,rl301,3104.700156666667,2.1249580744537413,1.0212495807445374,60,60,65.97357666666625,36.546872666666296,99.87172558333253,31.04700156666667,7.030941389405315e-05,0.0008437129667286378,worse,0
gen_utarget,u_target=1.0,v2rl309,policy-vs-policy,60,1.0,3242.6971466666664,rl301,3104.700156666667,4.4447767267857,1.044447767267857,60,60,137.99698999999947,93.05924491666595,192.47539558333253,31.04700156666667,8.28377818738703e-10,1.4910800737296655e-08,worse,0
gen_utarget,u_target=1.0,v2rl303,policy-vs-policy,60,1.0,3276.3831999999998,rl301,3104.700156666667,5.529778550907102,1.055297785509071,60,60,171.68304333333268,116.87704716666588,235.66096374999918,31.04700156666667,1.3444224717787864e-08,2.1510759548460582e-07,worse,0
gen_utarget,u_target=1.0,v2at309,policy-vs-policy,60,1.0,3280.84039,rl301,3104.700156666667,5.673341206722003,1.05673341206722,60,60,176.1402333333328,105.0757363333329,262.48312591666587,31.04700156666667,3.228856318808694e-08,4.84328447821304e-07,worse,0
gen_utarget,u_target=1.0,v2at306,policy-vs-policy,60,1.0,3295.9623516666666,rl301,3104.700156666667,6.1604079411438635,1.0616040794114385,60,60,191.2621949999993,138.63663408333247,248.64940995833274,31.04700156666667,3.937540818373336e-10,7.875081636746672e-09,worse,0
gen_utarget,u_target=1.0,v2at304,policy-vs-policy,60,1.0,3376.223058333334,rl301,3104.700156666667,8.745543465240289,1.0874554346524028,60,60,271.52290166666637,185.68149254166605,371.2551700833332,31.04700156666667,1.69973152848348e-09,2.889543598421916e-08,worse,0
gen_utarget,u_target=1.0,rl303,policy-vs-policy,60,1.0,3464.59616,rl301,3104.700156666667,11.591972982013564,1.1159197298201355,60,60,359.8960033333326,265.1497814999992,462.1997076666649,31.04700156666667,2.0130912676936575e-10,4.2274916621566805e-09,worse,0
gen_utarget,u_target=1.0,rl302,policy-vs-policy,60,1.0,3467.7949099999996,rl301,3104.700156666667,11.695002255005706,1.116950022550057,60,60,363.09475333333273,201.52892674999927,563.6702843333328,31.04700156666667,6.368946028415556e-07,8.916524439781779e-06,worse,0
gen_utarget,u_target=1.0,wspt,rule-vs-policy,60,1.0,3527.015606666667,rl301,3104.700156666667,13.602455267481119,1.1360245526748112,60,60,422.31544999999954,325.1474256666662,529.1238011666665,31.04700156666667,1.6295557943119345e-11,1.1406890560183541e-10,worse,0
gen_utarget,u_target=1.0,v2at305,policy-vs-policy,60,1.0,3612.5492233333334,rl301,3104.700156666667,16.357427160113062,1.1635742716011306,60,60,507.84906666666626,317.03670366666654,732.9653269166661,31.04700156666667,4.85084114292319e-10,9.216598171554061e-09,worse,0
gen_utarget,u_target=1.0,v2at301,policy-vs-policy,60,1.0,6040.129153333332,rl301,3104.700156666667,94.54790635300066,1.9454790635300065,60,60,2935.428996666666,2195.2828890833334,3704.1453884166663,31.04700156666667,2.3900953516978203e-11,5.258209773735205e-10,worse,0
gen_utarget,u_target=1.0,random,rule-vs-policy,60,1.0,8149.989089999999,rl301,3104.700156666667,162.50486935106028,2.6250486935106028,60,60,5045.288933333332,3982.568069666666,6205.234911583331,31.04700156666667,3.5060510731588664e-11,1.753025536579433e-10,worse,0
gen_utarget,u_target=1.0,lpt,rule-vs-policy,60,1.0,29770.909659999998,rl301,3104.700156666667,858.8980628636056,9.588980628636055,60,60,26666.20950333333,21842.835319749996,31589.15911083333,31.04700156666667,1.6295557943119345e-11,1.1406890560183541e-10,worse,0
gen_utarget,u_target=1.1,rl301,policy-vs-policy,60,1.0,3688.4963466666663,rl301,3688.4963466666663,0.0,1.0,60,60,0.0,0.0,0.0,36.88496346666666,1.0,1.0,equivalent,1
gen_utarget,u_target=1.1,v2rl305,policy-vs-policy,60,1.0,3691.8667499999997,rl301,3688.4963466666663,0.09137607893740256,1.000913760789374,60,60,3.3704033333333103,-11.24913075000024,22.653797583333095,36.88496346666666,0.9948303989564481,1.0,equivalent,1
