scope_type,scope,method,reference,family,n_configs,n_clusters,mean_ref,mean_method,mean_diff,ci_lo,ci_hi,margin,wilcoxon_p,holm_p,verdict
emp_m,m=1.0,rl303,wmdd,policy-vs-rule,180,180,445.3319900000001,444.9024455555555,-0.4295444444444465,-0.9450865000000065,-0.04086466666666493,4.453319900000001,0.038151710173415135,1.0,equivalent
emp_m,m=1.0,rollcp2,wmdd,optimizer-vs-rule,48,48,506.2221124999999,505.80811666666676,-0.4139958333333211,-1.3251462499999878,0.053208958333378076,5.062221125,0.0006916092756661167,0.00207482782699835,equivalent
emp_m,m=1.0,v2rl309,wmdd,policy-vs-rule,180,180,445.3319900000001,444.95305222222225,-0.3789377777777804,-0.8742037222222295,-0.026397222222222343,4.453319900000001,0.12348527214454898,1.0,equivalent
emp_m,m=1.0,v2at309,wmdd,policy-vs-rule,180,180,445.3319900000001,445.18099,-0.151000000000004,-0.43102072222223,0.09295294444443745,4.453319900000001,0.3104944343172349,1.0,equivalent
emp_m,m=1.0,v2at308,wmdd,policy-vs-rule,180,180,445.3319900000001,445.25143333333335,-0.08055666666666654,-0.4742022222222232,0.30893136111111114,4.453319900000001,0.7353166906373405,1.0,equivalent
emp_m,m=1.0,v2at307,wmdd,policy-vs-rule,180,180,445.3319900000001,445.25178555555556,-0.08020444444444842,-0.4362165555555573,0.2009086111111038,4.453319900000001,1.0,1.0,equivalent
emp_m,m=1.0,v2at306,wmdd,policy-vs-rule,180,180,445.3319900000001,445.4323655555556,0.10037555555555223,-0.2159577777777814,0.5000008888888887,4.453319900000001,0.6120898800892568,1.0,equivalent
emp_m,m=1.0,atc,wmdd,rule-vs-rule,180,180,445.3319900000001,445.5551500000001,0.2231599999999964,-0.0020488888888893246,0.6100471111111099,4.453319900000001,0.11585149752593009,0.6951089851555805,equivalent
emp_m,m=1.0,lpt,wmdd,rule-vs-rule,180,180,445.3319900000001,445.5785988888889,0.24660888888888494,-0.7104580000000026,1.663668055555557,4.453319900000001,0.6378701798979456,1.0,equivalent
emp_m,m=1.0,v2at303,wmdd,policy-vs-rule,180,180,445.3319900000001,445.63895222222226,0.30696222222222236,-0.1730273888888895,0.9842302222222246,4.453319900000001,0.32698934959801507,1.0,equivalent
emp_m,m=1.0,v2at304,wmdd,policy-vs-rule,180,180,445.3319900000001,445.6654066666666,0.33341666666666486,-0.08888888888888889,0.9805370833333282,4.453319900000001,0.30701389803382517,1.0,equivalent
emp_m,m=1.0,v2at301,wmdd,policy-vs-rule,180,180,445.3319900000001,445.8835966666666,0.5516066666666639,0.06451722222222185,1.1623144444444404,4.453319900000001,0.03546470751403722,1.0,equivalent
emp_m,m=1.0,random,wmdd,rule-vs-rule,180,180,445.3319900000001,446.3160666666667,0.9840766666666596,0.0740499999999979,2.24935516666666,4.453319900000001,0.03638546131456511,0.4002400744602162,equivalent
emp_m,m=1.0,wspt,wmdd,rule-vs-rule,180,180,445.3319900000001,446.6459477777778,1.3139577777777767,0.603140888888889,2.2058557222222195,4.453319900000001,4.5860005101597447e-05,0.0007796200867271566,equivalent
emp_pooled,ALL,rollcp2,atc,optimizer-vs-rule,160,64,513.86338,510.40927375,-3.454106249999994,-8.375902433192687,0.44694244384947357,5.1386338,0.031600493046739175,0.031600493046739175,inconclusive
emp_pooled,ALL,v2at309,atc,policy-vs-rule,587,227,454.39123918228285,452.4539345826236,-1.937304599659285,-3.311709049684642,-0.7953099668325039,4.543912391822828,2.9491709043516643e-06,0.00018874693787850652,equivalent
emp_pooled,ALL,wmdd,atc,rule-vs-rule,587,227,454.39123918228285,452.7353189097105,-1.655920272572403,-2.826976583998832,-0.6230929332549179,4.543912391822828,3.846863128904835e-06,2.4422053201015886e-05,equivalent
emp_pooled,ALL,v2rl310,atc,policy-vs-rule,587,227,454.39123918228285,453.82924020442937,-0.5619989778534898,-3.750124618903976,3.1185775401069575,4.543912391822828,0.00011888560167956512,0.007014250499094342,equivalent
emp_pooled,ALL,edd,atc,rule-vs-rule,587,227,454.39123918228285,453.97671345826234,-0.4145257240204431,-3.6438396789187233,3.7604194783392026,4.543912391822828,6.556088916122119e-07,7.211697807734331e-06,equivalent
emp_pooled,ALL,pfifo,atc,rule-vs-rule,587,227,454.39123918228285,453.97671345826234,-0.4145257240204431,-3.641563135029541,3.7832687336612163,4.543912391822828,6.556088916122119e-07,7.211697807734331e-06,equivalent
emp_pooled,ALL,rl302,atc,policy-vs-rule,587,227,454.39123918228285,455.2612166950597,0.8699775127768332,-2.9085061391363927,5.958611987339231,4.543912391822828,4.7276119637285985e-05,0.002931119417511731,inconclusive
emp_pooled,ALL,v2at301,atc,policy-vs-rule,587,227,454.39123918228285,455.59340817717214,1.2021689948892642,-0.9986376100711482,4.0213059876320125,4.543912391822828,0.2862900577108779,1.0,equivalent
emp_pooled,ALL,v2at308,atc,policy-vs-rule,587,227,454.39123918228285,455.5951948892674,1.2039557069846663,-1.082637580283658,4.135479032652259,4.543912391822828,0.18324550872620515,1.0,equivalent
emp_pooled,ALL,v2rl302,atc,policy-vs-rule,587,227,454.39123918228285,456.5339826235094,2.142743441226577,-2.040995521069454,7.534377042507052,4.543912391822828,0.001657606361196133,0.0828135613636864,inconclusive
emp_pooled,ALL,v2at304,atc,policy-vs-rule,587,227,454.39123918228285,457.0473475298126,2.6561083475298175,0.10091939355993573,6.005794669038145,4.543912391822828,0.06352470542955009,1.0,inconclusive
emp_pooled,ALL,v2at307,atc,policy-vs-rule,587,227,454.39123918228285,457.30935025553663,2.9181110732538293,-0.13524118526718237,7.202930397534557,4.543912391822828,0.3937184455626167,1.0,inconclusive
emp_pooled,ALL,v2at306,atc,policy-vs-rule,587,227,454.39123918228285,457.309597955707,2.918358773424189,-0.6886272998296435,7.930644371014488,4.543912391822828,0.44580411334804515,1.0,inconclusive
emp_pooled,ALL,v2rl304,atc,policy-vs-rule,587,227,454.39123918228285,457.5425393526406,3.151300170357753,-2.718230761766055,12.309511825346851,4.543912391822828,0.00010977716213431468,0.006586629728058881,inconclusive
emp_pooled,ALL,v2rl309,atc,policy-vs-rule,587,227,454.39123918228285,458.792254855196,4.4010156729131165,-0.9347828769558905,13.81872193462207,4.543912391822828,0.022012932726860605,0.765211952071771,inconclusive
emp_pooled,ALL,wspt,atc,rule-vs-rule,587,227,454.39123918228285,458.82677035775134,4.435531175468481,2.9605839870983583,6.111260587986684,4.543912391822828,2.19208125652666e-21,3.945746261747988e-20,inconclusive
emp_pooled,ALL,v2rl308,atc,policy-vs-rule,587,227,454.39123918228285,458.945202044293,4.553962862010216,-3.0529868307155357,16.985700297352476,4.543912391822828,0.00013314696676262712,0.0077225240722323734,inconclusive
emp_pooled,ALL,v2at303,atc,policy-vs-rule,587,227,454.39123918228285,460.30467666098815,5.913437478705279,0.16675686482645888,16.577633943124113,4.543912391822828,0.006112700674600099,0.24450802698400398,inconclusive
emp_pooled,ALL,rl301,atc,policy-vs-rule,587,227,454.39123918228285,460.79956899488917,6.408329812606473,-1.8157402263802667,19.356133769497397,4.543912391822828,0.0010631525525527626,0.05528393273274365,inconclusive
emp_pooled,ALL,v2at310,atc,policy-vs-rule,587,227,454.39123918228285,462.26442759795566,7.873188415672908,-0.9508083412319648,21.121414507279823,4.543912391822828,0.0017126546667404026,0.0828135613636864,inconclusive
emp_pooled,ALL,v2at302,atc,policy-vs-rule,587,227,454.39123918228285,463.0935805792164,8.70234139693356,-0.7988605496394884,22.976478552397868,4.543912391822828,0.002345592339478014,0.10555165527651063,inconclusive
emp_pooled,ALL,v2rl305,atc,policy-vs-rule,587,227,454.39123918228285,465.3382814310051,10.947042248722315,0.8516229689466346,25.138274853264,4.543912391822828,0.016692752900462852,0.6176318573171256,inconclusive
emp_pooled,ALL,v2rl307,atc,policy-vs-rule,587,227,454.39123918228285,466.40601771720617,12.014778534923341,1.0062196116763664,27.442078728012117,4.543912391822828,0.003979958742238067,0.17113822591623687,inconclusive
emp_pooled,ALL,rl303,atc,policy-vs-rule,587,227,454.39123918228285,469.3603860306644,14.96914684838161,2.7399404261394786,32.48116523800044,4.543912391822828,0.03802250332637578,1.0,inconclusive
emp_pooled,ALL,v2rl301,atc,policy-vs-rule,587,227,454.39123918228285,469.45230868824535,15.061069505962523,1.7963774344895178,32.689383551458775,4.543912391822828,0.021255887557549192,0.765211952071771,inconclusive
emp_pooled,ALL,v2rl306,atc,policy-vs-rule,587,227,454.39123918228285,470.6698378194209,16.278598637137986,3.7494916026711222,32.616544596594395,4.543912391822828,0.13628564526404538,1.0,inconclusive
emp_pooled,ALL,v2at305,atc,policy-vs-rule,587,227,454.39123918228285,470.86559761499154,16.474358432708698,4.412038140060908,32.81423710193208,4.543912391822828,0.6214248722421196,1.0,inconclusive
emp_pooled,ALL,random,atc,rule-vs-rule,587,227,454.39123918228285,473.53533458262353,19.144095400340714,8.725053147420692,33.020658121022485,4.543912391822828,1.889721538382996e-14,2.6456101537361945e-13,worse
emp_pooled,ALL,v2rl303,atc,policy-vs-rule,587,227,454.39123918228285,478.33551516183985,23.944275979557073,6.758983120162437,45.53977916224199,4.543912391822828,0.0212870827593154,0.765211952071771,worse
emp_pooled,ALL,lpt,atc,rule-vs-rule,587,227,454.39123918228285,520.6950470187394,66.30380783645654,30.275675002152436,111.42316911163213,4.543912391822828,3.4888647430022695e-06,2.4422053201015886e-05,worse
emp_pooled,ALL,rollcp2,edd,optimizer-vs-rule,160,64,515.9453837499999,510.40927375,-5.536109999999998,-16.1593942042297,1.33749915625001,5.159453837499999,0.0004931852089917846,0.001479555626975354,inconclusive
emp_pooled,ALL,v2at309,edd,policy-vs-rule,587,227,453.97671345826234,452.4539345826236,-1.5227788756388425,-5.578188834643614,1.3726632606878995,4.539767134582624,0.0025816434714735076,0.11359231274483433,inconclusive
emp_pooled,ALL,wmdd,edd,rule-vs-rule,587,227,453.97671345826234,452.7353189097105,-1.2413945485519604,-5.954317718631537,2.103781534286304,4.539767134582624,7.318486454963268e-06,2.9273945819853074e-05,inconclusive
emp_pooled,ALL,v2rl310,edd,policy-vs-rule,587,227,453.97671345826234,453.82924020442937,-0.14747325383304719,-1.6462563161159713,1.3743169951721501,4.539767134582624,0.030535369686065853,1.0,equivalent
emp_pooled,ALL,pfifo,edd,rule-vs-rule,587,227,453.97671345826234,453.97671345826234,0.0,0.0,0.0,4.539767134582624,1.0,1.0,equivalent
emp_pooled,ALL,atc,edd,rule-vs-rule,587,227,453.97671345826234,454.39123918228285,0.4145257240204431,-3.8622232888674364,3.632035350047817,4.539767134582624,6.556088916122119e-07,7.211697807734331e-06,equivalent
emp_pooled,ALL,rl302,edd,policy-vs-rule,587,227,453.97671345826234,455.2612166950597,1.2845032367972762,-1.7498239284684638,4.795721107763573,4.539767134582624,0.07637507536995977,1.0,inconclusive
emp_pooled,ALL,v2at301,edd,policy-vs-rule,587,227,453.97671345826234,455.59340817717214,1.6166947189097063,-3.4527833499599025,6.5518559833952255,4.539767134582624,2.3524578268356908e-07,1.529097587443199e-05,inconclusive
emp_pooled,ALL,v2at308,edd,policy-vs-rule,587,227,453.97671345826234,455.5951948892674,1.618481431005109,-0.5270881328439273,4.025517304654054,4.539767134582624,0.0021138883037499384,0.09723886197249716,equivalent
emp_pooled,ALL,v2rl302,edd,policy-vs-rule,587,227,453.97671345826234,456.5339826235094,2.5572691652470203,-1.0587839980477873,6.562674718462357,4.539767134582624,0.0533740349202916,1.0,inconclusive
emp_pooled,ALL,v2at304,edd,policy-vs-rule,587,227,453.97671345826234,457.0473475298126,3.07063407155026,0.864406115222102,5.524590029088559,4.539767134582624,2.244970565741715e-07,1.481680573389532e-05,inconclusive
emp_pooled,ALL,v2at307,edd,policy-vs-rule,587,227,453.97671345826234,457.30935025553663,3.3326367972742728,1.3510632479201297,5.607582794916231,4.539767134582624,7.393058293555962e-08,4.953349056682495e-06,inconclusive
emp_pooled,ALL,v2at306,edd,policy-vs-rule,587,227,453.97671345826234,457.309597955707,3.3328844974446312,1.6883999653631603,5.351111760057662,4.539767134582624,2.4008155569816804e-08,1.6325545787475426e-06,inconclusive
emp_pooled,ALL,v2rl304,edd,policy-vs-rule,587,227,453.97671345826234,457.5425393526406,3.5658258943781957,-0.5668011107229126,10.035661299552295,4.539767134582624,0.29978304729040006,1.0,inconclusive
emp_pooled,ALL,v2rl309,edd,policy-vs-rule,587,227,453.97671345826234,458.792254855196,4.815541396933559,-0.4974739517470832,12.342502510899818,4.539767134582624,0.00010415093658974554,0.006353207131974478,inconclusive
emp_pooled,ALL,wspt,edd,rule-vs-rule,587,227,453.97671345826234,458.82677035775134,4.850056899488925,0.20132089124869634,9.026088550833691,4.539767134582624,3.962647092863436e-19,6.340235348581497e-18,inconclusive
emp_pooled,ALL,v2rl308,edd,policy-vs-rule,587,227,453.97671345826234,458.945202044293,4.968488586030661,-0.14098729590238687,14.201143955477852,4.539767134582624,0.4236414817247628,1.0,inconclusive
emp_pooled,ALL,v2at303,edd,policy-vs-rule,587,227,453.97671345826234,460.30467666098815,6.327963202725723,0.6710014285892225,15.06800706386375,4.539767134582624,6.861769578053615e-09,4.7346210088569947e-07,inconclusive
emp_pooled,ALL,rl301,edd,policy-vs-rule,587,227,453.97671345826234,460.79956899488917,6.822855536626917,0.575889746886709,17.278963228921217,4.539767134582624,0.12432009586270983,1.0,inconclusive
emp_pooled,ALL,v2at310,edd,policy-vs-rule,587,227,453.97671345826234,462.26442759795566,8.287714139693351,1.371442417396383,18.58790945022411,4.539767134582624,0.6016225668862378,1.0,inconclusive
emp_pooled,ALL,v2at302,edd,policy-vs-rule,587,227,453.97671345826234,463.0935805792164,9.116867120954003,1.2883423759854509,20.249710712047694,4.539767134582624,0.22729977440408988,1.0,inconclusive
emp_pooled,ALL,v2rl305,edd,policy-vs-rule,587,227,453.97671345826234,465.3382814310051,11.36156797274276,2.9693687999682026,23.187612419227495,4.539767134582624,0.8603054273612264,1.0,inconclusive
emp_pooled,ALL,v2rl307,edd,policy-vs-rule,587,227,453.97671345826234,466.40601771720617,12.429304258943782,3.064999981663725,25.285337557878883,4.539767134582624,0.5959568280458571,1.0,inconclusive
emp_pooled,ALL,rl303,edd,policy-vs-rule,587,227,453.97671345826234,469.3603860306644,15.383672572402045,4.831028558248696,29.486774788477877,4.539767134582624,0.2672435661314939,1.0,worse
emp_pooled,ALL,v2rl301,edd,policy-vs-rule,587,227,453.97671345826234,469.45230868824535,15.47559522998296,3.542720937073538,31.456254457988717,4.539767134582624,0.7007656144097334,1.0,inconclusive
emp_pooled,ALL,v2rl306,edd,policy-vs-rule,587,227,453.97671345826234,470.6698378194209,16.693124361158425,5.393159137334129,31.33482728768084,4.539767134582624,0.49822462057107486,1.0,worse
emp_pooled,ALL,v2at305,edd,policy-vs-rule,587,227,453.97671345826234,470.86559761499154,16.888884156729137,6.008801722584739,30.735226843033512,4.539767134582624,0.130811520048837,1.0,worse
emp_pooled,ALL,random,edd,rule-vs-rule,587,227,453.97671345826234,473.53533458262353,19.558621124361157,8.675797123258066,34.38565632960454,4.539767134582624,1.5885357213829128e-17,2.3828035820743693e-16,worse
emp_pooled,ALL,v2rl303,edd,policy-vs-rule,587,227,453.97671345826234,478.33551516183985,24.358801703577516,8.53974832897671,45.26287537680804,4.539767134582624,0.5536462645906615,1.0,worse
emp_pooled,ALL,lpt,edd,rule-vs-rule,587,227,453.97671345826234,520.6950470187394,66.71833356047698,30.45273472613466,112.7188092818601,4.539767134582624,4.635404345130664e-10,5.562485214156797e-09,worse
emp_pooled,ALL,rollcp2,wmdd,optimizer-vs-rule,160,64,511.93480375,510.40927375,-1.5255299999999998,-4.326889449132689,1.134899651898738,5.1193480375,0.005401636006228212,0.010803272012456424,equivalent
emp_pooled,ALL,v2at309,wmdd,policy-vs-rule,587,227,452.7353189097105,452.4539345826236,-0.2813843270868821,-1.372610280618451,0.8675667999653918,4.527353189097105,0.12772944160862854,1.0,equivalent
emp_pooled,ALL,v2rl310,wmdd,policy-vs-rule,587,227,452.7353189097105,453.82924020442937,1.093921294718913,-2.1407381714770657,5.125878994724327,4.527353189097105,0.00039039809050301407,0.021862293068168788,inconclusive
emp_pooled,ALL,edd,wmdd,rule-vs-rule,587,227,452.7353189097105,453.97671345826234,1.2413945485519604,-2.0842275513604593,6.044703318275515,4.527353189097105,7.318486454963268e-06,2.9273945819853074e-05,inconclusive
emp_pooled,ALL,pfifo,wmdd,rule-vs-rule,587,227,452.7353189097105,453.97671345826234,1.2413945485519604,-2.0758386160348166,5.914189486325746,4.527353189097105,7.318486454963268e-06,2.9273945819853074e-05,inconclusive
emp_pooled,ALL,atc,wmdd,rule-vs-rule,587,227,452.7353189097105,454.39123918228285,1.655920272572403,0.6336904600393343,2.840441824175093,4.527353189097105,3.846863128904835e-06,2.4422053201015886e-05,equivalent
emp_pooled,ALL,rl302,wmdd,policy-vs-rule,587,227,452.7353189097105,455.2612166950597,2.525897785349236,-1.634639305529281,8.254623089452041,4.527353189097105,0.00042770995416731864,0.023096337525035208,inconclusive
emp_pooled,ALL,v2at301,wmdd,policy-vs-rule,587,227,452.7353189097105,455.59340817717214,2.8580892674616667,0.4144227713387537,6.059240327774767,4.527353189097105,0.00015867249637304182,0.009044332293263384,inconclusive
emp_pooled,ALL,v2at308,wmdd,policy-vs-rule,587,227,452.7353189097105,455.5951948892674,2.859875979557069,0.16362646389843855,6.509403589982721,4.527353189097105,0.15369581888525544,1.0,inconclusive
emp_pooled,ALL,v2rl302,wmdd,policy-vs-rule,587,227,452.7353189097105,456.5339826235094,3.7986637137989794,-0.8198115747175589,9.942449877897365,4.527353189097105,0.004701914374407985,0.19748040372513537,inconclusive
emp_pooled,ALL,v2at304,wmdd,policy-vs-rule,587,227,452.7353189097105,457.0473475298126,4.31202862010222,1.3110651309329062,8.284412136579231,4.527353189097105,0.00039146687914642844,0.021862293068168788,inconclusive
emp_pooled,ALL,v2at307,wmdd,policy-vs-rule,587,227,452.7353189097105,457.30935025553663,4.574031345826233,1.0559902177592484,9.602563907652478,4.527353189097105,0.0016562712272737278,0.0828135613636864,inconclusive
emp_pooled,ALL,v2at306,wmdd,policy-vs-rule,587,227,452.7353189097105,457.309597955707,4.574279045996592,0.616643089823944,10.323583023865433,4.527353189097105,0.06086901356017752,1.0,inconclusive
emp_pooled,ALL,v2rl304,wmdd,policy-vs-rule,587,227,452.7353189097105,457.5425393526406,4.807220442930155,-1.3872999128415846,14.2398921986141,4.527353189097105,0.001323425170633598,0.0674946837023135,inconclusive
emp_pooled,ALL,v2rl309,wmdd,policy-vs-rule,587,227,452.7353189097105,458.792254855196,6.056935945485519,0.3571168521832178,15.715387219683652,4.527353189097105,0.26644240585492496,1.0,inconclusive
emp_pooled,ALL,wspt,wmdd,rule-vs-rule,587,227,452.7353189097105,458.82677035775134,6.091451448040883,3.858080569864494,8.671576505963168,4.527353189097105,6.7369536703617765e-21,1.1452821239615021e-19,inconclusive
emp_pooled,ALL,v2rl308,wmdd,policy-vs-rule,587,227,452.7353189097105,458.945202044293,6.20988313458262,-1.6465820506353646,18.995585797804726,4.527353189097105,0.0006760291064728866,0.03582954264306299,inconclusive
emp_pooled,ALL,v2at303,wmdd,policy-vs-rule,587,227,452.7353189097105,460.30467666098815,7.569357751277683,1.3036285315547733,18.596374206210694,4.527353189097105,5.5375818833589435e-06,0.00034886765865161344,inconclusive
emp_pooled,ALL,rl301,wmdd,policy-vs-rule,587,227,452.7353189097105,460.79956899488917,8.064250085178875,-0.6381346894880034,21.343260388601024,4.527353189097105,0.0017493818995030141,0.0828135613636864,inconclusive
emp_pooled,ALL,v2at310,wmdd,policy-vs-rule,587,227,452.7353189097105,462.26442759795566,9.529108688245312,0.21698756814712244,23.77108588395672,4.527353189097105,0.007132414097255254,0.2781641497929549,inconclusive
emp_pooled,ALL,v2at302,wmdd,policy-vs-rule,587,227,452.7353189097105,463.0935805792164,10.358261669505962,0.4235077184433124,24.91557044656266,4.527353189097105,0.004796558046351582,0.19748040372513537,inconclusive
emp_pooled,ALL,v2rl305,wmdd,policy-vs-rule,587,227,452.7353189097105,465.3382814310051,12.602962521294721,1.727678806100157,27.251920669108657,4.527353189097105,0.04035979420731834,1.0,inconclusive
emp_pooled,ALL,v2rl307,wmdd,policy-vs-rule,587,227,452.7353189097105,466.40601771720617,13.670698807495743,2.1258674116862095,29.22086520549982,4.527353189097105,0.009465324964979167,0.35968234866920834,inconclusive
emp_pooled,ALL,rl303,wmdd,policy-vs-rule,587,227,452.7353189097105,469.3603860306644,16.625067120954007,3.955573666176835,34.620538292465284,4.527353189097105,0.18412533542664566,1.0,inconclusive
emp_pooled,ALL,v2rl301,wmdd,policy-vs-rule,587,227,452.7353189097105,469.45230868824535,16.716989778534927,3.173693274211913,34.51515349610061,4.527353189097105,0.04772904029632746,1.0,inconclusive
emp_pooled,ALL,v2rl306,wmdd,policy-vs-rule,587,227,452.7353189097105,470.6698378194209,17.93451890971039,4.882808075102502,36.030188697761346,4.527353189097105,0.3955706886814644,1.0,worse
emp_pooled,ALL,v2at305,wmdd,policy-vs-rule,587,227,452.7353189097105,470.86559761499154,18.130278705281096,5.43409666459894,35.10464946422263,4.527353189097105,0.9658825082775451,1.0,worse
emp_pooled,ALL,random,wmdd,rule-vs-rule,587,227,452.7353189097105,473.53533458262353,20.800015672913116,9.522168643695078,35.23874692300694,4.527353189097105,8.103323277565457e-14,1.0534320260835095e-12,worse
emp_pooled,ALL,v2rl303,wmdd,policy-vs-rule,587,227,452.7353189097105,478.33551516183985,25.600196252129475,8.067819815307825,48.29235113820804,4.527353189097105,0.056785372891378603,1.0,worse
emp_pooled,ALL,lpt,wmdd,rule-vs-rule,587,227,452.7353189097105,520.6950470187394,67.95972810902894,30.56127836342445,113.8247796894313,4.527353189097105,9.292918098985943e-07,7.434334479188754e-06,worse
emp_ubin,u_bin=0.5-0.8,rollcp2,atc,optimizer-vs-rule,47,29,800.9613829787233,796.8183234042552,-4.143059574468073,-11.455747038759677,-0.15020568571428297,8.009613829787234,0.5089331940579511,0.5089331940579511,inconclusive
emp_ubin,u_bin=0.5-0.8,v2rl303,atc,policy-vs-rule,152,103,689.9868828947368,686.4705381578948,-3.5163447368421057,-7.365719387083871,-0.7699773239436624,6.899868828947368,0.00039023125084089363,0.025365031304658087,inconclusive
emp_ubin,u_bin=0.5-0.8,rl301,atc,policy-vs-rule,152,103,689.9868828947368,686.5391223684211,-3.4477605263157853,-7.107646301369865,-0.7666105957602326,6.899868828947368,0.00019643672621231134,0.012964823930012548,inconclusive
emp_ubin,u_bin=0.5-0.8,v2at302,atc,policy-vs-rule,152,103,689.9868828947368,686.6463539473683,-3.3405289473684245,-6.933616885267608,-0.6772538774193547,6.899868828947368,0.0020976124386958965,0.10963167135028423,inconclusive
emp_ubin,u_bin=0.5-0.8,v2rl305,atc,policy-vs-rule,152,103,689.9868828947368,686.7131302631578,-3.27375263157895,-6.813606496069723,-0.6031272432455006,6.899868828947368,0.002972118525693996,0.1426616892333118,equivalent
emp_ubin,u_bin=0.5-0.8,v2rl306,atc,policy-vs-rule,152,103,689.9868828947368,686.7175013157894,-3.269381578947369,-6.6754794247982385,-0.6567308563598967,6.899868828947368,0.0007795932575314031,0.04755518870941559,equivalent
emp_ubin,u_bin=0.5-0.8,v2rl310,atc,policy-vs-rule,152,103,689.9868828947368,686.7226328947368,-3.2642499999999997,-6.901769666950098,-0.6257422765563908,6.899868828947368,0.0023768628621326426,0.12122000596876477,inconclusive
emp_ubin,u_bin=0.5-0.8,v2rl301,atc,policy-vs-rule,152,103,689.9868828947368,686.7666539473685,-3.2202289473684247,-6.655301676542357,-0.6412722919630179,6.899868828947368,0.0037047645370513476,0.1630096396302593,equivalent
emp_ubin,u_bin=0.5-0.8,v2rl302,atc,policy-vs-rule,152,103,689.9868828947368,686.8481539473684,-3.1387289473684192,-6.3938476174496675,-0.6453135099337716,6.899868828947368,0.0007795932575314031,0.04755518870941559,equivalent
emp_ubin,u_bin=0.5-0.8,v2rl308,atc,policy-vs-rule,152,103,689.9868828947368,686.8531697368421,-3.1337131578947406,-6.552036634550097,-0.5805906646352272,6.899868828947368,0.002902103448847165,0.14220306899351107,equivalent
emp_ubin,u_bin=0.5-0.8,v2rl307,atc,policy-vs-rule,152,103,689.9868828947368,686.9368407894736,-3.050042105263156,-6.226969222024383,-0.63305061542305,6.899868828947368,0.002068522100948759,0.10963167135028423,equivalent
emp_ubin,u_bin=0.5-0.8,rl302,atc,policy-vs-rule,152,103,689.9868828947368,687.0469842105263,-2.9398986842105246,-5.8513039434984435,-0.6905389636191612,6.899868828947368,0.000624865006410599,0.039991360410278336,equivalent
emp_ubin,u_bin=0.5-0.8,v2at310,atc,policy-vs-rule,152,103,689.9868828947368,687.4182500000001,-2.568632894736839,-5.191711846829636,-0.48315847355080516,6.899868828947368,0.0011143315296273401,0.06351689718875839,equivalent
emp_ubin,u_bin=0.5-0.8,edd,atc,rule-vs-rule,152,103,689.9868828947368,687.4565263157896,-2.5303565789473668,-5.350946125134266,-0.5288218232434811,6.899868828947368,0.0008052762369668134,0.010468591080568574,equivalent
emp_ubin,u_bin=0.5-0.8,pfifo,atc,rule-vs-rule,152,103,689.9868828947368,687.4565263157896,-2.5303565789473668,-5.311930884068162,-0.5590621690140839,6.899868828947368,0.0008052762369668134,0.010468591080568574,equivalent
emp_ubin,u_bin=0.5-0.8,rl303,atc,policy-vs-rule,152,103,689.9868828947368,687.5163828947368,-2.4705000000000017,-4.581949740259735,-0.7634828123903108,6.899868828947368,0.0001401336206158955,0.009388952581264999,equivalent
emp_ubin,u_bin=0.5-0.8,v2rl304,atc,policy-vs-rule,152,103,689.9868828947368,687.5180828947368,-2.4687999999999977,-5.0048292811296395,-0.4946224991511061,6.899868828947368,0.0033036189932807813,0.15527009268419673,equivalent
emp_ubin,u_bin=0.5-0.8,v2rl309,atc,policy-vs-rule,152,103,689.9868828947368,688.0116223684211,-1.9752605263157867,-4.006816184210517,-0.3731888787541679,6.899868828947368,0.0018466307707454858,0.09971806162025623,equivalent
emp_ubin,u_bin=0.5-0.8,v2at305,atc,policy-vs-rule,152,103,689.9868828947368,688.2782644736842,-1.7086184210526314,-4.115030493335799,0.14912160626215332,6.899868828947368,0.04585027897847891,0.7794547426341415,equivalent
emp_ubin,u_bin=0.5-0.8,v2at309,atc,policy-vs-rule,152,103,689.9868828947368,689.1565118421054,-0.8303710526315774,-1.655512968460102,-0.18670777449664444,6.899868828947368,0.0009815397525216685,0.05791084539877844,equivalent
emp_ubin,u_bin=0.5-0.8,wmdd,atc,rule-vs-rule,152,103,689.9868828947368,689.2394947368421,-0.7473881578947326,-1.6178528385620836,-0.10967632592242148,6.899868828947368,0.0028648155524898344,0.02578333997240851,equivalent
emp_ubin,u_bin=0.5-0.8,v2at306,atc,policy-vs-rule,152,103,689.9868828947368,689.4324039473685,-0.5544789473684205,-1.5178602152317835,0.2623638487903291,6.899868828947368,0.18395865830225,1.0,equivalent
emp_ubin,u_bin=0.5-0.8,v2at308,atc,policy-vs-rule,152,103,689.9868828947368,689.9338065789474,-0.05307631578947012,-0.32527374445431034,0.27688069013594785,6.899868828947368,0.437890005937993,1.0,equivalent
emp_ubin,u_bin=0.5-0.8,v2at304,atc,policy-vs-rule,152,103,689.9868828947368,690.1194289473684,0.13254605263158095,-0.0568097426231579,0.3466720375838471,6.899868828947368,0.42652824883677154,1.0,equivalent
emp_ubin,u_bin=0.5-0.8,v2at307,atc,policy-vs-rule,152,103,689.9868828947368,690.2545723684211,0.2676894736842101,-0.06483695891094643,0.6341759060402701,6.899868828947368,0.1125770388163409,1.0,equivalent
