scope_type,scope,method,family,n_configs,n_clusters,mean,mean_method,mean_edd,mean_diff_vs_edd,ci_lo,ci_hi,margin,wilcoxon_p,holm_p,verdict,in_set_vs_edd,in_equivalence_set,membership,best_method,pct_from_best
emp_m_ubin,m=0.6|u_bin=>=1.2,v2at306,policy-vs-rule,53,53,352.62840000000006,352.6284,351.5063471698113,1.122052830188683,-1.1094113207547156,3.7127839622641576,3.515063471698113,0.24886387493792206,1.0,inconclusive,0,0,out of both,rl301,1.113724956894416
emp_m_ubin,m=0.6|u_bin=>=1.2,v2at309,policy-vs-rule,53,53,353.0773018867925,353.0773018867925,351.5063471698113,1.5709547169811517,-1.2066603773584916,4.758137075471736,3.515063471698113,0.17295491798842066,1.0,inconclusive,0,0,out of both,rl301,1.242444430180634
emp_m_ubin,m=0.6|u_bin=>=1.2,v2at307,policy-vs-rule,53,53,353.5820075471698,353.5820075471698,351.5063471698113,2.0756603773584823,-0.3560075471698147,5.943720754716972,3.515063471698113,0.13801073756865956,1.0,inconclusive,0,0,out of both,rl301,1.3871652448614038
emp_m_ubin,m=0.6|u_bin=>=1.2,wmdd,rule-vs-rule,53,53,354.0573924528302,354.0573924528302,351.5063471698113,2.551045283018866,0.13854716981131895,5.602456603773582,3.515063471698113,0.043114446783075355,0.12934334034922607,inconclusive,0,0,out of both,rl301,1.5234785384010203
emp_m_ubin,m=0.6|u_bin=>=1.2,v2at304,policy-vs-rule,53,53,354.7984566037736,354.7984566037736,351.5063471698113,3.292109433962299,-0.5715462264150959,8.419992452830298,3.515063471698113,0.13801073756865956,1.0,inconclusive,0,0,out of both,rl301,1.7359734955114192
emp_m_ubin,m=0.6|u_bin=>=1.2,v2at305,policy-vs-rule,53,53,354.80964528301894,354.80964528301894,351.5063471698113,3.3032981132075725,-4.206679245282943,14.116656603773611,3.515063471698113,0.6858304344516057,1.0,inconclusive,0,0,out of both,rl301,1.739181770953336
emp_m_ubin,m=0.6|u_bin=>=1.2,v2at303,policy-vs-rule,53,53,356.4777056603773,356.4777056603774,351.5063471698113,4.9713584905660575,-0.2791536792452846,12.038679245283083,3.515063471698113,0.11585149752593009,1.0,inconclusive,0,0,out of both,rl301,2.2174864061095296
emp_m_ubin,m=0.6|u_bin=>=1.2,atc,rule-vs-rule,53,53,357.4166226415095,357.41662264150955,351.5063471698113,5.9102754716981245,0.21225660377358413,13.01705216981133,3.515063471698113,0.027707849358079864,0.11083139743231946,inconclusive,0,0,out of both,rl301,2.486714277113545
emp_m_ubin,m=0.6|u_bin=>=1.2,v2at301,policy-vs-rule,53,53,359.67523773584907,359.6752377358491,351.5063471698113,8.168890566037756,1.976375849056603,16.296450283018874,3.515063471698113,0.002217721464237049,0.05100759367745213,inconclusive,0,0,out of both,rl301,3.1343563429044514
emp_m_ubin,m=0.6|u_bin=>=1.2,wspt,rule-vs-rule,53,53,365.0973471698113,365.0973471698113,351.5063471698113,13.591000000000026,4.1785617924528315,25.74083943396231,3.515063471698113,0.0002930525201924893,0.0017583151211549358,worse,0,0,out of both,rl301,4.689108263032953
emp_m_ubin,m=0.6|u_bin=>=1.2,random,rule-vs-rule,53,53,366.99856226415096,366.99856226415096,351.5063471698113,15.492215094339642,3.6287104716981107,30.55157679245287,3.515063471698113,0.0006549583433856954,0.003274791716928477,worse,0,0,out of both,rl301,5.234268380972844
emp_m_ubin,m=0.6|u_bin=>=1.2,lpt,rule-vs-rule,53,53,410.2351886792453,410.23518867924537,351.5063471698113,58.72884150943398,0.0,164.40315094339627,3.515063471698113,0.13801073756865956,0.2760214751373191,inconclusive,0,0,out of both,rl301,17.632068306900095
emp_m_ubin,m=0.8|u_bin=0.5-0.8,rl301,policy-vs-rule,52,52,756.7845500000001,756.7845500000002,757.4608538461539,-0.676303846153838,-1.627314423076918,0.07709807692307923,7.574608538461539,0.12348527214454898,1.0,equivalent,1,1,in both,rl301,0.0
emp_m_ubin,m=0.8|u_bin=0.5-0.8,rl302,policy-vs-rule,52,52,756.9125884615385,756.9125884615386,757.4608538461539,-0.5482653846153849,-1.8503060576923052,0.6565924999999972,7.574608538461539,0.2626182904425206,1.0,equivalent,1,1,in both,rl301,0.0169187467606706
emp_m_ubin,m=0.8|u_bin=0.5-0.8,v2rl305,policy-vs-rule,52,52,756.919573076923,756.9195730769231,757.4608538461539,-0.5412807692307715,-2.0552778846153883,1.087628173076921,7.574608538461539,0.26039294361048326,1.0,equivalent,1,1,in both,rl301,0.0178416798972638
emp_m_ubin,m=0.8|u_bin=0.5-0.8,v2at302,policy-vs-rule,52,52,756.919573076923,756.9195730769231,757.4608538461539,-0.5412807692307715,-2.087002884615388,1.0924571153846065,7.574608538461539,0.26039294361048326,1.0,equivalent,1,1,in both,rl301,0.0178416798972638
emp_m_ubin,m=0.8|u_bin=0.5-0.8,v2rl306,policy-vs-rule,52,52,756.9294653846154,756.9294653846155,757.4608538461539,-0.5313884615384634,-2.022763653846149,1.0793605769230723,7.574608538461539,0.26039294361048326,1.0,equivalent,1,1,in both,rl301,0.0191488296920535
emp_m_ubin,m=0.8|u_bin=0.5-0.8,v2rl301,policy-vs-rule,52,52,756.9895269230769,756.9895269230769,757.4608538461539,-0.471326923076925,-1.9708225000000024,1.1329001923076865,7.574608538461539,0.3139380937749148,1.0,equivalent,1,1,in both,rl301,0.0270852415098664
emp_m_ubin,m=0.8|u_bin=0.5-0.8,v2rl307,policy-vs-rule,52,52,757.0013884615385,757.0013884615385,757.4608538461539,-0.45946538461538194,-1.874873749999994,1.1255932692307753,7.574608538461539,0.21352435403618242,1.0,equivalent,1,1,in both,rl301,0.0286526015281856
emp_m_ubin,m=0.8|u_bin=0.5-0.8,v2rl303,policy-vs-rule,52,52,757.09025,757.09025,757.4608538461539,-0.3706038461538472,-1.3440480769230827,0.6592791346153833,7.574608538461539,0.26039294361048326,1.0,equivalent,1,1,in both,rl301,0.040394587865184
emp_m_ubin,m=0.8|u_bin=0.5-0.8,v2rl310,policy-vs-rule,52,52,757.130326923077,757.130326923077,757.4608538461539,-0.33052692307692083,-1.7644910576923085,1.295020576923076,7.574608538461539,0.3742593192802244,1.0,equivalent,1,1,in both,rl301,0.0456902724925963
emp_m_ubin,m=0.8|u_bin=0.5-0.8,rl303,policy-vs-rule,52,52,757.1880115384615,757.1880115384616,757.4608538461539,-0.2728423076923079,-2.1559846153846136,2.19748644230768,7.574608538461539,0.2626182904425206,1.0,equivalent,1,1,in both,rl301,0.0533126024390221
emp_m_ubin,m=0.8|u_bin=0.5-0.8,v2rl302,policy-vs-rule,52,52,757.1898192307692,757.1898192307692,757.4608538461539,-0.2710346153846146,-1.476759519230763,1.2183221153846104,7.574608538461539,0.26039294361048326,1.0,equivalent,1,1,in both,rl301,0.0535514672926575
emp_m_ubin,m=0.8|u_bin=0.5-0.8,v2at305,policy-vs-rule,52,52,757.1986961538461,757.1986961538462,757.4608538461539,-0.26215769230769415,-1.8210723076923083,1.453521538461529,7.574608538461539,0.5750621301739497,1.0,equivalent,1,1,in both,rl301,0.0547244461909258
emp_m_ubin,m=0.8|u_bin=0.5-0.8,v2rl308,policy-vs-rule,52,52,757.29665,757.2966500000001,757.4608538461539,-0.16420384615384512,-1.4114645192307564,1.3396440384615307,7.574608538461539,0.6120898800892568,1.0,equivalent,1,1,in both,rl301,0.0676678719194146
emp_m_ubin,m=0.8|u_bin=0.5-0.8,pfifo,rule-vs-rule,52,52,757.4608538461538,757.4608538461539,757.4608538461539,0.0,0.0,0.0,7.574608538461539,1.0,1.0,equivalent,1,1,in both,rl301,0.0893654404220726
emp_m_ubin,m=0.8|u_bin=0.5-0.8,edd,rule-vs-rule,52,52,757.4608538461538,757.4608538461539,757.4608538461539,0.0,0.0,0.0,7.574608538461539,1.0,1.0,equivalent,1,1,in both,rl301,0.0893654404220726
emp_m_ubin,m=0.8|u_bin=0.5-0.8,v2rl304,policy-vs-rule,52,52,758.0626038461539,758.0626038461539,757.4608538461539,0.6017499999999972,-0.1553434615384652,1.8565060576922998,7.574608538461539,0.40081416938293446,1.0,equivalent,1,1,in both,rl301,0.1688794844125521
emp_m_ubin,m=0.8|u_bin=0.5-0.8,v2at310,policy-vs-rule,52,52,758.3103423076924,758.3103423076924,757.4608538461539,0.8494884615384624,-0.4877496153846193,2.513991057692303,7.574608538461539,0.32698934959801507,1.0,equivalent,1,1,in both,rl301,0.201615150268635
emp_m_ubin,m=0.8|u_bin=0.5-0.8,v2rl309,policy-vs-rule,52,52,758.9027269230769,758.9027269230769,757.4608538461539,1.4418730769230794,0.14745596153847076,3.102636153846143,7.574608538461539,0.09289194088370532,1.0,equivalent,1,1,in both,rl301,0.2798916710280114
emp_m_ubin,m=0.8|u_bin=0.5-0.8,wmdd,rule-vs-rule,52,52,759.3210038461538,759.3210038461538,757.4608538461539,1.8601499999999935,0.22692307692307606,3.8926192307692156,7.574608538461539,0.06788915486182899,0.13577830972365798,equivalent,1,1,in both,rl301,0.3351619488206619
emp_m_ubin,m=0.8|u_bin=0.5-0.8,v2at306,policy-vs-rule,52,52,759.716503846154,759.716503846154,757.4608538461539,2.255649999999998,-0.07692307692307693,5.297880096153835,7.574608538461539,0.11585149752593009,1.0,equivalent,1,1,in both,rl301,0.3874225294575416
emp_m_ubin,m=0.8|u_bin=0.5-0.8,v2at309,policy-vs-rule,52,52,759.7923653846154,759.7923653846154,757.4608538461539,2.331511538461536,-0.013646153846153744,5.325949423076915,7.574608538461539,0.13801073756865956,1.0,equivalent,1,1,in both,rl301,0.3974467217407326
emp_m_ubin,m=0.8|u_bin=0.5-0.8,v2at308,policy-vs-rule,52,52,760.4075884615385,760.4075884615385,757.4608538461539,2.9467346153846155,0.35167692307692333,6.188542500000003,7.574608538461539,0.07473549830588248,1.0,equivalent,1,1,in both,rl301,0.4787410712254082
emp_m_ubin,m=0.8|u_bin=0.5-0.8,v2at304,policy-vs-rule,52,52,760.4897615384616,760.4897615384616,757.4608538461539,3.0289076923076914,0.43238461538461553,6.312048076923072,7.574608538461539,0.043114446783075355,0.9054033824445824,equivalent,1,1,in both,rl301,0.4895992576039674
emp_m_ubin,m=0.8|u_bin=0.5-0.8,atc,rule-vs-rule,52,52,760.5938346153846,760.5938346153847,757.4608538461539,3.132980769230757,0.434553846153844,6.4770908653845956,7.574608538461539,0.027707849358079864,0.11083139743231946,equivalent,1,0,joins,rl301,0.5033512662731437
emp_m_ubin,m=0.8|u_bin=0.5-0.8,v2at303,policy-vs-rule,52,52,760.6133192307692,760.6133192307692,757.4608538461539,3.152465384615387,0.5631284615384669,6.414067884615387,7.574608538461539,0.009925485845323257,0.21836068859711166,equivalent,1,0,joins,rl301,0.5059259244614766
emp_m_ubin,m=0.8|u_bin=0.5-0.8,v2at307,policy-vs-rule,52,52,761.1016461538462,761.1016461538462,757.4608538461539,3.6407923076923066,0.8874307692307704,7.271789711538462,7.574608538461539,0.007685794055213263,0.17677326326990506,equivalent,1,0,joins,rl301,0.5704524694440626
emp_m_ubin,m=0.8|u_bin=0.5-0.8,wspt,rule-vs-rule,52,52,762.7711423076923,762.7711423076923,757.4608538461539,5.310288461538443,1.6744473076923028,10.025275192307623,7.574608538461539,0.002217721464237049,0.013306328785422296,inconclusive,0,0,out of both,rl301,0.7910563591305163
emp_m_ubin,m=0.8|u_bin=0.5-0.8,v2at301,policy-vs-rule,52,52,765.9050346153846,765.9050346153847,757.4608538461539,8.444180769230758,-0.0029876923076944148,20.510399999999944,7.574608538461539,0.21352435403618242,1.0,inconclusive,0,0,out of both,rl301,1.2051626338545756
emp_m_ubin,m=0.8|u_bin=0.5-0.8,random,rule-vs-rule,52,52,766.3573807692308,766.3573807692308,757.4608538461539,8.896526923076921,1.7009580769230757,19.715445865384602,7.574608538461539,0.002976637011170516,0.014883185055852581,inconclusive,0,0,out of both,rl301,1.2649347518036245
emp_m_ubin,m=0.8|u_bin=0.5-0.8,lpt,rule-vs-rule,52,52,783.0240038461538,783.0240038461537,757.4608538461539,25.56314999999999,1.6448909615384573,66.02738538461533,7.574608538461539,0.0280561241492436,0.11083139743231946,inconclusive,0,0,out of both,rl301,3.4672290609201477
emp_m_ubin,m=0.8|u_bin=0.8-1.0,v2at305,policy-vs-rule,24,24,746.5306666666667,746.5306666666667,746.9473333333334,-0.4166666666666667,-1.25,0.0,7.469473333333334,0.31731050786291415,1.0,equivalent,1,1,in both,v2at305,0.0
emp_m_ubin,m=0.8|u_bin=0.8-1.0,rl301,policy-vs-rule,24,24,746.614,746.614,746.9473333333334,-0.3333333333333333,-1.0,0.0,7.469473333333334,0.31731050786291415,1.0,equivalent,1,1,in both,v2at305,0.0111627475004426
emp_m_ubin,m=0.8|u_bin=0.8-1.0,rl302,policy-vs-rule,24,24,746.614,746.614,746.9473333333334,-0.3333333333333333,-1.0,0.0,7.469473333333334,0.31731050786291415,1.0,equivalent,1,1,in both,v2at305,0.0111627475004426
emp_m_ubin,m=0.8|u_bin=0.8-1.0,rl303,policy-vs-rule,24,24,746.614,746.614,746.9473333333334,-0.3333333333333333,-1.0,0.0,7.469473333333334,0.31731050786291415,1.0,equivalent,1,1,in both,v2at305,0.0111627475004426
emp_m_ubin,m=0.8|u_bin=0.8-1.0,v2rl301,policy-vs-rule,24,24,746.614,746.614,746.9473333333334,-0.3333333333333333,-1.0,0.0,7.469473333333334,0.31731050786291415,1.0,equivalent,1,1,in both,v2at305,0.0111627475004426
emp_m_ubin,m=0.8|u_bin=0.8-1.0,v2rl302,policy-vs-rule,24,24,746.614,746.614,746.9473333333334,-0.3333333333333333,-1.0,0.0,7.469473333333334,0.31731050786291415,1.0,equivalent,1,1,in both,v2at305,0.0111627475004426
emp_m_ubin,m=0.8|u_bin=0.8-1.0,v2rl303,policy-vs-rule,24,24,746.614,746.614,746.9473333333334,-0.3333333333333333,-1.0,0.0,7.469473333333334,0.31731050786291415,1.0,equivalent,1,1,in both,v2at305,0.0111627475004426
emp_m_ubin,m=0.8|u_bin=0.8-1.0,v2rl304,policy-vs-rule,24,24,746.614,746.614,746.9473333333334,-0.3333333333333333,-1.0,0.0,7.469473333333334,0.31731050786291415,1.0,equivalent,1,1,in both,v2at305,0.0111627475004426
emp_m_ubin,m=0.8|u_bin=0.8-1.0,v2rl305,policy-vs-rule,24,24,746.614,746.614,746.9473333333334,-0.3333333333333333,-1.0,0.0,7.469473333333334,0.31731050786291415,1.0,equivalent,1,1,in both,v2at305,0.0111627475004426
emp_m_ubin,m=0.8|u_bin=0.8-1.0,v2rl306,policy-vs-rule,24,24,746.614,746.614,746.9473333333334,-0.3333333333333333,-1.0,0.0,7.469473333333334,0.31731050786291415,1.0,equivalent,1,1,in both,v2at305,0.0111627475004426
emp_m_ubin,m=0.8|u_bin=0.8-1.0,v2rl307,policy-vs-rule,24,24,746.614,746.614,746.9473333333334,-0.3333333333333333,-1.0,0.0,7.469473333333334,0.31731050786291415,1.0,equivalent,1,1,in both,v2at305,0.0111627475004426
emp_m_ubin,m=0.8|u_bin=0.8-1.0,v2rl308,policy-vs-rule,24,24,746.614,746.614,746.9473333333334,-0.3333333333333333,-1.0,0.0,7.469473333333334,0.31731050786291415,1.0,equivalent,1,1,in both,v2at305,0.0111627475004426
emp_m_ubin,m=0.8|u_bin=0.8-1.0,v2at302,policy-vs-rule,24,24,746.614,746.614,746.9473333333334,-0.3333333333333333,-1.0,0.0,7.469473333333334,0.31731050786291415,1.0,equivalent,1,1,in both,v2at305,0.0111627475004426
emp_m_ubin,m=0.8|u_bin=0.8-1.0,v2rl310,policy-vs-rule,24,24,746.6556666666667,746.6556666666667,746.9473333333334,-0.2916666666666667,-1.0,0.125,7.469473333333334,0.6547208460185769,1.0,equivalent,1,1,in both,v2at305,0.0167441212506563
emp_m_ubin,m=0.8|u_bin=0.8-1.0,pfifo,rule-vs-rule,24,24,746.9473333333334,746.9473333333334,746.9473333333334,0.0,0.0,0.0,7.469473333333334,1.0,1.0,equivalent,1,1,in both,v2at305,0.055813737502198
emp_m_ubin,m=0.8|u_bin=0.8-1.0,v2at310,policy-vs-rule,24,24,746.9473333333334,746.9473333333334,746.9473333333334,0.0,0.0,0.0,7.469473333333334,1.0,1.0,equivalent,1,1,in both,v2at305,0.055813737502198
emp_m_ubin,m=0.8|u_bin=0.8-1.0,edd,rule-vs-rule,24,24,746.9473333333334,746.9473333333334,746.9473333333334,0.0,0.0,0.0,7.469473333333334,1.0,1.0,equivalent,1,1,in both,v2at305,0.055813737502198
emp_m_ubin,m=0.8|u_bin=0.8-1.0,v2rl309,policy-vs-rule,24,24,747.1973333333334,747.1973333333334,746.9473333333334,0.25,0.0,0.75,7.469473333333334,0.31731050786291415,1.0,equivalent,1,1,in both,v2at305,0.0893019800035107
emp_m_ubin,m=0.8|u_bin=0.8-1.0,wmdd,rule-vs-rule,24,24,747.3114,747.3114,746.9473333333334,0.3640666666666732,0.0,1.0614666666666797,7.469473333333334,0.17971249487899976,0.718849979515999,equivalent,1,1,in both,v2at305,0.1045815487821068
emp_m_ubin,m=0.8|u_bin=0.8-1.0,v2at309,policy-vs-rule,24,24,747.3114,747.3114,746.9473333333334,0.3640666666666732,0.0,1.0614666666666797,7.469473333333334,0.17971249487899976,1.0,equivalent,1,1,in both,v2at305,0.1045815487821068
emp_m_ubin,m=0.8|u_bin=0.8-1.0,v2at304,policy-vs-rule,24,24,747.4780666666667,747.4780666666667,746.9473333333334,0.5307333333333398,0.0,1.5614666666666797,7.469473333333334,0.17971249487899976,1.0,equivalent,1,1,in both,v2at305,0.1269070437829769
emp_m_ubin,m=0.8|u_bin=0.8-1.0,atc,rule-vs-rule,24,24,747.8034333333334,747.8034333333334,746.9473333333334,0.85609999999996,0.0,2.53756666666654,7.469473333333334,0.17971249487899976,0.718849979515999,equivalent,1,1,in both,v2at305,0.1704908751236893
emp_m_ubin,m=0.8|u_bin=0.8-1.0,v2at306,policy-vs-rule,24,24,747.864,747.864,746.9473333333334,0.9166666666666666,0.0,2.75,7.469473333333334,0.31731050786291415,1.0,equivalent,1,1,in both,v2at305,0.1786039600070063
emp_m_ubin,m=0.8|u_bin=0.8-1.0,v2at308,policy-vs-rule,24,24,748.1973333333334,748.1973333333334,746.9473333333334,1.25,0.0,3.75,7.469473333333334,0.31731050786291415,1.0,equivalent,1,1,in both,v2at305,0.2232549500087617
emp_m_ubin,m=0.8|u_bin=0.8-1.0,v2at303,policy-vs-rule,24,24,748.6367666666666,748.6367666666666,746.9473333333334,1.6894333333332934,0.0,5.03756666666654,7.469473333333334,0.17971249487899976,1.0,equivalent,1,1,in both,v2at305,0.282118350128055
emp_m_ubin,m=0.8|u_bin=0.8-1.0,lpt,rule-vs-rule,24,24,748.7342833333333,748.7342833333333,746.9473333333334,1.7869500000000091,-0.8891499999999724,6.25,7.469473333333334,0.6547208460185769,1.0,equivalent,1,1,in both,v2at305,0.2951809972530723
emp_m_ubin,m=0.8|u_bin=0.8-1.0,v2at301,policy-vs-rule,24,24,748.8451,748.8451,746.9473333333334,1.8977666666666646,0.0,5.256833333333314,7.469473333333334,0.10880943004054568,1.0,equivalent,1,1,in both,v2at305,0.3100252188791539
emp_m_ubin,m=0.8|u_bin=0.8-1.0,v2at307,policy-vs-rule,24,24,749.4701,749.4701,746.9473333333334,2.5227666666666644,0.030733333333339868,6.3481333333333225,7.469473333333334,0.06788915486182899,1.0,equivalent,1,1,in both,v2at305,0.3937458251324358
emp_m_ubin,m=0.8|u_bin=0.8-1.0,random,rule-vs-rule,24,24,751.489,751.489,746.9473333333334,4.541666666666667,0.2916666666666667,10.833333333333334,7.469473333333334,0.06788915486182899,0.33944577430914497,inconclusive,0,0,out of both,v2at305,0.664183476276041
emp_m_ubin,m=0.8|u_bin=0.8-1.0,wspt,rule-vs-rule,24,24,751.8841666666667,751.8841666666667,746.9473333333334,4.9368333333332926,0.7695266666666801,10.607026666666565,7.469473333333334,0.027707849358079864,0.16624709614847918,inconclusive,0,0,out of both,v2at305,0.7171172249231181
emp_m_ubin,m=0.8|u_bin=1.0-1.2,rl301,policy-vs-rule,13,13,279.9884307692308,279.9884307692308,282.4146923076923,-2.4262615384615347,-7.054938461538445,0.0,2.824146923076923,0.5,1.0,inconclusive,0,1,leaves,rl301,0.0
emp_m_ubin,m=0.8|u_bin=1.0-1.2,v2rl301,policy-vs-rule,13,13,279.9884307692308,279.9884307692308,282.4146923076923,-2.4262615384615347,-7.166861538461524,0.0,2.824146923076923,0.5,1.0,inconclusive,0,1,leaves,rl301,0.0
emp_m_ubin,m=0.8|u_bin=1.0-1.2,v2rl302,policy-vs-rule,13,13,279.9884307692308,279.9884307692308,282.4146923076923,-2.4262615384615347,-7.054938461538445,0.0,2.824146923076923,0.5,1.0,inconclusive,0,1,leaves,rl301,0.0
emp_m_ubin,m=0.8|u_bin=1.0-1.2,v2at302,policy-vs-rule,13,13,279.9884307692308,279.9884307692308,282.4146923076923,-2.4262615384615347,-7.054938461538445,0.0,2.824146923076923,0.5,1.0,inconclusive,0,1,leaves,rl301,0.0
emp_m_ubin,m=0.8|u_bin=1.0-1.2,v2at310,policy-vs-rule,13,13,279.9884307692308,279.9884307692308,282.4146923076923,-2.4262615384615347,-7.166861538461524,0.0,2.824146923076923,0.5,1.0,inconclusive,0,1,leaves,rl301,0.0
emp_m_ubin,m=0.8|u_bin=1.0-1.2,v2rl303,policy-vs-rule,13,13,280.1879076923077,280.1879076923077,282.4146923076923,-2.2267846153846276,-6.568430769230802,0.0,2.824146923076923,0.5,1.0,inconclusive,0,1,leaves,rl301,0.0712447019788971
emp_m_ubin,m=0.8|u_bin=1.0-1.2,v2rl307,policy-vs-rule,13,13,280.1879076923077,280.1879076923077,282.4146923076923,-2.2267846153846276,-6.4565076923077225,0.0,2.824146923076923,0.5,1.0,inconclusive,0,1,leaves,rl301,0.0712447019788971
emp_m_ubin,m=0.8|u_bin=1.0-1.2,v2rl304,policy-vs-rule,13,13,280.4956,280.49559999999997,282.4146923076923,-1.9190923076923196,-5.6453538461538795,0.0,2.824146923076923,0.5,1.0,inconclusive,0,1,leaves,rl301,0.1811393525710379
emp_m_ubin,m=0.8|u_bin=1.0-1.2,v2rl310,policy-vs-rule,13,13,280.4956,280.49559999999997,282.4146923076923,-1.9190923076923196,-5.6453538461538795,0.0,2.824146923076923,0.5,1.0,inconclusive,0,1,leaves,rl301,0.1811393525710379
emp_m_ubin,m=0.8|u_bin=1.0-1.2,v2at308,policy-vs-rule,13,13,280.4956,280.49559999999997,282.4146923076923,-1.9190923076923196,-5.6453538461538795,0.0,2.824146923076923,0.5,1.0,inconclusive,0,1,leaves,rl301,0.1811393525710379
emp_m_ubin,m=0.8|u_bin=1.0-1.2,v2rl305,policy-vs-rule,13,13,280.77953846153844,280.77953846153844,282.4146923076923,-1.6351538461538422,-4.793538461538446,0.0,2.824146923076923,0.5,1.0,inconclusive,0,1,leaves,rl301,0.2825501361374823
emp_m_ubin,m=0.8|u_bin=1.0-1.2,rl302,policy-vs-rule,13,13,281.00584615384616,281.00584615384616,282.4146923076923,-1.4088461538461667,-4.002692307692341,0.0,2.824146923076923,0.5,1.0,inconclusive,0,0,out of both,rl301,0.363377651648026
emp_m_ubin,m=0.8|u_bin=1.0-1.2,v2rl308,policy-vs-rule,13,13,281.3979076923077,281.3979076923077,282.4146923076923,-1.016784615384626,-2.938430769230798,0.0,2.824146923076923,0.5,1.0,inconclusive,0,0,out of both,rl301,0.5034054154325447
emp_m_ubin,m=0.8|u_bin=1.0-1.2,v2at307,policy-vs-rule,13,13,281.4339076923077,281.4339076923077,282.4146923076923,-0.9807846153846203,-4.391523076923101,1.2353538461538496,2.824146923076923,1.0,1.0,inconclusive,0,0,out of both,rl301,0.5162630895518274
emp_m_ubin,m=0.8|u_bin=1.0-1.2,v2at301,policy-vs-rule,13,13,282.36892307692307,282.368923076923,282.4146923076923,-0.0457692307692438,-2.044615384615414,1.8003846153846024,2.824146923076923,1.0,1.0,equivalent,1,0,joins,rl301,0.8502109537712715
emp_m_ubin,m=0.8|u_bin=1.0-1.2,pfifo,rule-vs-rule,13,13,282.4146923076923,282.4146923076923,282.4146923076923,0.0,0.0,0.0,2.824146923076923,1.0,1.0,equivalent,1,0,joins,rl301,0.8665577830468524
emp_m_ubin,m=0.8|u_bin=1.0-1.2,edd,rule-vs-rule,13,13,282.4146923076923,282.4146923076923,282.4146923076923,0.0,0.0,0.0,2.824146923076923,1.0,1.0,equivalent,1,0,joins,rl301,0.8665577830468524
emp_m_ubin,m=0.8|u_bin=1.0-1.2,v2rl309,policy-vs-rule,13,13,282.6104615384615,282.6104615384615,282.4146923076923,0.19576923076922761,-0.3357692307692402,0.9230769230769231,2.824146923076923,1.0,1.0,equivalent,1,0,joins,rl301,0.9364782544861012
emp_m_ubin,m=0.8|u_bin=1.0-1.2,v2at309,policy-vs-rule,13,13,283.26483076923074,283.26483076923074,282.4146923076923,0.8501384615384495,-0.3357692307692402,2.8861846153845887,2.824146923076923,1.0,1.0,inconclusive,0,0,out of both,rl301,1.1701912079004464
emp_m_ubin,m=0.8|u_bin=1.0-1.2,rl303,policy-vs-rule,13,13,283.4280923076923,283.4280923076923,282.4146923076923,1.0134000000000032,-0.3357692307692402,3.37596923076925,2.824146923076923,1.0,1.0,inconclusive,0,0,out of both,rl301,1.228501309504645
emp_m_ubin,m=0.8|u_bin=1.0-1.2,wmdd,rule-vs-rule,13,13,284.1554,284.1554,282.4146923076923,1.7407076923076987,0.0,4.501292307692333,2.824146923076923,0.5,1.0,inconclusive,0,0,out of both,rl301,1.488264789841859
emp_m_ubin,m=0.8|u_bin=1.0-1.2,v2at305,policy-vs-rule,13,13,284.7739076923077,284.7739076923077,282.4146923076923,2.359215384615403,-0.3357692307692402,7.4134153846154485,2.824146923076923,1.0,1.0,inconclusive,0,0,out of both,rl301,1.7091695217296958
emp_m_ubin,m=0.8|u_bin=1.0-1.2,v2at304,policy-vs-rule,13,13,285.1109846153846,285.1109846153846,282.4146923076923,2.6962923076922958,-4.498430769230795,12.811153846153843,2.824146923076923,1.0,1.0,inconclusive,0,0,out of both,rl301,1.829559111453392
emp_m_ubin,m=0.8|u_bin=1.0-1.2,v2at303,policy-vs-rule,13,13,285.22138461538464,285.22138461538464,282.4146923076923,2.80669230769234,-3.663769230769127,11.580384615384613,2.824146923076923,0.75,1.0,inconclusive,0,0,out of both,rl301,1.868989312085868
emp_m_ubin,m=0.8|u_bin=1.0-1.2,v2at306,policy-vs-rule,13,13,285.8367692307693,285.8367692307693,282.4146923076923,3.4220769230769554,-0.22384615384616013,8.615384615384615,2.824146923076923,0.5,1.0,inconclusive,0,0,out of both,rl301,2.0887786132701898
emp_m_ubin,m=0.8|u_bin=1.0-1.2,v2rl306,policy-vs-rule,13,13,286.5644923076923,286.5644923076923,282.4146923076923,4.14980000000001,-0.3357692307692402,12.78516923076927,2.824146923076923,1.0,1.0,inconclusive,0,0,out of both,rl301,2.3486904513856857
emp_m_ubin,m=0.8|u_bin=1.0-1.2,atc,rule-vs-rule,13,13,286.9571384615384,286.9571384615384,282.4146923076923,4.542446153846142,-0.22384615384616013,12.040084999999975,2.824146923076923,0.5,1.0,inconclusive,0,0,out of both,rl301,2.488927015006318
emp_m_ubin,m=0.8|u_bin=1.0-1.2,random,rule-vs-rule,13,13,289.156,289.156,282.4146923076923,6.741307692307681,-0.20230769230769852,16.432615384615367,2.824146923076923,0.375,1.0,inconclusive,0,0,out of both,rl301,3.274267156533061
emp_m_ubin,m=0.8|u_bin=1.0-1.2,wspt,rule-vs-rule,13,13,292.6983076923077,292.6983076923077,282.4146923076923,10.283615384615391,0.2646153846153844,22.248107692307713,2.824146923076923,0.125,0.75,inconclusive,0,0,out of both,rl301,4.539429321475264
